Name,Year,Gender
Luis Gómez-Chova,2003,M
J. Calpe,2003,M
Emilio Soria,2003,F
Gustau Camps-Valls,2003,M
Javier Martín,2003,M
Juan Moreno,2003,M
Peggy Agouris,2001,F
P. Doucette,2001,F
Anthony Stefanidis,2001,M
Indra Widjaja,2003,F
Wee Kheng Leow,2003,M
Fang-Cheng Wu,2003,M
Michael M. Bronstein,2003,M
Adolfo M. Bronstein,2003,M
Michael Zibulevsky,2003,M
Yehoshua Y. Zeevi,2003,F
A. Pramateftakis,2004,M
Tobias Oelbaum,2004,M
Klaus Diepold,2004,M
Hankyu Moon,2004,M
M.L. Miller,2004,M
Qinghua Ye,2003,F
Raining Huang,2003,M
Xinyi He,2003,F
Chimhua Zhang,2003,M
Francesco Amigoni,2003,F
S. Gazzani,2003,M
S. Podico,2003,M
Elisa Sayrol,1999,F
Josep Vidal,1999,M
S. Cabanillas,1999,M
S. Santamaria,1999,F
Sitaram Bhagavathy,2003,F
Jelena Tesic,2003,F
B.S. Manjunath,2003,M
Qinghua Ye,2004,F
Haining Huang,2004,M
Chunhua Zhang,2004,F
Gary R. Davis,1996,M
J.N. Danskin,1996,M
Xiyong Song,1996,F
Hiroshi Honda,1999,F
Miki Haseyama,1999,F
Hiroko Kitajima,1999,F
Anil Kokaram,2002,M
C. Haworth,2001,M
A.M. Peacock,2001,F
David Renshaw,2001,M
John Princen,1989,M
HK Yuen,1989,M
John Illingworth,1989,M
Josef Kittler,1989,M
J. R. Gao,1999,M
A. Kosaka,1999,F
Avinash C. Kak,1999,M
Li Fen Chen,2001,F
Hongbo Liao,2001,M
Jun Lin,2001,F
Sang Mee Hwang,2001,M
Eun Kyung Kim,2001,F
Do Hyun Park,2001,M
Hyun-Chul Kim,2001,M
S. Radovan,2001,M
P. George,2001,M
M. Panagiotis,2001,M
G. Manos,2001,M
A. Robert,2001,M
D. Igor,2001,M
Isabelle Bloch,1996,F
J.L.H. Webb,1997,M
K. Oehler,1997,M
Vesa Onnia,2001,F
Marius Tico,2001,M
Jukka Saarinen,2001,F
S. Bernard,2001,M
N. Boujemaa,2001,F
D. Vitale,2001,M
Claude Bricot,2001,M
R. Shukla,2003,F
Hayder Radha,2003,M
Michel Vetterli,2003,F
Chung-Hui Kuo,1999,M
A.H. Tewfik,1999,M
P.W.M. Tsang,1996,M
W.H. Tsang,1996,M
F. Forster,2001,M
P. Rummel,2001,M
M. Lang,2001,M
Bernd Radig,2001,M
Burak Gorkemli,2010,M
Yalcin Sadi,2010,M
A.M. Tekalp,2010,F
Sunil Bansal,2013,M
Shubham Khandelwal,2013,M
Shubham Gupta,2013,M
Dushyant Goyal,2013,M
Amara Tariq,2014,M
Muhammad Afzal,2014,M
Jose M. Mossi,1999,M
Antonio Albiol,1999,M
Yuning Jiang,2011,M
Jingjing Meng,2011,F
Junsong Yuan,2011,M
Xiaoyi Zou,2014,F
Xiangmin Xu,2014,M
Chunmei Qing,2014,F
Xiaofen Xing,2014,F
Cecilia Pasquini,2014,F
Fernando Pérez-González,2014,M
Giulia Boato,2014,M
Dwarikanath Mahapatra,2010,M
Jun Ma,2010,F
Omaima Nomir,2006,F
Mohamed Abdel-Mottaleb,2006,M
Ja-Won Seo,2013,F
Seong Hun Kim,2013,M
Wufeng Xue,2011,M
Xuanqin Mou,2011,F
Sarmad Abbas Khitran,2014,M
M. Usman Akram,2014,M
Anam Usman,2014,M
Ubaidullah Yasin,2014,M
Tomas Mantecon,2014,M
Carlos R. del-Bianco,2014,M
Fernando Jaureguizar,2014,M
Narciso Garcia,2014,M
Qi Wang,2011,M
Pingkun Yan,2011,M
Yuan Yuan,2011,M
Xuelong Li,2011,F
Yang Lei,2013,F
Kurt R. Bengtson,2013,M
Lisa Li,2013,F
Jan P. Allebach,2013,M
Mehul Tikekar,2014,M
Chao-Tsung Huang,2014,M
Vivienne Sze,2014,F
Anantha P. Chandrakasan,2014,M
Keigo Hirakawa,2010,F
Patrick J. Wolfe,2010,M
Qing Xu,2010,F
Hailin Jiang,2010,M
Riccardo Scopigno,2010,M
Mateu Sbert,2010,M
Na Qi,2013,F
Yunhui Shi,2013,F
Xiaoyan Sun,2013,F
Jingdong Wang,2013,M
Wenpeng Ding,2013,M
Andre Mouton,2012,M
Najla Megherbi,2012,F
Greg T. Flitton,2012,M
S. Bizot,2012,M
Toby P. Breckon,2012,M
Hiep Luong,2006,M
Alessandro Ledda,2006,F
Wilfried Philips,2006,M
Luca Baroffio,2014,M
Antonio Canclini,2014,M
Matteo Cesana,2014,F
Alessandro Redondi,2014,M
Marco Tagliasacchi,2014,M
Vishal M. Patel,2011,M
Tao Wu,2011,M
Soma Biswas,2011,M
Philip Phillips,2011,M
Rama Chellappa,2011,F
Sidong Liu,2012,M
Weidong Cai,2012,M
Linqing Wen,2012,F
Donglai Feng,2012,M
Luis Salgado,2006,M
Marcos Nieto,2006,M
Shaoguo Liu,2013,M
Ying Wang,2013,M
Jue Wang,2013,M
Haibo Wang,2013,M
Ji-Xia Zhang,2013,F
Chunhong Pan,2013,M
Aurang Zeb,2014,M
Sehat Ullah,2014,M
Ihsan Rabbi,2014,M
Xiaolin Wu,2010,F
Dahua Gao,2010,M
Guangming Shi,2010,M
Danhua Liu,2010,F
Haiying Tian,2011,M
Hongmin Cai,2011,M
Joseph K. L. Lai,2011,M
Xiaoyin Xu,2011,F
Wenchao Cai,2006,M
Jue Wu,2006,M
Albert C. S. Chung,2006,M
Daeyoung Kim,2012,M
Kuk-Jin Yoon,2012,F
Xiangzhi Bai,2014,M
Zhiguo Chen,2014,M
Yu Zhang,2014,M
Zhao-Ying Liu,2014,F
Yi Lu,2014,F
Peng Wang,2013,M
Yongfei Zhang,2013,F
Hai-Miao Hu,2013,F
Bo Li,2013,F
Charles-Alban Deledalle,2011,F
Florence Tupin,2011,F
Loïc Denis,2011,M
Yiming Ma,2010,F
Peter C. Tay,2010,M
Robert J. Adams,2010,M
James J. Zhang,2010,M
Franz Graf,2011,M
Hans-Peter Kriegel,2011,M
M. Weiler,2011,M
Alexander Berner,2013,M
Jun Li,2013,F
Dirk Holz,2013,M
Jörg Stückler,2013,M
Sven Behnke,2013,M
Reinhard Klein,2013,M
Jegoon Ryu,2011,M
Sei-ichiro Kamata,2011,F
Min-Chun Yang,2011,M
Chang-Heng Wang,2011,M
Ting-Yao Hu,2011,F
Yu-Chiang Frank Wang,2011,M
Jurgen Seiler,2008,M
Andre Kaup,2008,M
Martin Haller,2010,M
Andreas Krutz,2010,M
Thomas Sikora,2010,F
François Pitié,2005,M
Sid-Ahmed Berrani,2005,M
Anil Kokaram,2005,M
Rozenn Dahyot,2005,F
Peter Schmid,1997,M
S. M. Fischer,1997,M
Sylvain Boltz,2006,M
Eric Wolsztynski,2006,M
Eric Debreuve,2006,M
Eric Thierry,2006,M
Michel Barlaud,2006,M
Luc Pronzato,2006,M
Yao Li,2013,F
Chunhua Shen,2013,F
Wenjing Jia,2013,F
Anton van den Hengel,2013,M
Jiexiong Tang,2014,M
Chenwei Deng,2014,M
Guang-Bin Huang,2014,M
Junhui Hou,2014,M
Roger Olsson,2006,M
Mårten Sjöström,2006,M
Youzhi Xu,2006,F
Lingni Ma,2012,F
Luat Do,2012,M
Dingding Liu,2010,M
Yingen Xiong,2010,F
Linda G. Shapiro,2010,F
Kari Pulli,2010,F
Stefan Müller,2009,M
Jurgen Buhler,2009,M
Sebastien Weitbruch,2009,M
Cedric Thebault,2009,M
Ingo Tobias Doser,2009,M
Olaf Neisse,2009,F
Armando J. Pinho,2011,M
Paulo H. Ferreira,2011,F
Nizar Fakhfakh,2010,M
Louahdi Khoudour,2010,F
El-Miloudi El-Koursi,2010,F
J. L. Bruyelle,2010,F
Alain Dufaux,2010,M
Jacques Jacot,2010,M
Guohua Hua,2006,M
Z. A. Liu,2006,F
Zhengyou Zhang,2006,M
Yanwen Wu,2006,F
Aditya Nigam,2013,M
Phalguni Gupta,2013,F
Priscila Saboia,2011,F
Tiago Carvalho,2011,M
Anderson Rocha,2011,M
David S. C. Biggs,1997,M
Mark Andrews,1997,M
Jayaraman J. Thiagarajan,2012,M
Karthikeyan Natesan Ramamurthy,2012,M
Prasanna Sattigeri,2012,F
Andreas Spanias,2012,M
Wei Hu,2014,M
Gene Cheung,2014,F
Xin Li,2014,F
Oscar C. Au,2014,M
Amir Sadovnik,2013,M
Tsuhan Chen,2013,M
Andriy Gelman,2010,M
Pier Luigi Dragotti,2010,M
Vladan Velisavljevic,2010,M
Sylvain Boltz,2010,M
Frank Nielsen,2010,M
Stefano Soatto,2010,M
Shiqi Wang,2011,F
Abdul Rehman,2011,M
Zhou Wang,2011,M
Siwei Ma,2011,F
Wen Gao,2011,M
Hind Azegrouz,2006,M
Emanuele Trucco,2006,M
Joanna Jaworek-Korjakowska,2013,F
Ryszard Tadeusiewicz,2013,M
Kai Zeng,2012,M
Zhou Wang,2012,M
Rizwan Hasan Khan,2011,M
Eric Dinet,2011,M
Hubert Konik,2011,M
Cong Yang,2014,M
Oliver Tiebe,2014,M
Pit Pietsch,2014,M
Christian Feinen,2014,M
Udo Kelter,2014,M
Marcin Grzegorzek,2014,M
Fred Stentiford,2006,M
Lingling Tong,2010,F
Feng Dai,2010,M
Yongdong Zhang,2010,M
Jintao Li,2010,F
Alberto Broggi,1995,M
Sang Yup Lee,2009,M
Nam Hoon Cho,2009,M
Mark Wilkinson,2003,M
T. Wijbenga,2003,M
G. de Vries,2003,M
Michel A. Westenberg,2003,M
Severine Baudry,2000,F
Philippe Nguyen,2000,M
Henri Maitre,2000,F
A.-R. Mansouri,1998,F
Amar Mitiche,1998,M
Janusz Konrad,1998,M
A. Frajka,2002,F
Kenneth Zeger,2002,M
R.L. Morrison,2005,M
Minh N. Do,2005,M
Ayman El-Baz,2008,M
Georgy Gimel'farb,2008,M
M.A. El-Ghat,2008,F
Neil Toronto,2007,M
Bryan S. Morse,2007,M
Dan Ventura,2007,M
Kevin D. Seppi,2007,M
A. J. Bell,2008,F
Claude Seiler,2008,F
Jens N. Kaftan,2008,M
Til Aach,2008,M
Zakaria Ben Sbeh,1997,M
Laurent D. Cohen,1997,M
Gerard Mimoun,1997,M
Coscas G,1997,M
G. Soubrane,1997,M
Ju Han,2005,M
Bir Bhanu,2005,M
Amit K. Roy-Chowdhury,2005,M
N.T. Thao,1996,M
Marco Bressan,2008,M
Claudio Cifarelli,2008,F
Florent Perronnin,2008,M
T. Kawahara,1996,F
S. Adachi,1996,M
Jordi Ribas-Corbera,1995,F
David L. Neuhoff,1995,M
Juan Cardelino,2009,M
Vicent Caselles,2009,M
Marcelo Bertalmío,2009,M
Gregory Randall,2009,M
S. Sengupta,2003,F
Sanjeev Gupta,2003,M
John Hannah,2003,F
Michael H. F. Wilkinson,2008,M
M. Kalman,2005,M
Bernd Girod,2005,M
P. van Beek,2005,M
Ehsan Nezhadarya,2009,F
Zheng Wang,2009,M
Rabab K. Ward,2009,M
Janko Calic,2002,M
Ebroul Izquierdo,2002,M
Victor Solo,2004,M
Charles J. Long,2004,M
Elliott R. Brown,2004,M
Elissa Aminoff,2004,F
Marcus Bär,2004,M
Shanta Saha,2004,F
Guido M. Schuster,2004,M
Aggelos K. Katsaggelos,2004,M
Xiaopi Yu,2005,F
Tieniu Tan,2005,F
Yunhong Wang,2005,M
Hui Li,1995,F
Yitong Zhou,1995,F
Qing Wu,2007,M
Tian Xia,2007,F
Yizhou Yu,2007,F
Katia Estabridis,2007,F
R.J.P. de Figueiredo,2007,M
Guillaume Charpiat,2003,F
Olivier Faugeras,2003,M
Renaud Keriven,2003,M
Li-Min Liu,2008,F
Dake He,2008,M
Ashish Jagmohan,2008,M
Ligang Lu,2008,M
Edward J. Delp,2008,M
Colin Sanderson,2002,M
Kuldip K. Paliwal,2002,M
Lambert Schomaker,2003,M
M. Bulacu,2003,M
Marieke van Erp,2003,F
Mohammad H. Mahoor,2009,M
Steven Cadavid,2009,M
Mohamed Abdel-Mottaleb,2009,M
Colin Doutre,2009,M
Panos Nasiopoulos,2009,M
Mitsune Tanimoto,1996,M
H. Ohyama,1996,M
Tadahiko Kimoto,1996,M
S. Katsuyama,1996,M
Toshiyuki Fujii,1996,M
Selim Esedoglu,2005,F
Steven J. Ruuth,2005,M
Richard Tsai,2005,M
Thomas Richter,2008,M
Olivier Deforges,1994,M
Dominique Barba,1994,F
M.O. Polley,1994,M
S.J. Wee,1994,M
W.F. Schreiber,1994,M
Eric R. Zilberman,2006,M
Phillip E. Pace,2006,M
Shingo Ando,2005,M
Y. Kusachi,2005,M
A. Suzuki,2005,F
Kikuo Arakawa,2005,F
Fangyuan Jiang,2008,M
Yunhong Wang,2008,M
A. De Stefano,2000,M
Paul R. White,2000,M
W.B. Collis,2000,M
Hong Man,1997,M
Faouzi Kossentini,1997,M
M. N. K. Smith,1997,M
M. Sabry Hassouna,2005,F
Alaa E. Abdel-Hakim,2005,M
A.A.M. Farag,2005,F
Qinqing Zhang,1997,M
Saleem A. Kassam,1997,F
Yoshiki Kawata,1995,F
Noboru Niki,1995,M
T. Kumazaki,1995,M
Jacinto C. Nascimento,2009,M
Mário A. T. Figueiredo,2009,M
Jorge S. Marques,2009,M
Masanori Niimi,2002,F
Hirotomo Noda,2002,F
Eiji Kawaguchi,2002,M
Richard O. Eason,2002,M
Edward H. S. Lo,2004,M
Mark Andrew Pickering,2004,M
Michael R. Frater,2004,M
James R. Arnold,2004,M
Danillo B. Graziosi,2009,M
Nuno M. M. Rodrigues,2009,M
Eduardo A. B. da Silva,2009,F
Sergio Miana de Faria,2009,F
Murilo B. de Carvalho,2009,M
Shoko Imaizumi,2007,F
Masaaki Fujiyoshi,2007,M
Yoshito Abe,2007,M
Hitoshi Kiya,2007,F
Shantanu Rane,2009,F
Wei Sun,2009,F
Anthony Vetro,2009,M
Aria Nosratinia,1995,F
Michael T. Orchard,1995,M
Numan Unaldi,2008,M
P. Sankaran,2008,M
Vijayan K. Asari,2008,M
Zia-ur Rahman,2008,M
E. Bala,2002,F
Ayşın Ertüzün,2002,M
Egbert G. T. Jaspers,1997,M
Bo Feng,2004,M
Xu Jizheng,2004,M
Feng Wu,2004,M
Shiqiang Yang,2004,F
Shipeng Li,2004,F
Jan Kybic,2004,M
Tse-Hua Lan,2000,F
Mohamed F. Mansour,2000,M
A.H. Tewfik,2000,M
Aura Conci,2000,F
L.H. Monteiro,2000,M
Nai-Xiang Lian,2005,F
Lanlan Chang,2005,M
Yap-Peng Tan,2005,M
Madhukar Budagavi,1997,M
Jerry D. Gibson,1997,M
Wail A. Mousa,2002,M
M.A.U. Khan,2002,M
Pavel Praks,2008,M
Radek Kučera,2008,M
Ebroul Izquierdo,2008,M
Yi-Bin Chen,2009,M
Canhui Cai,2009,F
Kai-Kuang Ma,2009,F
Chia-Ming Kuo,1997,F
Ruey-Song Huang,1997,M
Tai-Hua Lin,1997,F
Takashi Miyaki,2007,M
Toshihiko Yamasaki,2007,M
Kiyoharu Aizawa,2007,F
C.E. Moxey,2002,M
Stephen J. Sangwine,2002,F
Todd A. Ell,2002,M
Thomas Meier,1997,M
King Ngi Ngan,1997,M
Gregory A. Crebbin,1997,M
David H. Kil,1995,M
Frances B. Shin,1995,M
Carl-Fredrik Westin,1994,M
Hans Knutsson,1994,M
Teodor Mihai Moldovan,2006,M
Stefan Roth,2006,M
Michael J. Black,2006,M
David Taubman,1994,M
Avideh Zakhor,1994,M
Chitra Dorai,1995,F
Anil K. Jain,1995,M
D. Gimeno,1994,M
Luis Torres,1994,M
José S. Casas,1994,M
M. Maurizot,1995,M
Patrick Bouthemy,1995,M
Bernard Delyon,1995,M
A. Juditski,1995,F
Jean-Marc Odobez,1995,M
Eric Guérin,2000,M
Eric Tosan,2000,M
Atilla Baskurt,2000,M
Helen L. Bear,2014,M
Richard J. Harvey,2014,M
Barry-John Theobald,2014,M
Yuxuan Lan,2014,F
Jérôme Kalifa,1998,F
Stéphane Mallat,1998,F
Bernard Rouge,1998,M
Vincenzo Piuri,2005,M
Filippo Scotti,2005,M
Manuel Roveri,2005,M
Cigdem Beyan,2013,F
Robert N. Fisher,2013,M
S. Young,1999,M
M.R.B. Forshaw,1999,M
M Hodgetts,1999,M
Michele Merler,2009,M
John R. Kender,2009,M
M.W. Vannier,1998,M
J.W. Haller,1998,M
Greet Frederix,2000,M
Geert Caenen,2000,M
E.J. Pauwels,2000,M
Jiankun Li,1998,M
Chia-Ming Kuo,1998,F
Bernd Girod,1998,M
K. Stuhlmuller,1998,M
Juan Liu,1998,M
Pierre Moulin,1998,M
Johan Driesen,2004,M
Paul Scheunders,2004,M
Trygve Randen,1997,M
John Hakon Husoy,1997,M
David W. Redmill,1996,M
David Bull,1996,M
Christian Bauckhage,2005,M
John K. Tsotsos,2005,M
Hasan Ertan Cetingul,2004,M
Yücel Yemez,2004,M
Engin Erzin,2004,M
A.M. Tekalp,2004,F
Zhenyu Wu,2002,M
Ali Bilgin,2002,M
Michael W. Marcellin,2002,M
Stephanie Fountain,1997,F
Tieniu Tan,1997,F
R. C. Staunton,1999,M
Yang Yang,2007,M
Vladimir Stankovic,2007,M
Wei Zhao,2007,M
Zixiang Xiong,2007,M
Daolun Chen,2008,M
David Varodayan,2008,M
Markus Flierl,2008,M
Bernd Girod,2008,M
Patrick Ndjiki-Nya,2009,F
Dave Bull,2009,M
Thomas Wiegand,2009,M
Youngjun Yoo,1999,F
Young Guen Kwon,1999,M
Antonio Ortega,1999,M
Jen-Chieh Peng,2003,M
Douglas R. Heisterkamp,2003,M
Yushin Cho,2005,M
William A. Pearlman,2005,M
Ayman Said,2005,M
Mehrdad Soumekh,1994,M
M. Accame,1995,F
Francesco G. B. De Natale,1995,M
Daniele D. Giusto,1995,M
H. Lee,2000,F
Liang Guan,2000,M
J.A. Burne,2000,F
Juan Liu,2000,M
Pierre Moulin,2000,M
Mehrtash Harandi,2004,M
Majid Nili Ahmadabadi,2004,M
Babak Nadjar Araabi,2004,M
Nael F. Osman,1998,M
Jerry L. Prince,1998,M
Tsuhan Chen,1995,M
Yao Wang,1995,M
Hans Peter Graf,1995,M
C. Swain,1995,M
Boon-Lock Yeo,1997,M
Minerva M. Yeung,1997,F
Gernot Ziegler,2004,M
Hendrik P. A. Lensch,2004,M
Naveed Ahmed,2004,M
Marcus Magnor,2004,M
Hans-Peter Seidel,2004,M
Jin Li,1997,F
Chia-Ming Kuo,1997,F
Tsun-Hsien Wang,2007,M
Wei-Su Wong,2007,F
Fangchu Chen,2007,F
Ching-Te Chiu,2007,F
Ching-Yung Lin,2003,F
Belle L. Tseng,2003,F
Milind Naphade,2003,M
Apostol Natsev,2003,M
J. G. Smith,2003,M
Constantine Kotropoulos,1998,M
Anastasios Tefas,1998,M
Ioannis Pitas,1998,M
Jens-Rainer Ohm,1994,M
Akash Pooransingh,2008,M
Cathy Ann Radix,2008,F
Anil Kokaram,2008,M
Mingshui Chen,1997,F
Alan N. Willson,1997,M
Nicolas Courty,2003,M
Eric Marchand,2003,M
Bruno Arnaldi,2003,M
Kamal Nasrollahi,2015,M
Sergio Escalera,2015,F
Gholamreza Anbarjafari,2015,M
Xavier Baró,2015,M
Hugo Jair Escalante,2015,M
Thomas B. Moeslund,2015,M
Upendra Suddamalla,2015,F
Saikat Kundu,2015,M
Sameer Farkade,2015,M
Apurba Das,2015,M
Jonathan T. H. Wu,2015,M
James Christianson,2015,M
Janusz Konrad,2015,M
Prakash Ishwar,2015,M
Joko Hariyono,2015,M
Kang-Hyun Jo,2015,F
Joon-Soo Kim,2015,M
Albert Parra,2015,M
Jiaju Yue,2015,F
He Li,2015,F
Edward J. Delp,2015,M
F. M. Costa,2015,M
Silvia Lameri,2015,F
Paolo Bestagini,2015,F
Zanoni Dias,2015,F
Alfredo Rocha,2015,F
Marco Tagliasacchi,2015,M
Stefano Tubaro,2015,M
Titinunt Kitrungrotsakul,2015,M
Xian-Hua Han,2015,M
Yen-Wei Chen,2015,M
Pengchong Jin,2015,M
Dong Ye,2015,M
Charles A. Bouman,2015,M
Monika Sharma,2015,F
Hiranmay Ghosh,2015,M
Guoxin Jin,2015,M
Ankur Saxena,2015,F
Madhukar Budagavi,2015,M
Qiqin Dai,2015,F
Seung-Hwan Yoo,2015,F
Armin Kappeler,2015,M
Aggelos K. Katsaggelos,2015,M
Ming Hou,2015,M
Brahim Chaib-draa,2015,M
Yao-Chung Lin,2015,M
Hugh Denman,2015,M
Anil Kokaram,2015,M
Kuan-Hsien Liu,2015,M
Tsung-Jung Liu,2015,M
Hsin-Hua Liu,2015,M
Soo-Chang Pei,2015,M
Peter Moo,1999,M
Xiaolin Wu,1999,F
Alireza Rahimpour,2016,M
Ali Taalimi,2016,M
Jiajia Luo,2016,F
Hairong Qi,2016,M
Yazeed Alaudah,2016,M
Ghassan AlRegib,2016,M
Jiahe Shi,2016,F
Chun Qi,2016,M
Ali Taalimi,2016,M
Alireza Rahimpour,2016,M
Cristian Capdevila,2016,M
Zhifei Zhang,2016,F
Hairong Qi,2016,M
Dongqing Zou,2016,F
Ping Guo,2016,M
Qiang Wang,2016,M
Xiaotao Wang,2016,M
Guangqi Shao,2016,M
Feng Shi,2016,F
Jia Li,2016,F
Paul-K.J. Park,2016,M
Yinglong Wang,2016,M
Chen Chen,2016,F
Shuyuan Zhu,2016,M
Bing Zeng,2016,M
Xiaoxia Li,2016,F
Di Huang,2016,M
Renke Zhang,2016,M
Yunhong Wang,2016,M
Xianbo Xie,2016,F
Dan Guo,2016,M
Wengang Zhou,2016,F
Meng Wang,2016,M
Houqiang Li,2016,F
Chenyang Zhang,2016,M
Yingli Tian,2016,F
Matt Huenerfauth,2016,M
Lingchao Kong,2016,M
Rui Dai,2016,M
Yuchi Zhang,2016,M
H. Seckin Demir,2016,M
A. Enis Cetin,2016,F
Wolfgang Waizenegger,2016,M
Ingo Feldmann,2016,M
Oliver Schreer,2016,M
Peter Kauff,2016,M
Peter Eisert,2016,M
Konstantinos Papadopoulos,2017,M
Michel Antunes,2017,M
Djamila Aouada,2017,F
Bjorn Ottersten,2017,F
Xiuyan Li,2017,F
Yang Lu,2017,M
Jianming Wang,2017,M
Xin Dang,2017,M
Qi Wang,2017,M
Xiaojie Duan,2017,M
Yukuan Sun,2017,F
Martin Engilberge,2017,M
Edo Collins,2017,M
Sabine Süsstrunk,2017,F
Sheng-Hua Wei,2017,F
Yonghong Song,2017,M
Yuanlin Zhang,2017,M
Miguel López,2017,M
Carlos R. del-Blanco,2017,M
Narciso Garcia,2017,M
Shaohui Mei,2017,F
Xin Yuan,2017,F
Jingyu Ji,2017,F
Shuai Wan,2017,M
Junhui Hou,2017,M
Qian Du,2017,M
Kenta Ishihara,2017,F
Takahiro Ogawa,2017,M
Miki Haseyama,2017,F
Mohammad Tofighi,2018,M
Tiantong Guo,2018,M
Jairam Vanamala,2018,F
Vishal Monga,2018,F
Jung Hyun Kim,2018,M
Jungsu Kwon,2018,M
Hak Yong Kim,2018,M
Haesung Lee,2018,M
Yong Man Ro,2018,M
Lingxiao Wang,2018,F
Yali Li,2018,F
Shengjin Wang,2018,M
Xiaosa Huang,2018,M
Shilin Wang,2018,F
Gongshen Liu,2018,M
Maryam Babaee,2018,F
Zimu Li,2018,F
Gerhard Rigoll,2018,M
Pawel Drozdowski,2018,M
F. Struck,2018,M
Christian Rathgeb,2018,M
Christer Busch,2018,M
Wen-Xue Cui,2018,F
Feng Jiang,2018,M
Xinwei Gao,2018,F
Wen-Quan Tao,2018,M
Debin Zhao,2018,M
Shurun Wang,2019,M
Shiqi Wang,2019,F
Xinfeng Zhang,2019,F
Shiqi Wang,2019,F
Siwei Ma,2019,F
Wen Gao,2019,M
Efstathios Chatzikyriakidis,2019,M
Christos Papaioannidis,2019,M
Ioannis Pitas,2019,M
Yi-Xiu Zhuang,2019,F
Chih-Chung Hsu,2019,M
Xian Zhong,2019,M
Oubo Gong,2019,M
Wenxin Huang,2019,M
Lin Li,2019,F
Hongxia Xia,2019,F
Che-Tsung Lin,2019,F
Sanjay K. Ghosh,2019,M
Kunal N. Chaudhury,2019,M
Xingyu Fan,2020,M
Zhongying Deng,2020,M
Kai Wang,2020,M
Xiaojiang Peng,2020,M
Yu Qiao,2020,F
Nikos Grammalidis,1996,M
M.G. Strintzis,1996,M
Byungjun Son,2004,M
Hyunsuk Won,2004,M
Gyundo Kee,2004,M
Yillbyung Lee,2004,M
Luis Torres,2002,M
D. Prado,2002,M
Manoj Aggarwal,2000,M
Amrendra Narayan,2000,M
M. T. Chan,1999,M
Neri Merhav,1999,F
Brahm Vasudev,1999,M
Benoît Parrein,2004,M
Malcy Tarin,2004,F
Patrick Horain,2004,M
J. Buzzi,2004,M
F. Guichard,2004,M
F.C.A. Fernandes,2001,F
R.L.C. van Spaendonck,2001,M
C.S. Burrus,2001,M
M. Pesaresi,1999,F
Rama Chellappa,1999,F
Guian Qian,1999,M
Sathish Srinivasan,1999,M
Richard J. Radke,2000,M
Peter J. Ramadge,2000,M
Tomio Echigo,2000,M
S. Iisaku,2000,M
C.Q. Zhan,2003,M
Lina J. Karam,2003,F
Junying Zhang,2004,M
Le Wei,2004,M
Qiguang Miao,2004,M
Yu Wang,2004,M
Leonardo Bocchi,2003,M
Felicetto Ferrara,2003,F
Ildo Nicoletti,2003,F
Gianluigi Valli,2003,M
Kwan Hoong Ng,1996,M
S.C. Chan,1996,M
Tzi Bun Ng,1996,F
Yu-Len Huang,2004,M
Dar-Ren Chen,2004,M
Ya-Kuang Liu,2004,F
G. Zhang,2004,M
Robert L. Stevenson,2004,M
Youngsoo Park,2003,M
Chang-Su Kim,2003,F
Sang Uk Lee,2003,M
A. Yoneyama,1999,F
Yutaka Nakajima,1999,M
H. Yanagihara,1999,F
Michinaka Sugano,1999,M
Chang-Tsun Li,2003,F
R. Chiao,2003,M
Stanley Osher,2003,M
A. Sole,2003,F
Luminita A. Vese,2003,F
R. J. Nowak,1999,M
Mário A. T. Figueiredo,1999,M
P.Y. Yeoh,2003,M
Syed A.R. Abu-Bakar,2003,M
A. Sofou,2001,F
Costas S. Tzafestas,2001,M
Petros Maragos,2001,M
R. Coudray,2004,M
Bernard Besserer,2004,M
W.M. Lam,1994,M
J.H. Shapiro,1994,M
Ziyou Xiong,2002,F
Thomas S. Huang,2002,M
Ergina Kavallieratou,2001,F
D.C. Balcan,2001,M
M.F. Popa,2001,F
Nikos Fakotakis,2001,M
Janghyun Yoon,2001,F
Nikil Jayant,2001,M
Keansub Lee,2001,M
Hyun Chang,2001,M
Seong Soo Chun,2001,M
HyungSeok Choi,2001,M
Sanghoon Sull,2001,M
Xia-Ji Liu,2001,F
Dayong Wang,2001,M
Anuj Srivastava,2001,F
H.M. El-Bakry,2001,M
Yuriy Bayakovski,2002,M
Leonid Ivanovich Levkovich-Maslyuk,2002,M
Alexey Ignatenko,2002,M
Anton Konushin,2002,M
Dmitri Alexandrovich Timasov,2002,M
Alexander Olegovich Zhirkov,2002,M
Mahn-Jin Han,2002,M
In Ja Park,2002,M
Alberto Albiol,1999,M
Charles A. Bouman,1999,M
Edward J. Delp,1999,M
S.V.R. Madiraju,1994,M
Chih-Chiang Liu,1994,F
Corinne Vachier,2001,F
Tong Lin,2001,F
Chong-Wah Ngo,2001,M
Hong-Jiang Zhang,2001,M
Qingyun Shi,2001,F
D. Cross,2002,M
Bijan G. Mobasseri,2002,M
Jun-Sik Kwon,2001,M
Jun-Woong Gi,2001,M
Eung-Kwan Kang,2001,M
Wu Gaohong,1999,M
Zhang Yu-jin,1999,M
Lin Xinggang,1999,F
Thomas P. Weldon,1996,M
William E. Higgins,1996,M
S.A. Vigus,2001,M
David Bull,2001,M
C N Canagarajah,2001,M
Shuichi Takamura,2001,M
Nagao Kobayashi,2001,M
Gemma Piella,2001,F
