Name,Year,Gender
Wang Gexia,2008,F
Wang Zhiming,2008,M
D.S. Naidu,2008,M
Minyue Fu,2008,F
Yan Li,2016,M
Quan Pan,2016,M
Tao Yang,2016,M
Lantian Guo,2016,M
Fang Chen,2017,M
Linlin Qin,2017,F
Xiaofeng Li,2017,F
Gang Wu,2017,M
Chun Shi,2017,M
Li Zhang,2017,F
Jun Li,2017,F
Chao Wang,2017,M
Jinlei Ma,2017,F
Zhiqiang Zhou,2017,M
Mingjie Dong,2017,M
Yanhong Chen,2018,M
Youmin Zhang,2018,M
Jing Xin,2018,F
Yingmin Yi,2018,F
Ding Liu,2018,M
Han Liu,2018,M
Han Zhang,2018,M
Sheng Xu,2020,M
Anran Huang,2020,M
Lei Chen,2020,F
Baochang Zhang,2020,M
Feng Liu,2010,M
Guodong Shi,2010,M
Lei Chen,2015,F
Ma Baoli,2015,F
Feng Xiao,2012,M
Xiangyu Meng,2012,F
Tongwen Chen,2012,F
Bocheng Yu,2013,M
Xiwang Dong,2013,M
Zongying Shi,2013,F
Yisheng Zhong,2013,M
Yan Gongmin,2008,M
Yan Wei-sheng,2008,M
Xu Demin,2008,M
Jiang Zhong-Ping,2008,M
Lin Yuandan,2008,M
Wang Yuan,2008,M
Gen Sun Fang,2006,F
Wei Zijie,2006,M
Zhaoqiang Ge,2010,M
Chen Yao,2010,F
Christos G. Cassandras,2010,M
Jiang Jun,2013,M
QU Juntong,2013,M
Song Da-lei,2013,F
Han Jianda,2013,F
Miguel Realpe,2016,M
Boris X. Vintimilla,2016,M
Ljubo Vlacic,2016,M
Ying Li,2016,F
Farong Gao,2016,M
Huihui Chen,2016,F
Min-Hua Xu,2016,F
Chengbao Liu,2017,F
Jie Tan,2017,M
HongSheng Zhao,2017,M
Yaning Li,2017,F
Xiwei Bai,2017,F
Weijia Yao,2017,M
Zhiwen Zeng,2017,F
Xiangke Wang,2017,M
Huimin Lu,2017,M
Zhiqiang Zheng,2017,M
Yawen Xiao,2018,F
Jun Wu,2018,M
Zongli Lin,2018,F
Xiaodong Zhao,2018,M
Chao Hu,2018,M
Peng Tang,2018,M
Weidong Jin,2018,M
Zhengwei He,2018,M
Wei Li,2018,F
Denis Sidorov,2019,M
Qing Tao,2019,M
Ildar Muftahov,2019,M
Aleksei Zhukov,2019,M
Dmitriy Karamov,2019,M
Aliona Dreglea,2019,F
Fang Liu,2019,M
Hou Yun,2015,F
Zuo Zongyu,2015,M
Shi Zhiguang,2015,M
Yang Zhang,2015,M
Fei Yunfeng,2015,F
Lin Xu,2015,F
Guangyi Sun,2015,F
Bara J. Emran,2015,M
Jorge Dias,2015,M
Lakmal Seneviratne,2015,F
Guowei Cai,2015,M
Wenchao Xue,2011,F
Yi Huang,2011,M
Wenchao Xue,2013,F
Yi Huang,2013,M
Shen Zhao,2010,M
Zhiqiang Gao,2010,M
Juri Belikov,2008,M
Kristina Vassiljeva,2008,F
Eduard Petlenkov,2008,M
Sven Nõmm,2008,M
Weimin Qi,2006,M
Wei-You Cai,2006,M
Qiaoling Ji,2006,F
Yuanchu Cheng,2006,M
Gui-Rong Liu,2006,M
Senchun Chai,2006,M
David C. Rees,2006,M
Wen Tan,2011,M
Huifeng Liu,2014,M
Wei Ren,2014,M
Tao Zhang,2014,M
Jian Ping Gong,2014,M
Jiemei Liang,2014,F
Bo Liu,2014,M
Jingwei Shi,2014,F
Zhen Huang,2014,M
Chen Wei,2008,M
Fang Kang-ling,2008,M
Xinxing Tang,2016,F
Jin Zhou,2016,F
Ping Wang,2016,M
Ping Gong,2016,M
Fei Chen,2016,M
Weiyao Lan,2016,M
Mei Zhang,2016,F
Wenbo Shen,2016,M
Zhifeng Yao,2016,F
Xiaodong Zhuang,2016,M
Xiangrui Meng,2016,M
Shuo Wang,2016,M
Zhiqiang Cao,2016,M
Leijie Zhang,2016,M
Ya Xing Wang,2016,M
Hongbin Zhang,2016,M
Dongfei Han,2016,M
Hailong Huang,2016,M
Andrey V. Savkin,2016,M
Lixing Zhang,2016,F
Lei Qiao,2016,F
Jianliang Chen,2016,M
Weidong Zhang,2016,M
Ban Wang,2016,M
Khaled A. Ghamry,2016,F
Youmin Zhang,2016,M
Qiyan Yan,2017,M
Yanning Wang,2017,M
Wen Yuan,2017,F
Qingyang Chen,2017,M
Zhongxi Hou,2017,M
Yue Li,2017,F
Ye Tao,2017,M
Xiaohua Xie,2017,F
Haiyan Zhao,2017,M
Wei Xu,2017,M
Hong Chen,2017,M
Yuetian Liu,2017,M
Qingshan Liu,2017,M
Yinbo Xu,2018,F
Zhihong Liu,2018,F
Xiangke Wang,2018,M
Xingyang Lu,2018,F
Xiangying Zhang,2018,F
Guoliang Zhang,2018,M
Songmin Jia,2018,F
Tianze Zhang,2018,M
Xin Huo,2018,M
Songlin Chen,2018,F
Kai-Ning Wu,2018,M
Guojiang Zhang,2018,M
Yuhui Ji,2018,F
Qinjun Zhao,2018,M
Shuhui Bi,2018,F
Tao Shen,2018,M
Jun Cai,2018,M
Ouan Chang,2018,M
Xianlun Tang,2018,M
Can Xue,2018,M
Chang Wei,2018,M
Cao Guolu,2019,M
Yuliang Ma,2019,F
Xiao-Fei Meng,2019,F
Yunyuan Gao,2019,M
Ming Meng,2019,M
Zhou Li,2019,F
Yang Chen,2019,M
Hao Lu,2019,M
Huaiyu Wu,2019,M
Lei Cheng,2019,M
Xu Chang,2020,M
Jian Wu,2020,M
Tongfeng Yang,2020,M
Guorui Feng,2020,M
Xiaomeng Liu,2010,M
Hai Lin,2010,F
Ben M. Chen,2010,M
Zou Hui,2015,F
Huang Fuzhen,2015,M
Lei Yuan,2015,F
Hong Chen,2015,M
Bingtao Ren,2015,M
Haiyan Zhao,2015,M
Fei Chen,2013,M
Wei Ren,2013,M
Peng Zuo,2015,M
Guanlin Li,2015,F
Wei Xie,2015,F
John T.W. Yeow,2015,M
Ma Zhaowei,2015,F
Hu Tianjiang,2015,M
Shen Lin-cheng,2015,M
Kong Weiwei,2015,M
Zhao Boxin,2015,M
Yao Kaidi,2015,F
Luo Bing,2015,M
Meng Qing-Hao,2015,M
Wang Jia-ying,2015,F
Sun Biao,2015,F
Wang Ying,2015,F
Junzheng Wang,2010,M
Yong Zhang,2010,M
Ping Zhang,2010,M
Shi-Feng Sun,2010,F
Wei Wang,2015,M
Jiangshuai Huang,2015,M
Huijin Fan,2015,M
Wei Jiang,2015,M
Zhe Sun,2015,F
Ning Wang,2015,M
Yunrui Bi,2015,F
Jinhui Zhao,2015,F
Hao Xing,2015,M
Zhiyun Lin,2015,F
Minyue Fu,2015,F
Chunzhe Zhao,2010,M
Charles Nicholas Perez,2008,M
Miguel Strefezza,2008,M
Enrico Canuto,2014,M
Carlos Antonio Barbosa Montenegro,2014,M
Luigi Colangelo,2014,M
Mauricio Alejandro Lotufo,2014,M
Sun Wei,2008,M
Dou Li-hua,2008,F
Fang Hao,2008,M
Zhang Haiqiang,2008,M
Jianbo Xu,2014,M
Huiqing Zhang,2014,F
Jingli Zhang,2014,F
Hong Yiguang,2006,M
Jiang Zhong-Ping,2006,M
Feng Gang,2006,M
Wu Min,2006,M
He Yong,2006,F
Mashood Anwar,2014,M
Yuanqing Xia,2014,F
Jiang Wenjuan,2008,M
K. Alexandre,2008,M
Richard Jean-Pierre,2008,M
T. Armand,2008,M
Zhaojing Wu,2008,M
Xue-Jun Xie,2008,F
Tzou Jyh-Hwa,2008,F
L. Su Kuo,2008,M
Shanbin Li,2011,F
Bugong Xu,2011,M
Tao Chen,2014,M
Wei Zhang,2014,M
Jiajia Zhou,2014,F
Haomiao Yu,2014,F
Xiaofu Liu,2014,F
Yue Hao,2014,M
A. Mohammad,2008,M
S.S. Ehsan,2008,M
Ruan Xiao-gang,2008,M
Liu Jiang,2008,M
Di Haijiang,2008,M
Li XinYuan,2008,F
Bin Meng,2006,M
Baocang Ding,2011,M
Qimin Ren,2016,M
Qingjie Zhao,2016,F
Hui Qi,2016,F
Lingrui Li,2016,F
Junfeng Fan,2016,M
Fengshui Jing,2016,F
Zaojun Fang,2016,M
Zize Liang,2016,M
Peng Hang,2017,M
Fengmei Luo,2017,F
Fang Shude,2017,F
Xinbo Chen,2017,F
Hongliang Zhou,2017,M
Levent Guvenc,2017,M
Zhiyuan Liu,2017,M
Jianjie Ma,2017,F
Jie Zhang,2017,F
Jian Sun,2017,M
Hailong Wang,2017,M
Wendong Xiao,2017,M
Lin Tan,2017,M
Linsheng Zhao,2017,M
Hongpeng Wang,2017,M
Li Pengpeng,2017,M
Jingtai Liu,2017,F
