Name,Year
Benjamin Chu,2003
Dimitri Zarzhitsky,2005
Diana F. Spears,2005
Roberto Navigli,2002
Farnaz Akhavi,2003
Caroline C. Hayes,2003
Baihua Li,2003
Qinggang Meng,2003
Horst Holstein,2003
Hanene Trichili,2002
Med Salim Bouhlel,2002
N. Derbel,2002
L. Kamoun,2002
John R. Koza,1999
Madirakshi Das,2003
A.C. Loui,2003
Dilip B. Kotak,2001
M. Fleetwood,2001
H. Tamoto,2001
William A. Gruver,2001
M.L. McGinnis,1994
E. Fernandez-Gaucherand,1994
R. van Duin,1998
Hans C. van Ham,1998
Cheng-Yan Kao,1992
F.-T. Lin,1992
H.-M. Hanisch,1998
A. Luder,1998
J. Thieme,1998
Jin-Hyung Jun,1999
Dongwook Lee,1999
Kwee-Bo Sim,1999
Pedro U. Lima,1998
H. Gracio,1998
Venicio Feo da Veiga,1998
Anders Karlsson,1998
Yasuhiko Yamada,1999
Takashi Yamamoto,1999
T. Morizono,1999
Y. Umetani,1999
Helen Balinsky,2011
Alexander Balinsky,2011
Steven J. Simske,2011
Jih-Gau Juang,2006
Kai-Ti Tu,2006
Wenkai Liu,2006
Alvin Khong,2014
Lin Jiangnan,2014
Kavitha P. Thomas,2014
A. P. Vinod,2014
Paulo Sérgio Almeida,2013
Luiz S. Oliveira,2013
Eunelson J. Silva,2013
Alceu S. Britto,2013
Alessandro L. Koerich,2013
Isabelle Hupont,2010
Eva Cerezo,2010
Sandra Baldassarri,2010
David Edmundson,2012
Gerald Schaefer,2012
Jasmin Velagic,2010
Nedim Osmic,2010
Takahiro Miura,2012
Ken-ichiro Yabu,2012
Sakutaro Ikematsu,2012
Asuka Kano,2012
Mari Ueda,2012
Junya Suzuki,2012
Masatsugu Sakajiri,2012
Tohru Ifukube,2012
Emi Mathews,2012
Tobias Graf,2012
K.S.S.B Kulathunga,2012
Ze Wang,2014
Chi-Huey Wong,2014
Janir Nuno da Cruz,2014
Thomas Rades,2014
Pui-In Mak,2014
Peng Un Mak,2014
Mang I Vai,2014
Takeshi Matsuda,2011
Daiki Koizumi,2011
Michio Sonoda,2011
Shigeichi Hirasawa,2011
Franz Hoffmann,2006
Thomas Nierobisch,2006
T. Seyffarth,2006
Günter Rudolph,2006
Sabine Buckl,2010
Christian M. Schweda,2010
Florian Matthes,2010
Mithun George Jacob,2011
Yuting Li,2011
Juan P. Wachs,2011
Giovanni Acampora,2013
Uzay Kaymak,2013
Vincenzo Loia,2013
Autilia Vitiello,2013
Liang Qi,2013
MengChu Zhou,2013
Zhijun Ding,2013
Bingjing Cai,2011
Haiying Wang,2011
Huiru Zheng,2011
Hui Wang,2011
Daniel Schneider,2014
Jano Moreira de Souza,2014
Edson Lucas,2014
Arash Tabibiazar,2011
Otman A. Basir,2011
Sean Estrada,2014
Marcia K. O'Malley,2014
Cassidy Duran,2014
Daryl G. Schulz,2014
Jean Bismuth,2014
Chia-Nan Ko,2006
Tsong-Li Lee,2006
Han-Tai Fan,2006
Chia-Ju Wu,2006
Annabel Latham,2013
Keeley Crockett,2013
David I. McLean,2013
Zhi Zhou,2012
Eliza Yingzi Du,2012
Craig Belcher,2012
Nicolas Thomas,2012
Edward J. Delp,2012
Nesrine Charfi,2014
Hanene Trichili,2014
Adel M. Alimi,2014
Basel Solaiman,2014
Babu Kaji Baniya,2014
Joonwhoan Lee,2014
Ze-Nian Li,2014
Thomas Olutoyin Oshin,2013
Stefan Poslad,2013
Luca Profumo,2013
Lorenzo Pollini,2013
David A. Abbink,2013
Jan Platos,2012
Vaclav Snasel,2012
Tomas Jezowicz,2012
Pavel Krömer,2012
Ajith Abraham,2012
Bashan Zuo,2014
Jiaxin Chen,2014
Larry Wang,2014
Ying Wang,2014
Huimin Guo,2006
Ping Guo,2006
Hanqing Lu,2006
K. W. Yue,2000
W.S. Wijesoma,2000
Catherine M. Burns,2000
David J. Bryant,2000
Bruce A. Chalmers,2000
Thierry Denoeux,1995
Petr Kalina,2012
Jiri Vokrinek,2012
Samia Nefti,2004
Mourad Oussalah,2004
A. Joshi,2007
V. Gavriloiu,2007
A. Barua,2007
A. Garabedian,2007
P. Sinha,2007
Khashayar Khorasani,2007
Hongpeng Yin,2009
Yi Chai,2009
Simon X. Yang,2009
Gauri S. Mittal,2009
Masatomo Kanehara,2007
Satoshi Kagami,2007
James J. Kuffner,2007
Simon Thompson,2007
H. Mizoguhi,2007
Winston Ewert,2009
William A. Dembski,2009
Robert J. Marks,2009
Fumio Kasagami,2004
Hongbo Wang,2004
Masayuki Araya,2004
Ichiro Sakuma,2004
Takeyoshi Dohi,2004
Mark P. Lewis,2003
Wei Wang,2003
Stephen H. Hughes,2003
Xiong Liu,2003
Zhong Zhang,2000
Hiroshi Kawabata,2000
Zhongfan Liu,2000
N. Sebe,2004
Yafei Sun,2004
Erwin M. Bakker,2004
M.S. Lew,2004
Ira S. Cohen,2004
T.S. Huang,2004
R.F. Erbacher,2003
András Kornai,1995
K. Mohiuddin,1995
S.D. Connell,1995
Bing-Fei Wu,2007
Cheng-Lung Jen,2007
Kuei-Chung Chang,2007
Dennis Perzanowski,2003
Derek Brock,2003
W. T. Adams,2003
Magdalena D. Bugajska,2003
A. Schultz,2003
J. Gregory Trafton,2003
Samuel Blisard,2003
Marjorie Skubic,2003
G. Mani,1990
S.H. Rubin,1993
J.H. Painter,1997
William E. Kelly,1997
J.A. Trang,1997
Kee-Ahn Lee,1997
Paul Branham,1997
John A. Crump,1997
D. R. Ward,1997
K. Krishnamurthy,1997
D.L.Y. Woo,1997
W.P. Alcorn,1997
A.C. Robbins,1997
Ren-Jye Yu,1997
Joongseon Joh,1997
Reza Langari,1997
Fun Tae Jeung,1997
Won Sang Chung,1997
Hajime Handa,2001
Akira Ninomiya,2001
Togo Horiuchi,2001
Takeharu Konishi,2001
Mamoru Baba,2001
J. B. Liu,1999
Y. Itoh,1999
I. Miyazawa,1999
Takashi Sekiguchi,1999
Jörg Desel,1997
Andreas Oberweis,1997
Thomas Zimmer,1997
Gerhard Zimmermann,1997
Yasumitsu Tamura,2007
Shoichi Yamada,2007
T. Inaba,1997
Yoshiki Matsuo,1997
A. Figielski,2007
Ilian A. Bonev,2007
Pascal Bigras,2007
Li Jun Jiang,2009
Armin Eberlein,2009
Rafael de Azevedo Silva,2001
G.L. Ramalho,2001
Domenico Quagliarella,1998
A. Vicini,1998
Fei-Yue Wang,1991
Marcel Bergerman,1994
Yangsheng Xu,1994
Zhen-Ping Lo,1991
B. Bavarian,1991
Xiaohua Luo,2004
Kougen Zheng,2004
Yunhe Pan,2004
Zhaohui Wu,2004
Kendra E. Moore,1998
Askiner Gungor,1998
Surendra M. Gupta,1998
Tien-Chin Wang,2004
Jo-Chien Hsu,2004
Alejandro N. Flores,2004
Juan Carlos Augusto,2004
Macario Polo,2004
M. Varea,2004
Marvin L. Thordsen,1989
Gary Klein,1989
Ricardo Jardim-Goncalves,2010
Adolfo Steiger-Garção,2010
Carlos Agostinho,2010
Hiroyoshi Mori,2001
Y. Goto,2001
A. Diplaros,2004
Tom J. G. Gevers,2004
Nikos Vlassis,2004
Omid Rahmani Seryasat,2010
M. Aliyari Shoorehdeli,2010
Farhang Honarvar,2010
A. Rahmani,2010
Chih-Yu Wen,2006
William A. Sethares,2006
Gilles Mourot,1993
S. Bousghiri,1993
José Ragot,1993
P.J. McKerrow,1995
Sterling J. Anderson,2009
Steven Peters,2009
Karl Iagnemma,2009
Thomas Edward Pilutti,2009
R. R. de Carvalho,2006
R. De Campos,2006
N. Kiupel,1993
Paul M. Frank,1993
Fernando González,2003
Jonatan Piedra Gomez,2003
Madhavi kaniganti,2003
Dipankar Dasgupta,2003
Y.L. Abdel-Magid,1995
M.M. Dawoud,1995
Paolo Arena,1995
Salvatore Baglio,1995
Luigi Fortuna,1995
Maria Gabriella Xibilia,1995
E. Lazarus,1997
Horst-Michael Gross,2001
H.-J. Boehme,2001
Torsten Wilhelm,2001
S.M. Ashrafur Rahman,2009
Ryojun Ikeura,2009
Masaya Nobe,2009
Hideki Sawai,2009
Philipp Beckerle,2012
Oliver Christ,2012
J. Wojtusch,2012
J. Schuy,2012
K. Wolff,2012
Stephan Rinderknecht,2012
Joachim Vogt,2012
Oskar von Stryk,2012
Mitsuo Gen,1994
Katsumi Ida,1994
Yinzhen Li,1994
L.O. Jimenez,1995
David A. Landgrebe,1995
David D. Woods,1991
Ahmed El-Shenawy,2007
A. Wellenreuther,2007
A. Baumgart,2007
Essameddin Badreddin,2007
Frode Eika Sandnes,2015
Anqi Zhao,2015
Yan Pei,2015
Kosuke Higashi,2015
Shogo Okamoto,2015
Hikaru Nagano,2015
Yoji Yamada,2015
Chun-Wei Tsai,2015
Vasily G. Moshnyaga,2016
Masaki Koyanagi,2016
Fumiyuki Hirayama,2016
Akihisa Takahama,2016
Koji Hashimoto,2016
C. Perez del Pulgar,2016
Jan Smisek,2016
Victor F. Muñoz,2016
Andre Schiele,2016
Reinmar J. Kobler,2016
Reinhold Scherer,2016
Hong-Feng Chen,2017
Yue Zhang,2017
Zhuo Zhang,2017
Honghai Liu,2017
Honghai Liu,2017
Chunyan Yao,2017
Shuang Feng,2018
Chunhui Chen,2018
Jianqiang Li,2018
Xipeng Xu,2018
Yu Guan,2018
Azhar Imran,2018
Bo Liu,2018
Li Zhang,2018
Ji-Jiang Yang,2018
Qing Wang,2018
Liyang Xie,2018
Shunsuke Kamijo,2005
Howard Koo,2005
Xiaolu Liu,2005
Kenji Fujihira,2005
Masao Sakauchi,2005
S. Sathyanath,2002
Ferat Sahin,2002
G.C. Park,1996
D.J. Hwang,1996
P. Saraph,2003
Abraham Kandel,2003
Sommer E. Gentry,2003
Roderick Murray-Smith,2003
Yang Chunke,1996
Kenji Terada,1996
Shunichiro Oe,1996
Wang Qinruo,2003
Yi Bo,2003
Xie Yun,2003
Liu BingRu,2003
Daniel S. Yeung,1999
X. F. Wang,1999
Eric C. C. Tsang,1999
T. Rajkumar,2003
Jorge Bardina,2003
Masao Murakawa,2004
Eiji J. Takahashi,2004
Taiki Susa,2004
T. Higuchi,2004
I. Watabe,2001
T. Kawaoka,2001
Shree Pandya,1992
Seth Hutchinson,1992
Jihene Kaabi,2002
Christophe Varnier,2002
N. Zerhoni,2002
K. Nakamatsu,2002
H. Suito,2002
Jiro Abe,2002
A. Suzuki,2002
Zonghai Sun,2003
Youxian Sun,2003
Finnegan Southey,1999
Fakhri Karray,1999
Mario Drobics,2002
Ulrich Bodenhofer,2002
Ashitey Trebi-Ollennu,2005
Eric T. Baumgartner,2005
P.C. Leger,2005
R.G. Bonitz,2005
Wang Shu-wang,2005
Lei Zhang,2005
Liu Zhifeng,2005
Liu Guangfu,2005
H. Y. Zhang,2005
R. Kanno,1996
Satoshi Tadokoro,1996
Toshi Takamori,1996
Keisuke Oguro,1996
Mariagrazia Dotoli,2003
Marcello Fanti,2003
Carlo Meloni,2003
Mingliang Zhou,2003
Ousseini Lankoande,2005
M. Hayat,2005
Balu Santhanam,2005
Yanqin Tian,2005
Ping Guo,2005
Michael R. Lyu,2005
Lyndon Edwards,2005
Mark R. Sims,2005
Ch. Kunz,2005
David N. Lees,2005
J. D. Bowman,2005
C. Castillo,2005
W. Alvis,2005
Mauricio Castillo-Effen,2005
Wilfrido Moreno,2005
Kimon P. Valavanis,2005
Hwa-Cho Yi,2003
Young-Chan Park,2003
Kun-Sang Lee,2003
Motohiro Miki,2003
Tomoyuki Hiroyasu,2003
T. Jitta,2003
Shaohua Chen,2003
Hong Bao,2003
Xian-Yun Zeng,2003
Yimin Yang,2003
Yonghua Zhou,2003
Yu-Liu Chen,2003
G.C.Y. Tsang,2005
Chen Degang,2005
Eric C. C. Tsang,2005
J. S. H. Lee,2005
Daniel S. Yeung,2005
Simon Thompson,2004
Satoshi Kagami,2004
E. So,1999
Hong Zhang,1999
Yisheng Guan,1999
Osamu Takahashi,2001
Shu Kobayashi,2001
Sal Restivo,2001
Takashi Hiyama,1999
Yves Demazeau,1994
Olivier Boissier,1994
J.-L. Koning,1994
Masashi Yoneda,1999
Fumihito Arai,1999
Toshio Fukuda,1999
Koichiro Miyata,1999
Tsuguya Naito,1999
T. Fenoeux,2000
M.S. Bjanger,2000
Germano Lambert-Torres,1996
A. J. da Silva,1996
Victor H. Quintana,1996
L.F.M. da Silva,1996
G.E.M.D.C. Bandara,1999
R.M. Ivanov,1999
S S Gishin,1999
T. Noritsugu,1999
Y. Tsuji,1999
Keita Ito,1999
Mei-Ling Shyu,2001
Shu-Ching Chen,2001
Choochart Haruechaiyasak,2001
Chen Ding,1999
Chi-Hung Chi,1999
Jing Deng,1999
Chunlei Dong,1999
Leandro dos Santos Coelho,2006
Viviana Cocco Mariani,2006
Kenta Mikawa,2011
Takashi Ishida,2011
Masayuki Goto,2011
Toshihiko Watanabe,2012
Ryosuke Fujioka,2012
Chatura Seneviratne,2011
Henry Leung,2011
Ikuko Eguchi Yairi,2006
Seiji Igi,2006
Koen H. van Dam,2006
Zofia Lukszo,2006
Jiman Hong,2012
Byung-Cheol Min,2012
Julia A. Taylor,2012
Victor Raskin,2012
Eric T. Matson,2012
Ulas Bardak,2006
Eugene Fink,2006
Jaime G. Carbonell,2006
Mehrbod Sharifi,2011
Eugene Fink,2011
Jaime G. Carbonell,2011
Eugene Santos,2011
Eugene Santos,2011
John T. Wilkinson,2011
John Korah,2011
Keumjoo Kim,2011
Deqing Li,2011
Fei Yu,2011
Ann Theja Alex,2013
Vijayan K. Asari,2013
Alex Mathew,2013
Benita Silva,2010
Patrícia Maciel,2010
Eduardo Tavares,2010
Carla Araújo,2010
Gustavo Callou,2010
E. Sousa,2010
Nicola Rosa,2010
Manish Marwah,2010
R. Sharma,2010
Ajay M. Shah,2010
T. Christian,2010
J. Chris Pires,2010
Fei Su,2010
Li-Wen Xia,2010
Anni Cai,2010
Junshui Ma,2010
Hiroyuki Mori,2006
Yukihiro Maeda,2006
Gautam Narang,2014
Keisuke Nakamura,2014
Kazuhiro Nakadai,2014
Peter Hermannstadter,2013
Bin Yang,2013
E. Roland Adams,2012
Anthony H.-C. Choi,2012
Hao Wang,2013
Fanjiang Xu,2013
Xiaohui Hu,2013
Yukio Ohsawa,2013
Hiroshi Nakajima,2011
Toshikazu Shiga,2011
Yutaka Hata,2011
Umberto Straccia,2006
Hitoshi Iima,2010
Yasuaki Kuroe,2010
Shoko Matsuda,2010
Huan Tan,2011
Kazuhiko Kawamura,2011
Naoya Takeishi,2014
Yuji Aoki,2014
Masahiro Terachi,2006
Ryosuke Saga,2006
Hirokazu Tsuji,2006
T. Miki,1999
Daisuke Okitsu,1999
M. Kushida,1999
T. Ogino,1999
K. Ishibuchi,1993
Haruo Takemura,1993
Fumio Kishino,1993
U. Ramamaurthy,2004
Sidney K. D'Mello,2004
Stan Franklin,2004
Ranjit Bose,1998
Vijayan Sugumaran,1998
Jingfu Ye,2004
Yongzhao Zhan,2004
Shun-lin Song,2004
Fumio Hara,1995
Hiroshi Kobayashi,1995
Boris Trouvain,2003
Christopher Schlick,2003
M. Mevert,2003
Farrokh Janabi-Sharifi,1993
D. Vinke,1993
K. Siri,1992
V. Caliskan,1992
Chun-Sing Lee,1992
Gyan C. Agarwal,1992
Ming Jiang,2004
Rachid Anane,2004
Georgios Theodoropoulos,2004
J. Manikandan,2009
B. Venkataramani,2009
S. Collart Dutilleul,1998
J.-P. Denat,1998
Yicong Zhou,2009
Karen Panetta,2009
Sos S. Agaian,2009
T. Hayashi,1997
Masayuki Hagiwara,1997
Atsushi Uetake,2000
Atsuo Murata,2000
M. Otsuka,2000
Yosuke Takasawa,2000
Chia-Chu Chiang,2006
Coskun Bayrak,2006
E. Lizama,1997
D. Waldoestl,1997
B. Nickolay,1997
Takashi Hiyama,1999
Kevin Tomsovic,1999
Jian Peng,2000
A. Srikaew,2000
M. Wilkes,2000
Kimitaka Kawamura,2000
A. Peters,2000
A.-J. Fougeres,2004
Russell Deaton,1997
Max H. Garzon,1997
John Rose,1997
R.C. Murphy,1997
S. S. Stevens,1997
D.R. Francheschetti,1997
G. Hailu,1999
Gerald Sommer,1999
Brian Kelley,2009
K. Manoj,2009
Mo Jamshidi,2009
S. Ghosh,1991
Erik P. DeBenedictis,1991
Nelson H. C. Yung,1998
C. H. Ye,1998
Mohammed Bennamoun,1998
Adriana Bodnarova,1998
Chao-Rong Chen,2013
Ming-Jen Lan,2013
Chi-Chen Huang,2013
Ying-yi Hong,2013
Steven H. Low,2013
Jos De Jong,2013
Ludo Stellingwerff,2013
Giovanni E. Pazienza,2013
A Satti,2009
Damien Coyle,2009
Girijesh Prasad,2009
Charles V. Trappey,2009
C.T. Liu,2009
Amy J.C. Trappey,2009
Xiaohua Luo,2004
Kougen Zheng,2004
Yunhe Pan,2004
Zhaohui Wu,2004
Osamu Fukuda,1999
Tomoya Tsuji,1999
Makoto Kaneko,1999
Eric Rogers,1991
Ronald C. Arkin,1991
Anthony F. Norcio,1991
M.M. Pires,2004
Tshilidzi Marwala,2004
Salah Benabdallah,2002
S. Gueniara El Fatmi,2002
N.B. Oudriga,2002
F. S. Abu-Mouti,2007
Mohamed E. El-Hawary,2007
James A. Momoh,1997
Yanchun Wang,1997
M. Elfayoumy,1997
Yves Rybarczyk,2002
Etienne Colle,2002
Philippe Hoppenot,2002
S.L. Bogner,1995
Takehiro Horiuchi,2007
Simon Thompson,2007
Satoshi Kagami,2007
Y. Ehara,2007
Quark Y. Chen,1991
Anthony F. Norcio,1991
Ko-Chin Chang,2007
Pan Ming Huang,2007
Te-Ming Tu,2007
Chien-Ping Chang,2007
Jonas Hallberg,2005
Amund Hunstad,2005
M. Peterson,2005
J. S. H. Lee,2004
A.K.U. Wong,2004
Xiao-Qing Yang,1991
Q. Xiao,1991
H. Raafat,1991
Sylvie Daniel,1997
S. Guillaudeux,1997
E. Maillard,1997
Fu Chang,2004
Chien-Hsing Chou,2004
Chin-Chin Lin,2004
Chun-Jen Chen,2004
Y. Correa,2003
Charles B. Keating,2003
Jian Yang,2013
Xiaoping Li,2013
Ye Li,2007
J.L. Barbara,2007
M.C. Sander,2007
Ricardo Martinez,2009
Antonio B. Rodriguez,2009
Oscar Castillo,2009
Patricia Melin,2009
Luis Joyanes Aguilar,2009
J.R. Murphy,1995
D.G. Cramp,1995
Ewart R. Carson,1995
Min Wang,2009
Rong Chu,2009
W.S. Wijesoma,2000
Ma Mingming,2000
Eun-Sook Sung,2000
Takashi Kosaka,2001
Sigeru Omatu,2001
Toru Fujinaka,2001
G. Montseny,1993
Jacques Audounet,1993
B. Mbodje,1993
Xiaobu Ye,1997
J.A. Keane,1997
Mark R. McNeill,2004
L. Pokluda,2004
Suzanne McDonough,2004
Jacqui Crosbie,2004
Kazuhiko Takahashi,2003
A. Tsukaguchi,2003
Mingzhu Lu,2009
Jianbing Huo,2009
Chunhui Chen,2009
Xizhao Wang,2009
Sinn-Cheng Lin,1994
Yung-Yaw Chen,1994
J.P. Cater,1994
Lu Wang,2009
Chee-Hung Henry Chu,2009
Robin De Keyser,2015
Dana Copot,2015
Clara-Mihaela Ionescu,2015
Mayank Mohan Agarwal,2015
Santosh Biswas,2015
Sukumar Nandi,2015
Raheleh Jafari,2016
Wen Yu,2016
Xiaoou Li,2016
Minsik Hong,2016
Jerzy W. Rozenblit,2016
Kavitha P. Thomas,2016
A. P. Vinod,2016
Jessie Y. C. Chen,2016
Michael R. Barnes,2016
Anthony R. Selkowitz,2016
Kimberly Stowers,2016
Jianhai Zhang,2016
Ming Chen,2016
Sanqing Hu,2016
Yu Cao,2016
Robert Kozma,2016
Rahul Gavas,2017
Debatri Chatterjee,2017
Aniruddha Sinha,2017
Aun Irtaza,2017
Syed Farid Syed Adnan,2017
Sumair Aziz,2017
Ali Javed,2017
M. Habib Ullah,2017
Muhammad Tariq Mahmood,2017
Hyocheol Ro,2017
Seungho Chae,2017
In Hwan Kim,2017
Jung-Hyun Byun,2017
Yoonsik Yang,2017
Yoonjung Park,2017
Tack-Don Han,2017
Kuang-Yow Lian,2017
Chun-Chieh Chiu,2017
Hong Yong-Jie,2017
Wen-Tsai Sung,2017
Miguel Ángel Martínez-García,2018
Timothy Gordon,2018
Heng Xiao,2019
Gen Yokoya,2019
Toshiharu Hatanaka,2019
Giuseppe Silano,2019
Pasquale Oppido,2019
Luigi Iannelli,2019
C. S. Gao,2019
Carla Seatzu,2019
Z. B. Li,2019
Alessandro Giua,2019
Thays Silva Moraes,2019
Bruno Nogueira,2019
Victor Lira,2019
Eduardo Tavares,2019
Alexander Fink,2001
Oliver Nelles,2001
Tsuneo Kagawa,2003
H. Nishino,2003
Kouichi Utsumiya,2003
M. Meng,1992
Avinash C. Kak,1992
Jo Ann Lane,2005
Ricardo Valerdi,2005
Mostafa Terrab,1992
S. Paulose,1992
Hayfa Zgaya,2005
Slim Hammadi,2005
Khaled Ghedira,2005
Wing W. Y. Ng,2003
Daniel S. Yeung,2003
Ian Cloete,2003
B.D. Eldridge,2005
Anthony A. Maciejewski,2005
Eddy Bajic,2002
Frédéric Chaxel,2002
Michael C. Dorneich,2003
Stephen Whitlow,2003
Patricia May Ververs,2003
William J. Rogers,2003
Cheng-Fa Tsai,2002
Chun-Wei Tsai,2002
Tzer Yang,2002
Scott Maxwell,2005
B. D. Cooper,2005
Frank A. Hartman,2005
C. Leger,2005
John Wright,2005
John Yen,2005
D. Gandhi,2003
Enric Cervera,2003
Tadashi Kondo,1999
Abhijit S. Pandya,1999
Jacek M. Zurada,1999
Byung-Joo Oh,2005
Feili Yu,2003
Fang Tu,2003
Haiying Tu,2003
Krishna R. Pattipati,2003
Y. Cai,1996
Mamoru Ishii,1996
Masahide Sato,1996
Masaharu Munetomo,1999
David E. Goldberg,1999
Chung-Hsien Kuo,2001
Tomo-Hiko Watanabe,1999
Masayoshi Okubo,1999
Hisao Ishibuchi,1999
Tomoharu Nakashima,1999
T. Kuroda,1999
Xiao-kun Zhang,2001
Rex M. Brennan,2001
Yuefei Xu,2001
D.H. Norris,2001
Min-Chul Jung,1999
Yongchul Shin,1999
Sargur N. Srihari,1999
Yiwei Yu,1999
Jung-Hua Wang,1999
Mu-Song Chen,1999
K. Akouz,1998
A. Benhammou,1998
Pierre-Olivier Malaterre,1998
Boutaieb Dahhou,1998
G. Roux,1998
Takehiko Yagi,1999
Yoichi M. Ito,1999
Hiroki Kanda,1999
S. Tanaka,1999
M. Watanabe,1999
Yoshiki Uchikawa,1999
Thomas B. Sheridan,1994
F. El Hafi,1998
Philippe Gorce,1998
Wenhua Hu,1999
Michael Schroeder,1999
Andrew Starr,1999
Daisuke Kurabayashi,1999
Akira Oyama,1999
Shigeru Obayashi,1999
Kazuhiro Nakahashi,1999
Kazuhiro Kosuge,2001
Hiromu Kakuya,2001
Yasuhisa Hirata,2001
Mingkuan Liu,2001
Fei-Yue Wang,2001
Dechang Zeng,2001
Lizhi Yang,2001
B.C. Danmasceno,1999
Xiaolan Xie,1999
Talieh Seyed Tabatabaei,2010
Sridhar Krishnan,2010
Alagan Anpalagan,2010
Manabu Nii,2011
Kazuki Nakai,2011
Yutaka Takahashi,2011
Kohei Higuchi,2011
Kazusuke Maenaka,2011
Zsolt Csaba Johanyák,2010
Ricardo Chavarriaga,2011
Hesam Sagha,2011
José del R. Millán,2011
Parisa Ebrahim,2013
Wolfgang Stolzmann,2013
Bin Yang,2013
Dong Il Won,2014
Hai Zhang,2014
Cuntai Guan,2014
Seong Ro Lee,2014
Nima Mohajerin,2014
Steven L. Waslander,2014
A. Cemal Oezluek,2010
Joern Ploennigs,2010
Klaus Kabitzsch,2010
Jonathan M. Whetten,2010
Michael A. Goodrich,2010
Yisong Guo,2010
Masatoshi Seki,2011
Yuya Matsumoto,2011
Takeshi Ando,2011
Yo Kobayashi,2011
Masakatsu G. Fujie,2011
Hiroshi Iijima,2011
Masanori Nagaoka,2011
M. J. Kim,2014
Iris J. Oosterling,2014
Tino Lourens,2014
Wouter G. Staal,2014
Jan K. Buitelaar,2014
Jeffrey C. Glennon,2014
Iris Smeekens,2014
Emilia I. Barakova,2014
Ruijiao Li,2013
Mohammadreza Asghari Oskoei,2013
Huosheng Hu,2013
Ning Liu,2011
Xiaoping Li,2011
Qian Wang,2011
Gunjan Pandey,2013
Ratnesh Kumar,2013
Robert J. Weber,2013
Kalyan Pathapati Subbu,2011
Brandon Gozick,2011
Ram Dantu,2011
Zhenke Yang,2010
Léon J. M. Rothkrantz,2010
X. Y. Gao,2006
Seppo J. Ovaska,2006
X. F. Wang,2006
Mo-Yuen Chow,2006
Jun Yoneyama,2010
Maja Hadzic,2007
Elizabeth Chang,2007
Tharam S. Dillon,2007
Chantal Hajjar,2011
Hani Hamdan,2011
Indrajit Banerjee,2006
Souvik Das,2006
Hafizur Rahaman,2006
Biplab Sikdar,2006
Shuhei Kawai,2013
Hironobu Takano,2013
Kiyomi Nakamura,2013
Akitomo Tomaru,2010
Syoji Kobashi,2010
Yohei Tsumori,2010
Shinichi Yoshiya,2010
Kei Kuramoto,2010
Seturo Imawaki,2010
Yutaka Hata,2010
Nabil Zerrouki,2014
Djamel Bouchaffra,2014
Sen Wu,2012
Xiaodong Feng,2012
Yushan Han,2012
Qiang Wang,2012
Yunpeng Pan,2010
Jun Wang,2010
Julie Dumora,2013
Franck Geffard,2013
C. Bidard,2013
Nikos A. Aspragathos,2013
Philippe Fraisse,2013
Suraya Mohammad,2013
David L. Morris,2013
Neil A. Thacker,2013
Arijit Chowdhury,2014
Tapas Chakravarty,2014
P. Balamuralidhar,2014
Viriato M. Marques,2010
Cecília Reis,2010
J. A. Tenreiro Machado,2010
B.S. Butkiewicz,2000
Zhuizhuan Yu,2009
Sebastian Hoyos,2009
Folker Wientapper,2009
Katrin Ahrens,2009
Harald Wuest,2009
Ulrich Bockholt,2009
C.G. Rizk,1997
Stephen M. Smith,1997
Yasushi Nishida,2004
Toshihiko Hori,2004
Sadayoshi Murakami,2004
Hiroshi Mizoguchi,2004
Tom Holvoet,1995
Pierre Verbaeten,1995
Carrie Gates,2005
Damon Becknel,2005
Ulf Söderman,1993
Jan Top,1993
Jan-Erik Strömberg,1993
R. R. de Ruyter van Steveninck,1994
William Bialek,1994
M. Potters,1994
R.H. Carlson,1994
Wei Li,1994
Li-Ya Wang,1994
T. Lee,1990
A.M. Peterson,1990
J.-C. Tsai,1990
X. Chen,2000
Shanjun Zhu,2000
Yindong Ji,2000
L.A. Segel,1997
Joshua Kenney,2009
Donald R. Poole,2009
Gregory C. Willden,2009
Ben A. Abbott,2009
Alan H. Morris,2009
Ronald N. McGinnis,2009
David A. Ferrill,2009
Yu Liu,2004
Zheng Qin,2004
Zhewen Shi,2004
M. Shibuya,1999
H. Kita,1999
Shu Kobayashi,1999
Thorsten Meinl,2006
Marc Wörlein,2006
Ingrid Fischer,2006
Michael Philippsen,2006
G.Y. Chen,2007
B. Kegl,2007
Y. Takaoka,2004
Yoshihisa Kida,2004
Satoshi Kagami,2004
Hiroshi Mizoguchi,2004
Takeo Kanade,2004
Jung Soh,1995
Byung Chul Chun,1995
Min Wang,1995
Huifang Dou,1996
Zhaoying Zhou,1996
Mingxuan Sun,1996
YangQuan Chen,1996
I. Ince,1991
K. Bryant,1991
T. Brooks,1991
S. Tanaka,2004
Y. Innami,2004
Mituhiko Araki,2004
E.P. Dawis,2001
J.F. Dawis,2001
Wei Loon Koo,2001
Hong Liu,2005
Ning Dong,2005
Hongbin Zha,2005
Xin-Xin Yang,1998
Kezhong He,1998
Muhe Guo,1998
Bo Zhang,1998
Cang Ye,2000
Danwei Wang,2000
Aristomenis S. Lampropoulos,2004
Dionisios N. Sotiropoulos,2004
George A. Tsihrintzis,2004
Dempsey Chang,2006
Keith Nesbitt,2006
B. Waked,1998
Sabine Bergler,1998
