Name,Year
Andre Schiele,2009
Michal Cap,2013
Peter Novak,2013
Martin Selecky,2013
Jan Faigl,2013
Jiff Vokffnek,2013
Pakpong Chirarattananon,2013
Kevin Y. Ma,2013
Robert J. Wood,2013
S. Ali A. Moosavian,2006
Hesam Semsarilar,2006
Arash Kalantari,2006
Aaron T. Becker,2013
Yan Ou,2013
Paul J. Kim,2013
Eun Kyung Kim,2013
A. Agung Julius,2013
Jusuk Lee,2014
Ji-Young Kim,2014
Kwangkyu Lee,2014
Seungyong Hyung,2014
Yong-Jae Kim,2014
Woong Kwon,2014
Kyung Hee Roh,2014
Jungyun Choi,2014
Taro Ohashi,2010
Hiroya Yamada,2010
Shigeo Hirose,2010
Peyman Z. Moghadam,2012
Jun Feng Dong,2012
Marc Peter Deisenroth,2012
Roberto Calandra,2012
Andre Seyfarth,2012
Jan Peters,2012
Sang Chul Ahn,2006
Jung-Woo Lee,2006
Ki-Woong Lim,2006
Heedong Ko,2006
Yong-Moo Kwon,2006
Hyoung-Gon Kim,2006
Weiwei Kong,2014
Dianle Zhou,2014
Yu Zhang,2014
Daibing Zhang,2014
Xun Wang,2014
Boxin Zhao,2014
Chengping Yan,2014
Lincheng Shen,2014
Jianwei Zhang,2014
Daniel Steinberg,2010
Stefan B. Williams,2010
Oscar Pizarro,2010
Michael V. Jakuba,2010
Alexander Bahr,2012
John P. Leonard,2012
Alcherio Martinoli,2012
Z. J. Chong,2013
Bin Qin,2013
Tirthankar Bandyopadhyay,2013
Marcelo H. Ang,2013
Emilio Frazzoli,2013
Daniela Rus,2013
Behnam Dadashzadeh,2014
Hamid Vejdani,2014
Jonathan W. Hurst,2014
Tomas Krajnik,2014
Jaime Pulido Fentanes,2014
Oscar Martinez Mozos,2014
Tom Duckett,2014
Johan Ekekrantz,2014
Marc Hanheide,2014
Zhaopeng Chen,2010
Neal Y. Lii,2010
Thomas Wimboeck,2010
Shaowei Fan,2010
Minghe Jin,2010
Christoph W. Borst,2010
Hong Liu,2010
Kang-Jin Kim,2012
Georgios Fainekos,2012
Julie Dumora,2012
Franck Geffard,2012
C. Bidard,2012
Thibaut Brouillet,2012
Philippe Fraisse,2012
Feras Dayoub,2013
Tim Morris,2013
Ben Upcroft,2013
Peter Corke,2013
Yohei Kakiuchi,2010
Ryohei Ueda,2010
Kazuya Kobayashi,2010
Kei Okada,2010
Masayuki Inaba,2010
Dana Kulic,2010
Yoshihiko Nakamura,2010
Piyoosh Mukhija,2010
K. Madhava Krishna,2010
Vamshi Krishna,2010
Vadim Indelman,2013
Andrew Melim,2013
Frank Dellaert,2013
Stefan Kuhn,2007
Dominik Henrich,2007
Shoudong Huang,2010
Yingwu Lai,2010
Udo Frese,2010
Gamini Dissanayake,2010
Michelle C. Yuen,2014
Arun Cherian,2014
Jennifer M. Case,2014
Justin Seipel,2014
Rebecca K. Kramer,2014
Michael Sfakiotakis,2014
Asimina Kazakidi,2014
Avgousta Chatzidaki,2014
Theodoros Evdaimon,2014
Dimitris P. Tsakiris,2014
Rob Reilink,2010
Stefano Stramigioli,2010
Sarthak Misra,2010
Arne Roennau,2014
G. Heppner,2014
Michał Nowicki,2014
J.M. Zoellner,2014
Rüdiger Dillmann,2014
Brett Browning,2005
Manuela Veloso,2005
Hannes P. Saal,2010
Jo-Anne Ting,2010
Sethu Vijayakumar,2010
Henrik Andreasson,2005
Rudolph Triebel,2005
Wolfram Burgard,2005
Jutta Kiener,2007
Oskar von Stryk,2007
Matteo Saveriano,2013
Dongheui Lee,2013
Dinh Hoa Nguyen,2014
Marc Gouttefarde,2014
Modar Hassan,2012
Hideki Kadone,2012
Kenji Suzuki,2012
Yoshiyuki Sankai,2012
Heni Ben Amor,2013
David P. Vogt,2013
Marco Ewerton,2013
Erik Berger,2013
Bernhard Jung,2013
Jan Peters,2013
S.S. Davis,2010
Darwin G. Caldwell,2010
Jin-Woo Choi,2005
Sunghwan Ahn,2005
Wan Kyun Chung,2005
Dushyant Rao,2012
Soon-Jo Chung,2012
Seth Hutchinson,2012
Satoshi Kitano,2013
Shigeo Hirose,2013
Gen Endo,2013
Edwardo F. Fukushima,2013
Lei Shi,2010
Sarath Kodagoda,2010
Gamini Dissanayake,2010
Katharina Mülling,2010
Jens Kober,2010
Jan Peters,2010
Sabrina Wilske,2006
G.-J. Kruijff,2006
Kenichi Hidai,2000
Hiroshi Mizoguchi,2000
Kazuyuki Hiraoka,2000
Masaaki Tanaka,2000
Takaomi Shigehara,2000
Tomoyoshi Mishima,2000
K. Nagaoka,2008
Takashi Kubota,2008
Makoto Otsuki,2008
S. Tanaka,2008
Shin Kajita,1990
K. Tani,1990
Akira Kobayashi,1990
Yasuyo Kita,2009
Toshio Ueshiba,2009
Ee Sian Neo,2009
Nobuyuki Kita,2009
Petter Ögren,2002
Naomi Ehrich Leonard,2002
Xiao-Jun Zhao,2004
Marco Ceccarelli,2004
Zhaoqin Peng,2004
Kejie Li,2004
Nicolas Mansard,2006
Manuel José Lopes,2006
José Santos-Victor,2006
François Chaumette,2006
E. Ono,1990
H. Okabe,1990
H. Ichijo,1990
N. Aisaka,1990
Hitoshi Akami,1990
Jongphil Kim,2004
Jeha Ryu,2004
Thibault Hervier,2012
Silvere Bonnabel,2012
François Goulette,2012
A. Bicchi,1991
Kouichi Morioka,2004
Hideki Hashimoto,2004
Kasra Khosoussi,2014
Shoudong Huang,2014
Gamini Dissanayake,2014
Kristiyan Georgiev,2011
Ross T. Creed,2011
Rolf Lakaemper,2011
Padmanabhan Pillai,2006
Jason Campbell,2006
Gopi R. Kedia,2006
S. Moudgal,2006
K. Sheth,2006
Nikolaus Vahrenkamp,2008
Christoph Scheurer,2008
Tamim Asfour,2008
James J. Kuffner,2008
Rüdiger Dillmann,2008
Takahide Kanehara,1993
T. Suzuki,1993
Akira Inaba,1993
Shigeru Okuma,1993
Shai Revzen,2011
Mohit Bhoite,2011
Antonio Macasieb,2011
Mark Yim,2011
Youcef Mezouar,2004
Hicham Hadj Abdelkader,2004
Philippe Martinet,2004
François Chaumette,2004
Alex Hofmann,2004
S. Massaquoi,2004
Milorad Popovic,2004
Hansjörg Herr,2004
Claudio Semini,2010
Nikos G. Tsagarakis,2010
Emanuele Guglielmino,2010
Darwin G. Caldwell,2010
Martin Thümmel,2001
Martin Otter,2001
J. Bals,2001
Angelika Peer,2008
Martin Buss,2008
Ryuichi Hayashi,2001
Showzow Tsujio,2001
Panagiotis Vartholomeos,2011
Lei Qin,2011
Pierre Dupont,2011
Douglas G. Macharet,2012
Dinei Florencio,2012
Ranjith Unnikrishnan,2003
Martial Hebert,2003
T.J. Franke,2007
Ozkan Bebek,2007
M.C. Cavusoglu,2007
Ioannis Rekleitis,2007
Jean-Luc Bedwani,2007
Erick Dupuis,2007
Tae-Bum Kwon,2006
Ju-Ho Yang,2006
Jae-Bok Song,2006
Woojin Chung,2006
MaryAnne Fields,2009
Ellen C. Haas,2009
Susan Hill,2009
Christopher Stachowiak,2009
Laura E. Barnes,2009
S.R. Chhatpar,2005
Michael S. Branicky,2005
Matteo Fumagalli,2010
Marco Randazzo,2010
Francesco Nori,2010
Lorenzo Natale,2010
Giorgio Metta,2010
Giulio Sandini,2010
Liangjing Yang,2006
Clara Chew,2006
Aun-Neow Poo,2006
Teresa Zielinska,2006
Martin Heckmann,2006
Tobias Rodemann,2006
Frank Joublin,2006
Christian Goerick,2006
Björn Schölling,2006
Cédric Pradalier,2002
S. Sekhavat,2002
Xavier Lamy,2010
Frederic Colledani,2010
Franck Geffard,2010
Yvan Measson,2010
Guillaume Morel,2010
D. O. Caldwell,1995
O. Kocak,1995
Ulrik L. Andersen,1995
Sungchul Kang,2003
Changhyun Cho,2003
Jong-Hwa Lee,2003
Dongseok Ryu,2003
Chang-Woo Park,2003
Kyung-Chul Shin,2003
Munsang Kim,2003
Guoquan Huang,2011
Anastasios I. Mourikis,2011
Stergios I. Roumeliotis,2011
Byung Ihn Choi,2000
H. H. F. Choi,2000
Edoardo Datteri,2003
Giuseppe Teti,2003
Cecilia Laschi,2003
Guglielmo Tamburrini,2003
G. Dario,2003
Eugenio Guglielmelli,2003
Claudio Castellini,2011
Georg Passig,2011
S. Yuta,1998
Y. Hada,1998
Chiang C. Mei,2006
Selim Benhimane,2006
Ezio Malis,2006
Patrick Rives,2006
Hongliang Ren,2011
Nikolay V. Vasilyev,2011
Pierre Dupont,2011
Boris Schauerte,2011
Benjamin Kuhn,2011
Kristian Kroschel,2011
Rainer Stiefelhagen,2011
Tokuo Tsuji,2009
Kensuke Harada,2009
Kenji Kaneko,2009
J. Speth,2008
Alvaro Morales,2008
Pedro J. Sanz,2008
Farhad Aghili,2008
K. Parsa,2008
Aksel Andreas Transeth,2007
Nathan van de Wouw,2007
Alexey N. Pavlov,2007
Joao P. Hespanha,2007
Kristin Y. Pettersen,2007
Parag Batavia,2000
I. Nourbakhsh,2000
Mark Ollis,2007
W.H. Huang,2007
Michael Happold,2007
T.J. Tan,1992
Ning Xi,1992
Antal K. Bejczy,1992
Isao Shimoyama,1995
Mustapha Hamerlain,1995
Jürgen Stradner,2009
Heiko Hamann,2009
Thomas Schmickl,2009
Karl Crailsheim,2009
Katrin Pirker,2011
Matthias Rüther,2011
Horst Bischof,2011
Walter Wohlkinger,2011
Markus Vincze,2011
Yoshiaki Kuwata,2011
Michael S. Wolf,2011
Dimitri Zarzhitsky,2011
Terrance L. Huntsberger,2011
Boyoon Jung,2002
Gaurav S. Sukhatme,2002
Pratap Tokekar,2011
Joshua Vander Hook,2011
Volkan Isler,2011
Anand Ranganathan,2003
S. Koenig,2003
Katsuya Inoue,2007
Toshiyuki Sumi,2007
Shugen Ma,2007
Julian Straub,2015
Nishchal Bhandari,2015
John P. Leonard,2015
John Fisher,2015
Gabriele Buondonno,2015
Alessandro De Luca,2015
Takahiro Ishiki,2015
Makoto Kumon,2015
Enric Galceran,2015
Edwin Olson,2015
Ryan M. Eustice,2015
Alireza Ramezani,2015
Xichen Shi,2015
Soon-Jo Chung,2015
Seth Hutchinson,2015
Wesley P. Chan,2015
Matthew K. X. J. Pan,2015
Elizabeth A. Croft,2015
Masayuki Inaba,2015
Sebastian Houben,2016
Jan Quenzel,2016
Nicola Krombach,2016
Sven Behnke,2016
Chi Kong Li,2016
Han Xiao,2016
Keisuke Tateno,2016
Federico Tombari,2016
Nassir Navab,2016
Gregory D. Hager,2016
Malika Meghjani,2016
Sandeep Manjanna,2016
Gregory Dudek,2016
Kelly Steich,2016
Mina Kamel,2016
Paul Beardsley,2016
Martin K. Obrist,2016
Roland Siegwart,2016
Thibault Lachat,2016
Sarah Y. Tang,2016
Vijay Kumar,2016
Kyung Soo Kim,2016
Lee-Huang Chen,2016
Brian Cera,2016
Mallory C. Daly,2016
Edward L. Zhu,2016
Julien Despois,2016
Adrian Agogino,2016
Vytas SunSpiral,2016
Alice M. Agogino,2016
Heather Knight,2016
Ravenna Thielstrom,2016
Reid Simmons,2016
Maximilian Laiacker,2016
Felix Huber,2016
Konstantin Kondak,2016
Moein Shakeri,2016
Hong Zhang,2016
Scott Morton,2017
Nikolaos Papanikolopoulos,2017
Philipp Lottes,2017
Cyrill Stachniss,2017
Gowtham Garimella,2017
Joseph Funke,2017
Chuang Wang,2017
Marin Kobilarov,2017
Raphaela Kreiser,2018
Alpha Renner,2018
Yulia Sandamirskaya,2018
Panin Pienroj,2018
Jan Fras,2018
Kaspar Althoefer,2018
Sheng Yang,2018
Xiao-ling Zhu,2018
Xing Nian,2018
Lu Feng,2018
Xiaozhi Qu,2018
Teng Mal,2018
Tatsuya Takemori,2018
Kazuo Tanaka,2018
Fumitoshi Matsuno,2018
Chong Huang,2018
Zhenyu Yang,2018
Yan Kong,2018
Peng Chen,2018
Xin Yang,2018
Kwang-Ting Cheng,2018
Zhi Yan,2018
Li Sun,2018
Tom Duckctr,2018
Nicola Bellotto,2018
Syeda Kashfee Ahmed,2018
Yan Tan,2018
Chee-Meng Chew,2018
Abdullah Al Mamun,2018
Fook Seng Wong,2018
Sudeep Pillai,2017
John P. Leonard,2017
Philipp Lottes,2018
Jens Behley,2018
Nived Chebrolu,2018
Andres Milioto,2018
Cyrill Stachniss,2018
Kento Kawaharazuka,2019
Koji Kawasaki,2019
Masayuki Inaba,2019
Shogo Makino,2019
Kei Tsuzuki,2019
Moritaka Onitsuka,2019
Yuya Nagamatsu,2019
Koki Shinjo,2019
Tasuku Makabe,2019
Yuki Asano,2019
Kei Okada,2019
Valerio Magnago,2019
Pablo Corbalán,2019
Gian Pietro Picco,2019
Luigi Palopoli,2019
Daniele Fontanelli,2019
Rajesh Kumar,2019
Aditya Mandalika,2019
Sanjiban Choudhury,2019
Siddhartha S. Srinivasa,2019
Liu,2012
Pradalier,2012
Pomerleau,2012
Siegwart,2012
Matsubara,2010
Hyon,2010
Morimoto,2010
Yisheng Guan,2004
Kazuhito Yokoi,2004
Neo Ee Sian,2004
Kazuo Tanie,2004
Yuichi Tsumaki,1996
Y. Hoshi,1996
H. Naruse,1996
Masaru Uchiyama,1996
Dong Sun,1997
Yunhui Liu,1997
John Mills,1997
N. Bajcinca,2003
Rui Cortesao,2003
Michael Zwicky Hauschild,2003
Johann Bals,2003
Gerd Hirzinger,2003
S. Borthwick,1994
Hugh Durrant-Whyte,1994
Gerd Hirzinger,1994
Klaus Landzettel,1994
C. Fagerer,1994
J. Yamaguchi,1997
Atsuo Takanishi,1997
Sami Ylönen,2002
Aarne Halme,2002
T. Edlinger,1994
Ewald von Puttkamer,1994
Qingzhen Huang,1997
Shigeki Sugano,1997
Kazuo Tanie,1997
Lei Zhang,2009
René Zapata,2009
Pascal Lepinay,2009
Alessandro Renzaglia,2010
Lefteris Doitsidis,2010
Agostino Martinelli,2010
Elias B. Kosmatopoulos,2010
H. Tutkun Sen,2013
Muyinatu A. Lediju Bell,2013
Iulian Iordachita,2013
John B. Wong,2013
Peter Kazanzides,2013
Jing Xiao,2010
Rayomand Vatcha,2010
Lina Maria Paz,2005
Pedro Pinies,2005
José L. Neira,2005
Juan D. Tardós,2005
Fang Tang,2005
Lynne E. Parker,2005
Bharath Gopalakrishnan,2014
Arun D. Singh,2014
K. Madhava Krishna,2014
Ryusuke Sagawa,2005
M. Takatsuji,2005
Tomio Echigo,2005
Yasushi Yagi,2005
Miguel Oliveira,2014
Gi Hyun Lim,2014
Luis Felipe Dias Lopes,2014
S. Hamidreza Kasaei,2014
Ana Maria Tomé,2014
Aneesh Chauhan,2014
Zhenli Lu,2005
Shugen Ma,2005
Bin Li,2005
Yuechao Wang,2005
Kazuhito Takenaka,2012
Takashi Bando,2012
Shogo Nagasaka,2012
Tadahiro Taniguchi,2012
Kentarou Hitomi,2012
James B. McMahon,2014
Erion Plaku,2014
Jasper D. Keuning,2011
Jeroen de Vriesy,2011
Leon Abelmanny,2011
Sarthak Misra,2011
Ganhua Li,2006
Xuanping Cai,2006
Xianshuai Li,2006
Yunhui Liu,2006
Neal Y. Lii,2010
Zhaopeng Chen,2010
Benedikt Pleintinger,2010
Christoph W. Borst,2010
Gerd Hirzinger,2010
Andre Schiele,2010
T. Sievers,2005
Sergej Fatikow,2005
Adrienne Bolger,2010
Matthew Faulkner,2010
David S. Stein,2010
Lauren K. White,2010
Seung-kook Yun,2010
Daniela Rus,2010
Malte Schilling,2012
Jan Paskarbeit,2012
Josef Schmitz,2012
Axel Schneider,2012
Holk Cruse,2012
Karinne Ramirez-Amaro,2014
Michael Beetz,2014
Gordon Cheng,2014
Xiaolong Zhu,2010
Huijing Zhao,2010
Yi-Ming Liu,2010
Yipu Zhao,2010
Hongbin Zha,2010
Daniel Bazo,2010
Ravi Vaidyanathan,2010
Alexander Lentz,2010
Chris Melhuish,2010
Jordi Artigas,2010
Jee-Hwan Ryu,2010
Carsten Preusche,2010
William A. Lewinger,2010
Roger D. Quinn,2010
James Smith,2006
Inna Sharf,2006
Michael Trentini,2006
William J. Kerr,2005
Daniel L. Spears,2005
Kevin Vicencio,2014
Brian J. Davis,2014
Iacopo Gentilini,2014
Carol Martinez,2009
Pascual Campoy,2009
Iván F. Mondragón,2009
Miguel A. Olivares-Mendez,2009
Dmitry Popov,2014
Igor Gaponov,2014
Jee-Hwan Ryu,2014
Junhyoung Ha,2014
Frank C. Park,2014
Pierre Dupont,2014
Luis Marques,2005
Alfredo Martins,2005
A.T. de Almeida,2005
Stephen D. Hart,2014
Paul C. Dinh,2014
John D. Yamokoski,2014
Brian J. Wightman,2014
Nicolaus A. Radford,2014
Kazuyuki Nagata,2010
Takashi Miyasaka,2010
Dragomir N. Nenchev,2010
Natsuki Yamanobe,2010
Kenichi Maruyama,2010
Satoshi Kawabata,2010
Yoshihiro Kawai,2010
Fumihide Tanaka,2013
Toshimitsu Takahashi,2013
Shizuko Matsuzoe,2013
Nao Tazawa,2013
Masahiko Morita,2013
Rene Wagner,2014
Udo Frese,2014
Berthold Bauml,2014
Christophe Everarts,2012
Bruno Dehez,2012
Renaud Ronsse,2012
Peter Hansen,2013
Hatem Alismail,2013
Peter Rander,2013
Brett Browning,2013
Carlos Marques,2006
Joao Cristoao,2006
Pedro U. Lima,2006
João M. Frazão,2006
Isabel Ribeiro,2006
Rodrigo Ventura,2006
Santhi Elayaperumal,2014
Jung Min Bae,2014
Bruce L. Daniel,2014
Mark R. Cutkosky,2014
John Klingner,2014
Anshul Kanakia,2014
Nicholas Farrow,2014
Dustin Reishus,2014
Nikolaus Correll,2014
Muhammad Attamimi,2010
Akira Mizutani,2010
Tomoaki Nakamura,2010
Takayuki Nagai,2010
Kotaro Funakoshi,2010
Mikio Nakano,2010
Boris Schauerte,2010
Jan Richarz,2010
Gernot A. Fink,2010
Jan Faigl,2014
Geoffrey A. Hollinger,2014
S. Y. Suzuki,1995
Hajime Asama,1995
A. Uegaki,1995
Shinya Kotosaka,1995
Toshiro Fujita,1995
Akiyoshi Matsumoto,1995
Hayato Kaetsu,1995
Ichita Endo,1995
Tetsuo Tomizawa,2002
Akihisa Ohya,2002
S. Yuta,2002
Guilherme A. S. Pereira,2003
Amit Das,2003
Vineet Kumar,2003
Mario F. M. Campos,2003
Lynne E. Parker,2006
Balajee Kannan,2006
D.C. MacKenzie,1995
J.M. Cameron,1995
Ronald C. Arkin,1995
Mustafa Emre Karagozler,2009
Seth Copen Goldstein,2009
J. Robert Reid,2009
Siyao Fu,2006
Weiming Li,2006
Yun-Chu Zhang,2006
Zize Liang,2006
Zeng-Guang Hou,2006
Min Tan,2006
Wenbo Ye,2006
Bo Lian,2006
Qi Zuo,2006
Takehiko Wada,1998
Shunsaku Hirai,1998
Seiji Kawamura,1998
Kengo Yoshimitsu,2007
Miyawaki F,2007
Tomohito Sadahiro,2007
Kazuhiko Ohnuma,2007
Yasuo Fukui,2007
Daisuke Hashimoto,2007
Ken Masamune,2007
Akio Kosaka,1992
Avinash C. Kak,1992
Shunsuke Kudoh,2003
Taku Komura,2003
Toru Tsumugiwa,2004
Ryuichi Yokogawa,2004
Kenichi Yoshida,2004
Devin Koepl,2011
Jonathan W. Hurst,2011
Shinya Takamuku,2008
Tomoki Iwase,2008
Koh Hosoda,2008
Holger Urbanek,2004
Alin Albu-Schaffer,2004
Patrick van der Smagt,2004
K.V. Papantoniou,1991
Berthold Bauml,2006
Gerd Hirzinger,2006
John F. Hancock,1995
Charles E. Thorpe,1995
Ioannis Rekleitis,2001
Robert B. Sim,2001
Gregory Dudek,2001
Evangelos E. Milios,2001
Shimizu Makoto,2003
Akio Ishiguro,2003
Toshihiro Kawakatsu,2003
Yuichi Masubuchi,2003
Mamoru Doi,2003
Thomas Wimbock,2009
Dragomir N. Nenchev,2009
Alin Albu-Schaffer,2009
Gerd Hirzinger,2009
Alwin Hoffmann,2009
Andreas Angerer,2009
Frank Ortmeier,2009
Michael Vistein,2009
Wolfgang Reif,2009
S. van der Zwaan,2000
Alexandre Bernardino,2000
José Santos-Victor,2000
Hongnian Yu,1992
Lakmal Seneviratne,1992
S.W.E. Earles,1992
Zhenli Lu,2006
Shugen Ma,2006
Bin Li,2006
Yuechao Wang,2006
Vítor Matos,2010
Cristina P. Santos,2010
Sing Bing Kang,1992
Katsushi Ikeuchi,1992
Yisheng Guan,2009
Li Jun Jiang,2009
Xianmin Zhangy,2009
Hong Zhang,2009
Xuefeng Zhou,2009
Nassaree Benalie,2009
Worrawut Pananurak,2009
Sunphong Thanok,2009
Manukid Parnichkun,2009
S.R. Chhatpar,2003
Michael S. Branicky,2003
Zhidong Wang,2004
Yoshihiko Takano,2004
Yasuhisa Hirata,2004
Kazuhiro Kosuge,2004
Alan Ettlin,2006
Hannes Bleuler,2006
S.A.A. Moosavia,2006
Khalil Alipour,2006
Tsugiyasu Kanda,2004
R. Sato,2004
N. Saiwaki,2004
Hiroshi Ishiguro,2004
Deepak Bhadauria,2009
Volkan Isler,2009
Peter Kohlhepp,2004
P. Pozzo,2004
M. Walther,2004
Rüdiger Dillmann,2004
Woosub Lee,2004
Sungchul Kang,2004
Munsang Kim,2004
Mignon Park,2004
Rafael Nikolay Agudelo Valencia,2009
Ernesto H. Teniente,2009
Eduard Trulls,2009
Juan Andrade-Cetto,2009
Geoffrey A. Hollinger,2011
Urbashi Mitra,2011
Gaurav S. Sukhatme,2011
B.S. Pimentel,2003
Mario F. M. Campos,2003
Nicholas Gans,2003
Seth Hutchinson,2003
Sean C. Anderson,2013
Timothy D. Barfoot,2013
Eric Demeester,2003
Marnix Nuttin,2003
Dirk Vanhooydonck,2003
H. Van Brussel,2003
Bert Willaert,2009
Brecht Corteville,2009
Dominiek Reynaerts,2009
H. Van Brussel,2009
Emmanuel Vander Poorten,2009
Kyong-Sok Chang,1995
Oussama Khatib,1995
Amit Dhariwal,2007
Gaurav S. Sukhatme,2007
Stuart Morgan,2004
Michael S. Branicky,2004
Jonathan Brookshire,2004
S. K. Singh,2004
Simmons Rl,2004
Hisamichi Kimura,2001
Yasuhiro Fukuoka,2001
K. Konaga,2001
Yasushi Hada,2001
Kunikatsu Takase,2001
Marcel Bergerman,2007
Omead Amidi,2007
J.R. Miller,2007
N. Vallidis,2007
T. Dudek,2007
Ulrich Nehmzow,2007
Otar Akanyeti,2007
Christoph Weinrich,2007
Theocharis Kyriacou,2007
Stephen A. Billings,2007
T. Goto,2003
T. Kosaka,2003
Hiroshi Noborio,2003
Thang N. Dinh,2009
Qian Yu,2009
Gerard Medioni,2009
J. Irving Vasquez-Gomez,2009
Efrain Lopez-Damian,2009
Luis Enrique Sucar,2009
Andrew Chambers,2011
Supreeth Achar,2011
Stephen Nuske,2011
Jorn Rehder,2011
Bernd Kitt,2011
Lyle Chamberlain,2011
Justin L. Haines,2011
Sebastian Scherer,2011
Sanjiv Singh,2011
Luigi Freda,2006
Fabio Loiudice,2006
Giuseppe Oriolo,2006
Torsten Kröger,2004
Bernd Finkemeyer,2004
Mikkel Heuck,2004
Friedrich M. Wahl,2004
Marco Bibuli,2008
Gabriele Bruzzone,2008
Massimo Caccia,2008
Giacomo Indiveri,2008
Alessandro Antonio Zizzari,2008
Angelo Maria Sabatini,1992
Davide Zerbato,2007
Stefano Galvan,2007
Paolo Fiorini,2007
Christian Smith,2009
Henrik Christensen,2009
Josh Faust,2006
Cheryl Simon,2006
William D. Smart,2006
Noriaki Mitsunaga,2008
Zenta Miyashita,2008
Kazuhiro Shinozawa,2008
T. S. Miyashita,2008
Hiroshi Ishiguro,2008
Norihiro Hagita,2008
Sanem Sariel,2007
Tucker Balch,2007
Nadia Erdogan,2007
R.H. Wilson,1992
Toshihiro Matsui,1992
Manfred Huber,2002
Roderic A. Grupen,2002
Christian Vogel,2011
Maik Poggendorf,2011
Christoph Walter,2011
Norbert Elkmann,2011
Y. Murakami,2001
Y. Kuno,2001
Nobutaka Shimada,2001
Yoshiaki Shirai,2001
Noriaki K. Sato,2004
Fumitoshi Matsuno,2004
T. Yamasaki,2004
Tetsushi Kamegawa,2004
Naoji Shiroma,2004
Hajime Igarashi,2004
S.A.A. Moosavian,1998
Elias Papadopoulos,1998
Ioannis Iossifidis,2003
Christian Theis,2003
C. Grote,2003
Christian Faubel,2003
Gregor Schöner,2003
François Sempé,2003
Alexis Drogoul,2003
Peter Hansen,2011
Hatem Alismail,2011
Brett Browning,2011
Peter Rander,2011
Ikuo Mizuuchi,2001
Motoi Inaba,2001
Hiroshi Inoue,2001
Dongheui Lee,2006
Yoshihiko Nakamura,2006
Kiyoshi Tsukahara,2008
Y. Tanaka,2008
Yingxin He,2008
R. Hori,2008
Kazunori Mano,2008
Akihiro Hibino,2008
Y. Taru,2008
Tatsuno K,2008
Akira Takahashi,1989
Hongo T,1989
Yoichi Ninomiya,1989
Gunji Sugimoto,1989
Yangang Zhang,2001
Mark J. Schervish,2001
Ercan U. Acar,2001
Howie Choset,2001
Stefano Stramigioli,2001
Vincent Duindam,2001
Soon Fatt Yoon,2003
Sung-Mo Kang,2003
S. H. Kim,2003
Yongsun Kim,2003
M. J. Kim,2003
Chun-Sing Lee,2003
Ales Ude,1999
Christian Häne,2011
Christopher Zach,2011
Jongwoo Lim,2011
Ananth Ranganathan,2011
Marc Pollefeys,2011
J Takei,2007
Satoshi Kagami,2007
Koji Hashimoto,2007
L.-G. Petersson,2001
Daren Austin,2001
H. Christenseni,2001
Yoichi Morales,2007
Takashi Tsubouchi,2007
Mohammad Haghighipanah,2015
Yangming Li,2015
Muneaki Miyasaka,2015
Blake Hannaford,2015
Nicola Basilico,2015
Stefano Carpin,2015
Viktor Orekhov,2015
Coleman Knabe,2015
Michael M. Hopkins,2015
Dennis Hong,2015
Aaron Bestick,2015
Samuel A. Burden,2015
Giorgia Willits,2015
Nikhil Naikal,2015
S. Shankar Sastry,2015
Ruzena Bajcsy,2015
Daniel Leidner,2015
Christoph W. Borst,2015
Alexander Dietrich,2015
Michael Beetz,2015
Alin Albu-Schaffer,2015
Takumi Kamioka,2015
Tomoki Watabe,2015
Masao Kanazawa,2015
Hiroyuki Kaneko,2015
Takahide Yoshiike,2015
Thomas Schmiedel,2015
Erik Einhorn,2015
Horst-Michael Gross,2015
Sushant Veer,2015
Mohamad Shafiee Motahar,2015
Ioannis Poulakakis,2015
Michael M. Hopkins,2015
Stephen J. Ressler,2015
Derek Lahr,2015
Alexander Leonessa,2015
Dennis Hong,2015
Ryuki Sato,2015
Ichiro Miyamoto,2015
Keigo Sato,2015
Aiguo Ming,2015
Makoto Shimojo,2015
J. S. H. Lee,2000
Hideki Hashimoto,2000
Martin Wermelinger,2016
Peter Fankhauser,2016
Remo Diethelm,2016
Philipp Krusi,2016
Roland Siegwart,2016
Marco Hutter,2016
Dragomir N. Nenchev,1988
Kazuya Yoshida,1988
Yoji Umetani,1988
Sehoon Ha,2016
Stelian Coros,2016
Alexander Alspach,2016
Joo-Hyung Kim,2016
Katsu Yamane,2016
Mario Selvaggio,2016
Gennaro Notomista,2016
Fei Chen,2016
Boyang Gao,2016
Francesco Trapani,2016
Darwin G. Caldwell,2016
Zihan Chen,2016
Anand Malpani,2016
Preetham Chalasani,2016
Anton Deguet,2016
S. Swaroop Vedula,2016
Peter Kazanzides,2016
Russell H. Taylor,2016
Oier Mees,2017
Nichola Abdo,2017
Mladen Mazuran,2017
Wolfram Burgard,2017
Darwin G. Caldwell,2017
Noémie Jaquier,2017
Sylvain Calinon,2017
Junghwan Back,2015
Thomas Manwell,2015
Rashed Karim,2015
Kawal Rhode,2015
Kaspar Althoefer,2015
Hongbin Liu,2015
Paulo Abelha,2017
Frank Guerin,2017
Jozef Fras,2017
Yign Noh,2017
Helge A. Wurdemann,2017
Kaspar Althoefer,2017
Yucheng Tang,2017
Lei Qin,2017
Xiaoning Li,2017
Chee-Meng Chew,2017
Jian Zhu,2017
Marco Cempini,2017
Levi J. Hargrove,2017
