Name,Year,Gender
Sufang Zhang,2018,M
Jun-Fen Chen,2018,M
Qiang He,2018,F
Evren Sahin,2002,M
Yves Dallery,2002,M
Stanley B. Gershwin,2002,M
Zan Huang,2006,M
Dechang Zeng,2006,M
Sumin Zhang,2013,F
Weiwen Deng,2013,F
Qingrong Zhao,2013,M
Hao Sun,2013,F
Bakhtiar Brian Litkouhi,2013,M
Zisheng Li,2009,M
Jun-ichi Imai,2009,F
Masahide Kaneko,2009,M
B. Douglas Smith,1994,M
Michael J Demetsky,1994,M
Trevor Hastie,1991,M
E. Kishon,1991,M
M. Clark,1991,M
Jiawei Fan,1991,M
S. Thongchai,2000,M
Surachai Suksakulchai,2000,M
Don Mitchell Wilkes,2000,M
Nilanjan Sarkar,2000,M
Una-May O'Reilly,1997,F
Riyad Alshammari,2007,M
A. Nur Zincir-Heywood,2007,F
H.K. Keskinpala,2003,F
James H. Adams,2003,M
Kimitaka Kawamura,2003,M
K. Suzuki,2005,F
Yoshihito Kawamura,2005,M
T. Hayashi,2005,M
Toshio Sakurai,2005,M
Yoji Hasegawa,2005,M
Yoshiyuki Sankai,2005,M
Jon Timmis,1999,M
Mark Neal,1999,M
John Hunt,1999,M
M.P. Helme,1992,M
Zoran Stojanovic,2004,M
Ajantha Dahanayake,2004,F
Henk Sol,2004,M
R.T. Pack,1997,M
Don Mitchell Wilkes,1997,M
G. Kawamura,1997,F
Fernando Tricas,1995,M
J. Martinez,1995,M
N. Vlassis,2004,M
R. Elhorst,2004,M
Jelle R. Kok,2004,M
William Barnett,1994,M
Adrien Presley,1994,M
M. Johnson,1994,M
Donald H. Liles,1994,M
Charles B. Keating,2005,M
H.E. Fawal,1998,M
Didier Georges,1998,M
Guy Bornard,1998,M
T. A. Shibata,1999,F
T. Tashima,1999,F
Kazuo Tanie,1999,F
Chia-Ju Wu,1999,F
Guan-Ya Lin,1999,F
Hsu-Chih Huang,2012,M
Chien-Po Chen,2012,M
Peiru Wang,2012,M
Wei-Neng Chen,2012,M
Jun Zhang,2012,M
Xin Lu,2010,F
Shuang-Hua Yang,2010,F
Giancarlo Fortino,2009,M
Antonio Guerrieri,2009,M
Fabio Bellifemine,2009,F
Roberta Giannantonio,2009,M
Ai Qun Liu,1995,M
S. Chang,1995,M
C. Martin Perez,2001,M
A. Palma,2001,F
Carsten Holzmann,2001,M
Christian Pena,2001,F
Sanna Kallio,2003,F
Juha Kela,2003,F
