Name,Year
Masahide Sato,2006
Y. Kawayoke,2006
Z. M. Parvez Sazzad,2006
Kazunari Shibata,2006
Hasan Demirel,2011
Gholamreza Anbarjafari,2011
Cagn Ozcinar,2011
Sara Izadpanahi,2011
Wei Yu,2010
Franz Franchetti,2010
Yao-Jen Chang,2010
Tsuhan Chen,2010
Matthew A. Prelee,2012
David L. Neuhoff,2012
Theodore N. Pappas,2012
Chi-Young Jeong,2006
Seung Hyeok Han,2006
Su Ryun Choi,2006
Taek-Keun Nam,2006
Chunwei Liu,2013
Tyng-Luh Liu,2013
L. A. da Silva Cruz,2000
J.W. Woods,2000
Carlos A. Cuevas,2010
Narciso Garcia,2010
Alessandro Foi,2013
Giacomo Boracchi,2013
Carlos Ricolfe-Viala,2011
Antonio-José Sánchez-Salmerón,2011
Chen Zhao,2013
Jian Zhang,2013
Siwei Ma,2013
Wen Gao,2013
Li Guo,2014
Samia Boukir,2014
Zhuo Yang,2011
Sei-ichiro Kamata,2011
Rene Grzeszick,2013
Leonard Rothacker,2013
Gernot A. Fink,2013
Nicolas Seiller,2010
Nitin Kumar Singhal,2010
In Ja Park,2010
Jiangyue Man,2011
Xiao-Yuan Jing,2011
Lei Zhang,2011
Chao Lan,2011
Cosmin Ancuti,2010
Cosmin Ancuti,2010
Philippe Bekaert,2010
Christian Bräuer-Burchardt,2002
K. Voss,2002
A.-R. Mansouri,2002
Amar Mitiche,2002
Jacob Chakareski,2005
Bernd Girod,2005
David Connah,2004
Jon Yngve Hardeberg,2004
Stephen Westland,2004
A. D. Nguyen,2004
Vinod Chandran,2004
Srikanth Sridharan,2004
Todd A. Ell,2007
H. Le Floch,1996
Claude Labit,1996
Thommen Korah,2007
Chris Rasmussen,2007
T. Martin,1997
J. Idier,1997
S. Bossi,2005
F. Mapelli,2005
Rosa Lancini,2005
Masahiro Iwahashi,2007
Sakol Udomsiri,2007
Yasuharu Imai,2007
Shogo Muramatsu,2007
Ze-Nian Li,2000
Jie Wei,2000
Thomas Wiegand,1995
Michael L. Lightstone,1995
T.G. Campbell,1995
S. Mitra,1995
Stephen Balakirsky,1996
Rama Chellappa,1996
Miguel Sainz,2003
Antonio Susín,2003
Nader Bagherzadeh,2003
Tiago A. da Fonseca,2009
Ricardo L. de Queiroz,2009
Sifen Zhong,1997
J.C.H. Leung,1996
G.F. NcLean,1996
Y.M. Yeung,2003
Oscar C. Au,2003
A. Chang,2003
Saartje De Neve,2009
Bart Goossens,2009
Hiep Luong,2009
Wilfried Philips,2009
Michael R. Frater,1998
William H. Lee,1998
Mark Andrew Pickering,1998
James R. Arnold,1998
Chein-I Chang,2004
Weimin Liu,2004
Chein-Chi Chang,2004
Thou-Ho Chen,2004
Yi-Fan Li,2004
Tieyan Fu,2003
Xiao Liu,2003
Lu Liang,2003
Xiaobo Pi,2003
A. Nefian,2003
Weining Yue,2005
Dali Yin,2005
Chengjun Li,2005
Guoping Wang,2005
Tianmin Xu,2005
M. Finelli,1996
Giacinto Gelli,1996
Giacomo Poggi,1996
Pascal Fleury,1996
J. Reichel,1996
Touradj Ebrahimi,1996
Seungjoon Yang,1997
Yu Hen Hu,1997
Ana S. Lukic,2002
Miles N. Wernick,2002
Lee D. Hansen,2002
Stephen C. Strother,2002
Tsuhan Chen,1994
Chunbo Zhu,2007
Ye-Kui Wang,2007
Houqiang Li,2007
Armando J. Pinho,1996
L.B. Almeida,1996
Hung-Sik Kim,2009
Hau-Wen Chang,2009
Haibin Liu,2009
Jeongkyu Lee,2009
Dongwon Lee,2009
Z. Fu,1998
Y. Hui,1998
Zhi-Pei Liang,1998
R.S. Prendergast,2005
Truong Q. Nguyen,2005
Chun-Jen Tsai,1997
Peter Eisert,1997
Bernd Girod,1997
Aggelos K. Katsaggelos,1997
Lu Wang,2008
Suya You,2008
Ulf P. Neumann,2008
Frederic Fol Leymarie,1996
A. de la Fortelle,1996
Jan J. Koenderink,1996
Astrid M. L. Kappers,1996
M. Stavridi,1996
Bram van Ginneken,1996
S. Muller,1996
S. Krake,1996
Olivier Faugeras,1996
Luc Robert,1996
C. Gauclin,1996
Stephane Laveau,1996
C. Zeller,1996
P. Vannoorenberghe,1999
Olivier Colot,1999
D. de Brucq,1999
Wen-Hsiao Peng,2002
Yen-Kuang Chen,2002
Ali El Essaili,2007
Shahab Khan,2007
Wolfgang Kellerer,2007
Eckehard Steinbach,2007
Jimmy Lee,2007
Kin Choong Yow,2007
Peter Morguet,1997
M. Lang,1997
Xiaoyan Dai,2002
Junji Maeda,2002
Nuno Vasconcelos,2002
N. Voisine,2005
Stamatia Dasiopoulou,2005
Frédéric Precioso,2005
Vasileios Mezaris,2005
Ioannis Kompatsiaris,2005
M.G. Strintzis,2005
P. Lappas,2001
John N. Carter,2001
Robert I. Damper,2001
Dirk Robinson,2003
Peyman Milanfar,2003
Howard Pan,1998
Zhijun Liang,1998
Thomas J. Anastasio,1998
Thomas S. Huang,1998
Soo-Chul Han,1997
James H. Woods,1997
Paul Fieguth,1994
Alan S. Willsky,1994
William Clement Karl,1994
S. Philipp,1996
Piero Zamperoni,1996
Ming-Hsuan Yang,2000
B. Moghaddam,2000
Sammouda Rachid,1997
Noboru Niki,1997
Hiromu Nishitani,1997
Shigeo Nakamura,1997
Shigeki Mori,1997
Somkait Udomhunsakul,2004
Adrian N. Evans,1994
N.G. Sharp,1994
Edwin R. Hancock,1994
Mariana R. Almeida,2009
Luis Almeida,2009
O. Gonzalez Lopez,2009
M. I. Martínez,2009
Pablo Piñol,2009
Manuel P. Malumbres,2009
Jason Lea Oliver,2009
Louis Borgeat,2009
Guillaume L. Poirier,2009
Angelo Beraldin,2009
Guy Godin,2009
Philippe Massicotte,2009
Michel Picard,2009
Adolfo M. Bronstein,2004
Michael M. Bronstein,2004
E. Gordon,2004
Ron Kimmel,2004
Ghassan AlRegib,2002
Yucel Altunbasak,2002
Jarek Rossignac,2002
Bernd Girod,2000
Marcus Magnor,2000
Huipin Zhang,2000
Aria Nosratinia,2000
Raymond O. Wells,2000
Yung-Sheng Chen,1995
Hui-Yu Hwang,1995
Bor-Tow Chen,1995
T.H. Lai,2002
Ling Guan,2002
Y. Fang,1996
Alexandros Eleftheriadis,1996
V.R. Patel,2008
Glenn R. Easley,2008
Dennis M. Healy,2008
M. Rockery,2004
Ian H. Jermyn,2004
Josiane Zerubia,2004
Carlo S. Regazzoni,2002
Pramod K. Varshney,2002
Yue Gao,2008
Qionghai Dai,2008
Krishna C. Ratakonda,1998
R. Dugad,1998
Narendra Ahuja,1998
Rajiv Gupta,1995
A. Noble,1995
Richard Hartley,1995
Joseph L. Mundy,1995
Andrea Schmitz,1995
Ce Wang,2000
M.S. Brandstein,2000
Tien D. Bui,2005
Stephen S. Gao,2005
Qinghui Zhang,2005
M. Gastaud,2002
Michel Barlaud,2002
Sartra Wongthanavasu,2007
Vorachai Tangvoraphonkchai,2007
Dennis F. Dunn,1996
Thomas P. Weldon,1996
William E. Higgins,1996
Unoma I. Ndili,2001
R. J. Nowak,2001
Mário A. T. Figueiredo,2001
Efstathios Stavrakis,2005
Michael Bleyer,2005
Danijela Markovic,2005
Margrit Gelautz,2005
Farzad Kamalabadi,2005
Behzad Sharif,2005
Seungjoon Yang,2000
Surin Kittitornkun,2000
Yu Hen Hu,2000
T. D. Nguyen,2000
D.L. Tull,2000
Oliver Wirjadi,2005
Thomas M. Breuel,2005
Bo Shen,2004
Paul Scheunders,1997
Steve De Backer,1997
Franco Bartolini,1994
Vito Cappellini,1994
Alessandro Mecocci,1994
R. Vagheggi,1994
George Chen,2009
Avideh Zakhor,2009
Naser A. Anjum,2007
Andrea Cavallaro,2007
Yen-Jie Lee,2002
Yucel Altunbasak,2002
Russell M. Mersereau,2002
Rui Zhang,2000
S.L. Regunathan,2000
Keith Rose,2000
Bohyung Han,2005
Larry S. Davis,2005
R.V. Paul Chan,2000
John Patrick Kaufhold,2000
William Clement Karl,2000
Robert S. Lees,2000
David A. Castanon,2000
Iasonas Kokkinos,2004
Georgios Evangelopoulos,2004
Petros Maragos,2004
R.A. Sivley,2005
Josef Havlicek,2005
M.A. Gaudnek,2005
Andreas Hess,2005
Klaus Obermayer,2005
Lubos Budinsky,2005
K. Brune,2005
M. Sibila,2005
Shirish Karande,2004
Hayder Radha,2004
Trygve Randen,1997
John Hakon Husoy,1997
Mingqi Kong,1998
Jean-Pierre Leduc,1998
Bijoy K. Ghosh,1998
V.M. Wickerhauser,1998
Seung-Ryong Han,2008
Toshihiko Yamasaki,2008
Kiyoharu Aizawa,2008
Eleni Zacharia,2008
Dimitris Maroulis,2008
Christos Chrysafis,1999
Antonio Ortega,1999
Tiesheng Wang,2008
Irene Yu-Hua Gu,2008
Andrew Backhouse,2008
Pengfei Shi,2008
J.M.B. Dias,1998
Tiago H. Silva,1998
José M. N. Leitão,1998
Dong Feng,2009
Dan Schonfeld,2009
Sasan Mahmoodi,1997
Bayan S. Sharif,1997
E.G. Chester,1997
George Gemelos,2004
Styrmir Sigurjonsson,2004
Tsachy Weissman,2004
Michael Unser,2009
Dimitri Van De Ville,2009
R. C. Sousa,2008
Jean-François Cardoso,2008
J. Janeiro da Costa,2008
M. Jorge Cardoso,2008
Mithun Das Gupta,2005
Shyamsundar Rajaram,2005
Nemanja Petrovic,2005
Thomas S. Huang,2005
Jianfei Cai,2002
Zhihai He,2002
Chang Wen Chen,2002
Sohsuke Shimoyama,2009
Masaki Igarashi,2009
Masayuki Ikebe,2009
Junich Motohisa,2009
Lucas Demaret,2000
Guillaume Robert,2000
Nathalie Laurent,2000
Alain Buisson,2000
Ragip Kurceren,2000
J. Modestino,2000
O. Harmanci,2005
A. Murat Tekalp,2005
Ravi Kumar Satzoda,2009
S. Suchitra,2009
Thambipillai Srikanthan,2009
Xuezhi Yang,2009
David A. Clausi,2009
M. Laadjel,2009
Fatih Kurugollu,2009
Ahmed Bouridane,2009
Said Boussakta,2009
Satoshi Iitsuka,2009
Kazuyuki Miyazawa,2009
Takafumi Aoki,2009
N. Mehrseresht,2004
David Taubman,2004
D. Tien Hoang,1997
Jeffrey Scott Vitter,1997
E.L. Linzer,1997
Klaus Jostschulte,1998
Aishy Amer,1998
Arnold Meijster,2001
Michael H. F. Wilkinson,2001
Vladan Velisavljevic,2007
Baltasar Beferull-Lozano,2007
Martin Vetterli,2007
Sing F. Leung,1995
P. Chee,1995
Chi-Ho Chan,1995
Q. Huo,1995
Yongyi Yang,1998
Mungi Choi,1998
Nikolas P. Galatsanos,1998
Rania Hassen,2009
Zhou Wang,2009
Magdy M. A. Salama,2009
Thomas Veit,2005
Frédéric Cao,2005
Patrick Bouthemy,2005
Arnaud Gelas,2009
Kishore R. Mosaliganti,2009
Alexandre Gouaillard,2009
Lydie Souhait,2009
Ramil R. Noche,2009
Nikolaus D. Obholzer,2009
Sean G. Megason,2009
Jung-Ho Choi,2009
Dong-Hyuck Im,2009
Hae-Yeoun Lee,2009
Juntaek Oh,2009
Jin-Ho Ryu,2009
Heung-Kyu Lee,2009
M. Campanella,2005
Roberto Leonardi,2005
P. Migliorati,2005
Saloomeh Shariati,2010
Laurent Jacques,2010
François-Xavier Standaert,2010
Benoît Macq,2010
Mohamed Salhi,2010
Philippe Antoine,2010
Fernando M.B. Marques,2002
Montse Pardàs,2002
Ramon Morros,2002
B. Carswell,1994
Vinod Chandran,1994
Jian-Kun Shen,2005
Bogdan Matuszewski,2005
Lik-Kwan Shark,2005
Rong Jin,2002
Alexander G. Hauptmann,2002
Lei Yang,2009
Weiping Lu,2009
Jian Yang,2009
Xudong Jiang,2000
Stanley J. Reeves,1995
Rahmi Hezar,1995
S. Miyaji,2005
Yasuhiro Takishima,2005
Y. Hatori,2005
Shigeru Takano,2000
Koichi Niijima,2000
C. Sherf,2008
Sakrapee Paisitkriangkrai,2008
Ming Zhang,2008
Patrick Clarysse,1995
F. Poupon,1995
B. Barbier,1995
Isabelle E. Magnin,1995
Yoshiki Kawata,1994
Noboru Niki,1994
T. Kumazaki,1994
T. Kimoto,2007
P. Hill,2001
C N Canagarajah,2001
David Bull,2001
Jian-Gang Wang,2008
Wei-Yun Yau,2008
A. Suwandy,2008
Dong-Gyu Sim,1996
S.-Y. Jeong,1996
Rae-Hong Park,1996
Rin-Chul Kim,1996
S. H. Lee,1996
I. H. Kim,1996
Yinji Piao,2009
HyunWook Park,2009
Peng Yin,2004
Joshua A. Boyce,2004
M. Kalman,2004
Bernd Girod,2004
S. Hachicha,2009
F. Chaabane,2009
Ilse Ravyse,2005
Valentin Enescu,2005
Hichem Sahli,2005
N. Foodeei,1994
Eric Dubois,1994
A-Nasser Ansari,2007
Mohamed Abdel-Mottaleb,2007
Mohammad H. Mahoor,2007
Xiao-Qing Yang,2002
Cheng Guang Zhu,2002
Z. B. Li,2002
Gang Feng,2002
S. L. Wu,2002
Nicholas Ling,2002
Ethan Danahy,2007
Karen Panetta,2007
Sos S. Agaian,2007
Vittorio Murino,2002
Umberto Castellani,2002
A. Etrari,2002
Andrea Fusiello,2002
Bin Luo,1999
Edwin R. Hancock,1999
Hyun Jung Kim,2004
Wooshik Kim,2004
Dae-sung Cho,2004
Youssef Bokhabrine,2007
Yohan Fougerolle,2007
Sebti Foufou,2007
François Truchetet,2007
Quoc P. Nguyen,2009
Maurice Milgram,2009
Ying Chen,2008
Ye-Kui Wang,2008
M.M. Hannuksela,2008
Moncef Gabbouj,2008
Constantin Vertan,1996
Marius Malciu,1996
Vasile Buzuloiu,1996
V. Popescu,1996
Shogo Muramatsu,2009
Minoru Hiki,2009
Murat Belge,1998
Eric L. Miller,1998
Jungwoo Lee,1998
Michelle Effros,1997
H. H. F. Choi,1994
David C. Munson,1994
Wu Cheng,2012
Keigo Hirakawa,2012
Nicolas Walter,2009
Olivier Aubreton,2009
Yohan Fougerolle,2009
Olivier Laligant,2009
Guna Seetharaman,1998
Bertrand Zavidovique,1998
S. Shivayogimath,1998
V.A. Sujan,2002
Matilde Gonzalez,2011
Christophe Collet,2011
Amani Naseem,2009
B. Roberto Togneri,2009
C. Mohammed Bennamoun,2009
Paul D. Fiore,1995
Corduneanu A,2005
John Platt,2005
Michal Haindl,2009
Stanislav Mikeš,2009
Pavel Vacha,2009
Yap-Peng Tan,2002
Hong Lu,2002
Seungjoon Yang,2005
Kihyun Hong,2005
Zhengguo Li,2009
Susanto Rahardja,2009
Susu Yao,2009
Jinghong Zheng,2009
Wei Yao,2009
M. A. Wirth,1997
C. Choi,1997
A. Jennings,1997
Bruno Macchiavello,2007
R.L. de Queiroz,2007
Debanjan Mukherjee,2007
F. Rashid-Farrokhi,1996
K.J.R. Liu,1996
Carlos A. Berenstein,1996
Haiyun Wang,2002
Kai-Kuang Ma,2002
M. Hanmandlu,1997
K. R. R. Mohan,1997
S. Chakraborty,1997
Edouard Lamboray,2004
Stephan Würmlin,2004
M. Waschnusch,2004
Michael L. Gross,2004
Hildegard Pfister,2004
J. Mayer,2005
Jose C. M. Bermudez,2005
Yonggang Jin,2005
Farzin Mokhtarian,2005
Bryan Beresford-Smith,1994
D F van Helden,1994
Neelam Sinha,2007
Manojkumar Saranathan,2007
Kadangode K. Ramakrishnan,2007
Sundaram Suresh,2007
M. Biloslavo,2000
Giampietro Ramponi,2000
Stefano Olivieri,2000
Luigi Albani,2000
Duc Vo,2007
Truong Q. Nguyen,2007
T. Sparr,2004
Marta Mrak,2006
Nikola Sprljan,2006
Ebroul Izquierdo,2006
M. H. Ahmad Fadzil,1994
H. Abu Bakar,1994
Toshihiko Yamasaki,2005
Kazuya Hayase,2005
Kiyoharu Aizawa,2005
Kee-Koo Kwon,2005
Sung-Ho Im,2005
Dong-Sun Lim,2005
B. Denis de Senneville,2004
Bruno Quesson,2004
Pascal Desbarats,2004
Rares Salomir,2004
Jean Palussière,2004
Chrit T. W. Moonen,2004
Mahalingam Ramkumar,2000
Ali N. Akansu,2000
Verónica Vilaplana,2008
Fernando M.B. Marques,2008
Ajit S. Puri,1994
Li Yan,1994
Brynmor Haskell,1994
Takao Jinno,2007
Masahiro Okuda,2007
Nicola Adami,2007
Yue Yu,1998
Jian Zhou,1998
Wang Yifei,1998
Gabriele Facciolo,2009
Vicent Caselles,2009
B.M. ter Haar Romeny,1994
Wiro J. Niessen,1994
J. Wilting,1994
Luc Florack,1994
Zhiwei Xiong,2007
Xiaoyan Sun,2007
Feng Wu,2007
Shipeng Li,2007
Mei-Chen Yeh,2002
Yenlin Huang,2002
Jia-Shung Wang,2002
Vito Pascazio,1997
Gilda Schirinzi,1997
J.A. Kleppe,1996
J. Maskaly,1996
G. Beam,1996
Xiang-Yang Liu,2009
Hongtao Lu,2009
Heng Luo,2009
Marc Al-Hames,2007
C. Lenz,2007
S. Reiter,2007
Joachim Schenk,2007
Frank Wallhoff,2007
Gerhard Rigoll,2007
Jin-Jun Wang,2004
Changsheng Xu,2004
Eng Siong Chng,2004
Xinguo Yu,2004
Qi Tian,2004
N. Dey,2002
Alain Boucher,2002
Monique Thonnat,2002
Cristian Canton-Ferrer,2009
José S. Casas,2009
Montse Pardàs,2009
Michael C. Burl,1994
Usama M. Fayyad,1994
Pietro Perona,1994
Peter P.A. Smyth,1994
R. Hsu,1994
Koichi Kodama,1994
Hiroshi Harashima,1994
D.I. Kosmopoulos,2005
A. Doulamis,2005
N. Doulamis,2005
L.S. da Silva,2005
Jacob Scharcanski,2005
Liang Li,1997
Fei Mao,1997
W. Qian,1997
Laurence P. Clarke,1997
Lei Zhang,2002
Dayong Wang,2002
Angela Vincent,2002
P. Bocheck,1996
Shih-Fu Chang,1996
Karin Engel,2005
Klaus D. Tönnies,2005
André Brechmann,2005
Rozenn Dahyot,2001
Pierre Charbonnier,2001
Fabrice Heitz,2001
Takeshi Okuno,2009
Takao Nishitani,2009
F.H.P. Spaan,1998
Reginald L. Lagendijk,1998
Jan Biemond,1998
V. Tsagaris,2005
G. Ghirstoulas,2005
Vassilis Anastassopoulos,2005
S.N. Gupta,1997
Jerry L. Prince,1997
Stephanos Androutsellis-Theotokis,1997
Jean-Philippe Thiran,1994
Benoît Macq,1994
J. Mairesse,1994
Julian Magarey,1996
Nick Kingsbury,1996
Canhui Cai,2000
S. Mitra,2000
Humaira Nisar,2009
Tae-Sun Choi,2009
Ramazan Gokberk Cinbis,2007
Selim Aksoy,2007
George P. Stamou,2005
Nikolaidis,2005
Ioannis Pitas,2005
M. Bertran,2001
Jean-Francois Delaigle,2001
Benoît Macq,2001
Ozgu Alay,2008
Thanasis Korakis,2008
Yao Wang,2008
Shivendra S. Panwar,2008
Jim Chou,2000
S. Sandeep Pradhan,2000
Laurent El Ghaoui,2000
Kannan Ramchandran,2000
M. Ebbecke,1997
M.B.H. Ali,1997
Andreas Dengel,1997
F. Russo,1997
Ramarathnam Venkatesan,2000
Mariusz H. Jakubowski,2000
N. Chaddha,1995
Pesus Chou,1995
Teresa H. Meng,1995
Seungjoon Yang,2000
Yu Hen Hu,2000
D.L. Tull,2000
T. D. Nguyen,2000
Gang Zhao,2002
A. Kobayashi,2002
Y. Sakai,2002
Hemantha Kodikara Arachchi,2005
W. Fernando,2005
J.-P. Boyer,2005
Pierre Duhamel,2005
Jacques Blanc-Talon,2005
F. Alturki,2000
Russell M. Mersereau,2000
Matteo Bregonzio,2007
Murtaza Taj,2007
Antonio Cavallaro,2007
Moshe Butman,2001
Hagit Hel-Or,2001
Robert Azencott,1996
F. Durbin,1996
Jean-Paul Paumard,1996
Jorge B. Torres,2004
José Manuel Menéndez,2004
Wen Xu,2002
Sheila S. Hemami,2002
Petros Karvelis,2008
Dimitrios I. Fotiadis,2008
Mina Mikhail,2009
Rana el Kaliouby,2009
Yuntao Qian,1997
Rongchun Zhao,1997
Bogdan Matuszewski,1999
Lik-Kwan Shark,1999
J. P. Smith,1999
M.R. Varley,1999
Shih-Tse Wei,2009
Shang-Ru Shen,2009
Bin-Da Liu,2009
Jar-Ferr Yang,2009
Ingo Bloch,1997
Lars Aurdal,1997
D. Bijno,1997
J. Muller,1997
S. Cheng,2005
Qiang Wu,2005
Kenneth R. Castleman,2005
F.W.J. Gibbs,1995
Barry T. Thomas,1995
Sang-Hoon Lee,1994
Seong Ho Jang,1994
Jeong Min Lee,1994
S. Roche,1996
Jean-Luc Dugelay,1996
Refik Molva,1996
Kiet T. Vo,2009
Arcot Sowmya,2009
Alexander Akimov,2004
Alexander I. Kolesnikov,2004
Pasi Fränti,2004
Jiebo Luo,1995
Chang Wen Chen,1995
Kevin J. Parker,1995
Thomas S. Huang,1995
Hsin-Ho Yeh,2012
Chu-Song Chen,2012
Su-Birm Park,1998
A. Teuner,1998
B.J. Hosticaka,1998
Takeshi Hamamoto,1999
R. Ooi,1999
Yasuhiro Ohtsuka,1999
Kiyoharu Aizawa,1999
Johannes Brauers,2008
Til Aach,2008
Raouf Hamzaoui,2000
Dietmar Saupe,2000
Michael Hiller,2000
Charles Spence,2000
Lucas C. Parra,2000
Paul Sajda,2000
Brian V. Lien,2009
Wei-Dyi Pei,2009
Bing Li,2000
Rama Chellappa,2000
N. T. Thao,1994
Kanae Asai,1994
Michel Vetterli,1994
Koon Yin Kong,2007
Aaron J. Marcus,2007
Paraskevi Giannakakou,2007
Meng Wang,2007
D. Onofrio,2004
Augusto Sarti,2004
Stefano Tubaro,2004
Qing Wang,2002
R. L. Ward,2002
Hongjian Shi,2002
M. I. Fanany,2002
M. Ohno,2002
Itsuo Kumazawa,2002
Henrik I. Christensen,1996
Jiri Matas,1996
Josef Kittler,1996
Shervin Minaee,2016
Yao Wang,2016
Jean Kossaifi,2015
Georgios Tzimiropoulos,2015
Maja Pantic,2015
Yazeed Alaudah,2015
Ghassan AlRegib,2015
Haoyang Xue,2015
Yun Gu,2015
Yijun Li,2015
Jian Yang,2015
Jiangbo Yuan,2015
Xiuwen Liu,2015
Jinming Duan,2015
Yuchun Ding,2015
Zhenkuan Pan,2015
Jian Yang,2015
Li Bai,2015
Li Liu,2015
Chao Zhou,2015
Xinggong Zhang,2015
Zongming Guo,2015
Hung Nien,2015
Jeffrey A. Fessler,2015
Volker Sick,2015
Luis M. N. Tavora,2015
Allan Peres da Silva,2015
Eduardo A. B. da Silva,2015
Sergio L. Netto,2015
Xiao Bian,2015
Hamid Krim,2015
Xiqun Lu,2015
Chia-Yin Tsai,2015
Ashok Veeraraghavan,2015
Aswin C. Sankaranarayanan,2015
Jie Xie,2015
Michael Towsey,2015
Jinglan Zhang,2015
Xueyan Dong,2015
Paul Roe,2015
Ke Xu,2015
Xinghao Jiang,2015
Tanfeng Sun,2015
Shaoyong Jia,2015
Shijie Geng,2015
Yun Gu,2015
Jian Yang,2015
Pengfei Shi,2015
Yu Qiao,2015
Parthipan Siva,2015
Mohammad Javad Shafiee,2015
Francis F. Li,2015
Alexander Wong,2015
Menghan Xia,2015
Man Yao,2015
Li Li,2015
Xiaohu Lu,2015
Christos G. Bampis,2015
Petros Maragos,2015
Oren Freifeld,2015
Yixin Li,2015
John Fisher,2015
Rudolf Schraml,2015
Alexander Petutschnigg,2015
Andreas Uhl,2015
Marin Koppel,2015
Mehdi Ben Makhlouf,2015
Karsen Muller,2015
Thomas Wiegand,2015
João A. C. Santos,2015
Andre F. R. Guarda,2015
Nuno M. M. Rodrigues,2015
Sergio Faria,2015
Jinming Duan,2015
Christopher R. Tench,2015
Irene Gottlob,2015
Frank A Proudlock,2015
Li Bai,2015
Sangmook Lee,2003
A. Lynn Abbott,2003
Daniel L. Schmoldt,2003
Philip A. Araman,2003
Zhu Ziping,2016
Jing Wang,2016
Nenghai Yu,2016
Kun Bai,2016
Yuehuan Wang,2016
Qiong Song,2016
Shahrooz Faghih Roohi,2016
Dornoosh Zonoobi,2016
Ashraf A. Kassim,2016
Jacob L. Jaremko,2016
Jan Froehlich,2016
Guan-Ming Su,2016
Scott J. Daly,2016
Andreas Schilling,2016
Bernd Eberhardt,2016
Milos Kudelka,2016
Michal Haindl,2016
Christos G. Bampis,2016
Petros Maragos,2016
Alan C. Bovik,2016
Ameneh Boroomand,2016
H. Sekkati,2016
Mark Lamm,2016
David A. Clausi,2016
Alexander Wong,2016
Jiun-Yu Kao,2016
Dong Tian,2016
Hassan Mansour,2016
Anthony Vetro,2016
Antonio Ortega,2016
Jian Li,2016
Li Su,2016
Bo Wu,2016
Junbiao Pang,2016
Chunfeng Wang,2016
Zhe Wu,2016
Qingming Huang,2016
Smit Marvaniya,2016
Mogilipaka Damoder,2016
Viswanath Gopalakrishnan,2016
Kiran Iyer,2016
Kapil Dev Soni,2016
Rohit Keshari,2016
Soumyadeep Ghosh,2016
Akshay Agarwal,2016
Richa Singh,2016
Mayank Vatsa,2016
Jiang Xiang,2016
Ziyun Li,2016
David Blaauw,2016
Hun Kim,2016
Chaitali Chakrabarti,2016
Karan Ahuja,2016
Abhishek Bose,2016
Seema Nagar,2016
Kuntal Dey,2016
Ferdous A. Barbhuiya,2016
Hangfan Liu,2016
Xinfeng Zhang,2016
Ruiqin Xiong,2016
Frank Nielsen,2016
Boris Muzellec,2016
Richard Nock,2016
Wenxuan Wu,2016
Li Li,2016
Weiqi Jin,2016
Qiang Yao,2016
Keisuke Nonaka,2016
Hiroshi Sankoh,2016
Sei Naito,2016
Ioannis A. Kakadiaris,2016
Nikolaos Sarafianos,2016
Christophoros Nikou,2016
Cordula Heithausen,2016
Max Blaser,2016
Mathias Wien,2016
Jens-Rainer Ohm,2016
Xun Yu,2016
Yongsheng Gao,2016
Jun Zhou,2016
Philipp Fechteler,2016
Wolfgang Paier,2016
Anna Hilsmann,2016
Peter Eisert,2016
Sergio Matiz,2016
Kenneth E. Barner,2016
Jiaxin Chen,2016
Yunhong Wang,2016
Rui Wu,2016
Raphael Prates,2016
Cristianne R. S. Dutra,2016
William Robson Schwartz,2016
Yapeng Tian,2016
Fei Zhou,2016
Wenming Yang,2016
Xuesen Shang,2016
Qingmin Liao,2016
Brennan Nunamaker,2016
Mohammad Abdollahi,2016
Damian Borth,2016
Andreas Dengel,2016
Ilker Buzcu,2016
A. Aydin Alatan,2016
Ali Karaali,2016
Claudio Rosito Jung,2016
B. Felfelian,2016
H. R. Fazlali,2016
Nader Karimi,2016
S. M. Reza Soroushmehr,2016
Shadrokh Samavi,2016
Brahmajee K. Nallamothu,2016
Kayvan Najarian,2016
Jing Zhang,2017
Bo Li,2017
Yuchao Dai,2017
Fatih Porikli,2017
Mingyi He,2017
Yang Chen,2017
Yu-Kun Lai,2017
Yong-Jin Liu,2017
Sue J. Lee,2017
Yang-Lang Chang,2017
Chee Seng Chan,2017
Paolo Remagnino,2017
Yujie Li,2017
Atsunori Kanemura,2017
Hideki Asoh,2017
Taiki Miyanishi,2017
Motoaki Kawanabe,2017
Carlos Dussan Pulecio,2017
Hernán Darío Benítez-Restrepo,2017
Alan C. Bovik,2017
Ioannis Mademlis,2017
Anastasios Tefas,2017
Ioannis Pitas,2017
Alex Mackin,2017
Fan Zhang,2017
Miltiadis Alexios Papadopoulos,2017
David Bull,2017
Kouki Takechi,2017
Takahiro Okabe,2017
Sara Mandelli,2017
Luca Bondi,2017
Silvia Lameri,2017
Vincenzo Lipari,2017
Paolo Bestagini,2017
Stefano Tubaro,2017
Haocheng Shen,2017
Jianguo Zhang,2017
Xuejing Kang,2017
Zhao Jun Han,2017
Aiwei Yu,2017
Peiqi Duan,2017
Bin Xu,2017
Yunde Jia,2017
Yeejin Lee,2017
Keigo Hirakawa,2017
Truong Q. Nguyen,2017
Sanjukta Ghosh,2017
Peter Amon,2017
Andreas Hutter,2017
Andre Kaup,2017
Antonio Jose Rodríguez-Sánchez,2017
Daly Chea,2017
George Azzopardi,2017
Sebastian Stabinger,2017
Zhaozheng Hu,2017
Gang Huang,2017
Yuezhi Hu,2017
Zhe Yang,2017
Shafiullah Soomro,2017
