Name,Year
Behzad Asaei,2008
Dorin O. Neacsu,2008
Oleg Sergiyenko,2009
Wilmar Hernandez,2009
Vera Tyrsa,2009
Daniel Hernandez-Balbuena,2009
Y.E. Liu,1988
Victor A. Skormin,1988
S. Borromeo,2002
J. L. Aparicio,2002
Chris S. Edrington,2002
Babak Fahimi,2002
Raffaele Sepe,2002
Nicolas Laverdure,2002
Seddik Bacha,2002
Daniel Roye,2002
Bertrand Raison,2002
Florence Dumas,2002
Tomoaki Terunuma,2009
Yoshiaki Konishi,2009
Tomoaki Takada,2009
Kouki Matsuse,2009
Jian-yu Bao,2009
Weibing Bao,2009
Zhongchao Zhang,2009
Weizhong Fang,2009
Frantisek Zezulka,2008
Jan Beran,2008
C.C.M. Cunha,2002
F.B.R. Soares,2002
P.S. Oliveira,2002
Braz de Jesus Cardoso Filho,2002
Laurent Sommacal,2006
A. Dossar,2006
Pierre Melchior,2006
J. Petir,2006
Jean-Marie Cabelguen,2006
Alain Oustaloup,2006
Ming-Fa Tsai,2002
Chien-Pang Chen,2002
Sanella Osmic,2008
Ansgar Trächtler,2008
Paulo Sérgio Sausen,2008
Marco Aurélio Spohn,2008
Fabiano Salvadori,2008
M. de Campos,2008
Angelo Perkusich,2008
Tzann-Shin Lee,2008
Mei-Ling Chen,2008
Jiri Matas,2002
L.G. de Vicuna,2002
Juan M. Guerrero,2002
Jaume Miret,2002
O. Lopez,2002
Kenzo Yasui,2008
Yasuko Shiozaki,2008
K. Suzuki,2008
Koki Maekawa,2008
D. Perez,2008
Joaquín Balcells,2008
M. Lamich,2008
N. Berbel,2008
Jordi Zaragoza,2008
J. Mon,2008
Rosario Casanueva,2002
L.A. Chiquito,2002
Francisco J. Azcondo,2002
Salvador Bracho,2002
John Salmon,1988
Ali Movahednasab,2008
Seyed M. Madani,2008
Mahmoud Shahbazi,2008
David Kuhm,2009
Dominique Knittel,2009
Marie-Ange Bueno,2009
Zahra Amjadi,2009
Sheldon S. Williamson,2009
J. Llaquet,2002
Daniel Gonzalez,2002
E. Aldabas,2002
Luis Romeral,2002
Nobuyoshi Mutoh,2009
Satoru Manaka,2009
Mehmet Sinan Dal,2009
Remus Teodorescu,2009
Sangshin Kwak,2008
Tae-Hyung Kim,2008
O. Vodyakho,2008
A. Kotsopoulos,2002
P Heskes,2002
M.J. Jansen,2002
J.R. Stack,2002
R.G. Harley,2002
Thomas G. Habetler,2002
Jose Yepez,2009
Camilo Lozoya,2009
Manel Velasco,2009
Pau Marti,2009
Josep M. Fuertes,2009
Catherina Burghart,1998
Jörg Raczkowsky,1998
Ulrich Rembold,1998
Heinz Wörn,1998
G. Foo,2008
S. Sayeef,2008
Md. Mustafizur Rahman,2008
Bruno S. Lopes,2009
P. J. Costa Branco,2009
Kiyoshi Ohishi,2002
Y. Sato,2002
E. Hayasaka,2002
Deng-Feng Li,2008
Hector Gutierrez,2008
Nobutaka Tsujiuchi,2009
Takayuki Koizumi,2009
Hiroto Kan,2009
Hiroyuki Takeda,2009
Tatsuwo Kudawara,2009
Masanori Hirano,2009
S. Payandeh,1988
Andrew A. Goldenberg,1988
Brovanov Sergey,2009
Kharitonov Sergey,2009
Dybko Maxim,2009
Claudionor F. Nascimento,2008
Azauri Albano de Oliveira,2008
Alessandro Goedtel,2008
Ivan G.N. Silva,2008
Marcelo Suetake,2008
Zhenyu Ye,2002
Tim Martin,2002
Juan Carlos Balda,2002
Roberto Schupbach,2002
F. Filippetti,2002
M. Artioli,2002
C. H. De Angelo,2002
Guillermo R. Bossio,2002
Guillaume Garcia,2002
Jorge A. Solsona,2002
Maria Ines Valla,2002
Rui Hu,2015
Weihao Hu,2015
Zhe Chen,2015
Andreas Liske,2014
Michael J. Braun,2014
Daeyoung Lim,2004
Young-Jae Ryoo,2004
Nguyen-Van Nho,2004
Myungbok Kim,2004
Gun-Woo Moon,2004
Myung-Joong Youn,2004
Toyomi Fujita,2014
Yuichi Tsuchiya,2014
Pengfei Hu,2013
Daozhuo Jiang,2013
Yiqiao Liang,2013
Yuebin Zhou,2013
Zhiyong Lin,2013
Jie Guo,2013
Ghazal Falahi,2014
Alex Q. Huang,2014
Yuma Yazaki,2014
Hiroshi Fujimoto,2014
Koichi Sakata,2014
Atsushi Hara,2014
Kazuaki Saiki,2014
Byung-Moon Han,2005
Seung-Taek Baek,2005
Jong-Sun Ko,2005
Yau-Zen Chang,2007
Renping Huang,2007
Yung-Pyng Chang,2007
Preetha Sreekumar,2015
Vinod Khadkikar,2015
Saeed Haghnazari,2015
Mahmoud Shahbazi,2015
Mohammad Reza Zolghadri,2015
Igor L. Guisso,2014
Henrique F. M. Lopez,2014
Guilherme R. Pedrollo,2014
Fernando Baldy dos Reis,2014
Masawee Masdisornchote,2015
Oleg Moros,2015
Dieter Gerling,2015
Cristian Garcia,2014
Jose Rodriguez,2014
Cesar E. Silva,2014
Christian Rojas,2014
Pericle Zanchetta,2014
Haitham Abu-Rub,2014
Paolo Guglielmi,2013
Michele Pastorelli,2013
A. Carrer,2013
A. Beato,2013
D. D'Antonio,2013
L. Fagnano,2013
Saeid Rastegar,2014
Rui Esteves Araujo,2014
Jerome Mendes,2014
Tiago A. Matias,2014
Alireza Emami,2014
Peng Hou,2015
Weihao Hu,2015
Mohsen Soltani,2015
Zhe Chen,2015
Géza Husi,2013
Péter Tamás Szemes,2013
Eszter David,2013
Timotei István Erdei,2013
Xin Qi,2015
Kun Wang,2015
Dong Yue,2015
Lei Shu,2015
Yan Liu,2015
Huidan Zhao,2015
Anrong Wang,2004
Zhiwu Li,2004
J.Y. Jia,2004
Ren C. Luo,2015
Yueh-Shiuan Tsai,2015
Joonho Lee,2004
Taesung Kim,2004
Dong-Seok Hyun,2004
Jeevan Adhikari,2013
Akshay Kumar Rathore,2013
Sanjib Kumar Panda,2013
Manes Recheis,2013
Armin Buchroithner,2013
Ivan Andrasec,2013
Thomas Gallien,2013
Bernhard Schweighofer,2013
Michael Bader,2013
Hannes Wegleiter,2013
Amer M. Y. M. Ghias,2013
Josep Pou,2013
Vassilios G. Agelidis,2013
Mihai Ciobotaru,2013
Takaharu Sato,2014
Takayuki Shimo,2014
Taro Takiguchi,2014
Hirotaka Koizumi,2014
Gang Yao,2015
Zhichong Lu,2015
Mohamed Benbouzid,2015
Tianhao Tang,2015
Jingang Han,2015
Saeed Ouni,2015
Andres Ulloa Schmeisser,2015
Mohammad Reza Zolghadri,2015
Hashem Oraee,2015
Jose Rodriguez,2015
Pablo Lezana,2015
Tatiana E. Shults,2015
Oleksandr Husev,2015
Carlos Roncero-Clemente,2015
Frede Blaabjerg,2015
Ryszard Strzelecki,2015
Ronggang Ni,2014
Xianguo Gui,2014
Gaolin Wang,2014
Guo-Qiang Zhang,2014
Dianguo Xu,2014
Guipeng Chen,2014
Yan Deng,2014
Hao Peng,2014
Xiangning He,2014
Yousheng Wang,2014
Ji Sang Hyun,2015
Dong Sam Ha,2015
Daniel Daeick Han,2015
Chong-Min Kyung,2015
Simone Buso,2014
Tommaso Caldognetto,2014
M. Raza Khowja,2016
Chris Gerada,2016
Gaurang Vakil,2016
Patrick Wheeler,2016
Chetan K. Patel,2016
Dan Wu,2013
Fen Tang,2013
Tomislav Dragicevic,2013
Juan C. Vasquez,2013
Josep M. Guerrero,2013
Kai Sun,2005
Lipei Huang,2005
Daning Zhou,2005
Mark Butcher,2015
Alessandro Giustiniani,2015
Roberto Losito,2015
A. Masi,2015
Alfonso Damiano,2013
Gianluca Gatto,2013
Ignazio Marongiu,2013
Alessandro Serpi,2013
Aldo Perfetto,2013
Gamal M. Dousoky,2013
Masahito Shoyama,2013
Haitham Abu-Rub,2013
Xingsong Wang,2007
Fengyu Xu,2007
Ji Li,2004
Pan Mook Lee,2004
Bong Jae Jun,2004
Nanfang Yang,2014
Damien Paire,2014
Fei Gao,2014
Abdellatif Miraoui,2014
Luís A. C. Roque,2014
Jonas Gomes da Silva,2014
Luiz Antônio Franco da Silva,2014
I. Sanz,2015
Emilio Bueno,2015
M. Moranchel,2015
F. Varela Rodriguez,2015
Giuseppe Greco,2014
Giovanni Vinci,2014
Gaetano Bazzano,2014
Angelo Raciti,2014
Davide Cristaldi,2014
Lijun Hang,2007
Zhengyu Lu,2007
Xinwei Liu,2007
Zhaoming Qian,2007
Luc-Andre Gregoire,2014
Handy Fortin-Blanchette,2014
Kamal Al-Haddad,2014
Wei Li,2014
Jean Belanger,2014
Huang Qingjun,2013
Zou Xudong,2013
Tong Li,2013
Kang Yong,2013
Yang Xiuqin,2013
Zainal Salam,2004
Qing Huo Liu,2007
H. S. Chen,2007
Hongyun Zheng,2007
N. A. Mohd Said,2015
D. Xiao,2015
Rukmi Dutta,2015
John P. Fletcher,2015
Michael T. Daniel,2014
Harish N. S. Krishnamoorthy,2014
Prasad Enjeti,2014
Ricardo Abreu da Rosa,2014
Luis S. Pereira,2014
Luis S. Pereira,2014
Sérgio Haffner,2014
Kemalettin Erbatur,2007
Berk Calli,2007
Rocco Restaino,2013
Walter Zamboni,2013
Litong Feng,2013
Lai-Man Po,2013
Xuyuan Xu,2013
Ka-Ho Ng,2013
Chun-Ho Cheung,2013
Kwok-Wai Cheung,2013
Ruben Otero-De-Leon,2014
Ned Mohan,2014
Victoria Pimentel,2014
Bradford G. Nickerson,2014
Shih-Chieh Hung,2007
Ming Li,2007
Sri Hari Krishna Venturi,2014
Issa M. S. Panahi,2014
Daniel L. Chao,2015
Tsung Yu,2015
Thorben Hoffstadt,2016
Jürgen Maas,2016
Mads Kronborg Agesen,2016
Kim Guldstrand Larsen,2016
Marius Mikučionis,2016
Marco Muñiz,2016
Petur Olsen,2016
Thomas Garm Pedersen,2016
Jiri Srba,2016
Arne Skou,2016
Mohamed Hammami,2016
Gabriele Grandi,2016
Massimo Rudan,2016
Alan McGibney,2016
Susan Rea,2016
Joern Ploennigs,2016
Recep Yildiz,2016
Murat Barut,2016
Emrah Zerdali,2016
Jianwei Zhang,2016
Li Li,2016
David G. Dorrell,2016
Luqman S. Maraaba,2016
Zakariya Al-Hamouz,2016
M. A. Abido,2016
Kodai Abe,2016
Kiyoshi Ohishi,2016
Hitoshi Haga,2016
Yuki Yokokura,2016
Tafara Mahachi,2016
A.J. Rix,2016
Suzan El Anwar,2016
Mariofanna Milanova,2016
Andrea Bigazzi,2016
Leonardo Bocchi,2016
Andrea Guazzini,2016
Ehab Salahat,2016
Manel Velasco,2016
Pau Marti,2016
Antonio Camacho,2016
Jaume Miret,2016
Miguel Castilla,2016
E. R. Heikkinen,2016
Timo Hämäläinen,2016
Khaled A. Mahafzah,2016
Klaus Krischan,2016
Annette Muetze,2016
Nektarios Karakasis,2016
Nikolaos Jabbour,2016
Evangelos Tsioumas,2016
Christos Mademlis,2016
Yusuke Murakami,2016
Terukazu Sato,2016
Kimihiro Nishijima,2016
Takashi Nabeshima,2016
Sebastian Ulewicz,2016
Birgit Vogel-Heuser,2016
Ioan Serban,2016
Catalin Petrea Ion,2016
Apparao Dekka,2016
Bin Wu,2016
Ricardo Lizana,2016
Navid R. Zargari,2016
Andreas U. Lindner,2016
Ingo Hahn,2016
Mahdi Vijeh,2016
Emad Samadaei,2016
Mohammad Rezanejad,2016
Hani Vahedi,2016
Kamal Al-Haddad,2016
Nagesh Geddada,2016
Abhisek Ukil,2016
Yew Ming Yeap,2016
Sameer Arora,2016
Poras T. Balsara,2016
Dinesh Bhatia,2016
Paulo Luz,2016
Priscila E. Bolzan,2016
André Luís Kirsten,2016
Ricardo N. do Prado,2016
Anish Ahmad,2016
R. P. Singh,2016
Ranjit Mahanty,2016
Philipp Niedermayr,2016
Silverio Bolognani,2016
Luigi Alberti,2016
Reiner Abl,2016
Hasan Komurcugil,2016
Necmi Altin,2016
Saban Ozdemir,2016
Necmi Altin,2016
Satoshi Fukushima,2016
Takahiro Nozaki,2016
Kouhei Ohnishi,2016
Sarbani Mukherjee,2016
Santu Kr. Giri,2016
Subrata Banerjee,2016
Shiori Sakai,2016
Sumire Kimura,2016
Daiki Nomiyama,2016
Takamasa Ikeda,2016
Nobuto Matsuhira,2016
Yuka Kato,2016
Amine Ben Slama,2016
Aymen Mouelhi,2016
Hanene Sahli,2016
Sondes Manoubi,2016
Mamia Ben Salah,2016
Mounir Sayadi,2016
Hedi Trabelsi,2016
Farhat Fnaiech,2016
Bo Cheng,2016
Gerhard P. Hancke,2016
Zhan Li,2016
Yuxi Wang,2016
Hao Ma,2016
Liang Hong,2016
Shubhanshu Tiwari,2016
Ole-Morten Midtgard,2016
Tore Undeland,2016
Tomas P. Correa,2016
Oliver König,2016
Roland Greul,2016
Giuseppe Bernieri,2016
Stefano Damiani,2016
Fabio Del Moro,2016
Luca Faramondi,2016
Federica Pascucci,2016
Francesco Tambone,2016
Alexey Kashevnik,2016
Nikolay Teslya,2016
Eugeny I. Yablochnikov,2016
Valery Arckhipov,2016
Kirill Kipriianov,2016
Leonardo Bruno Garcia Campanhol,2016
Sergio Da Silva,2016
Vinicius Dario Bacon,2016
Azauri Albano de Oliveira Junior,2016
Fujin Deng,2016
Dong Liu,2016
Yanbo Wang,2016
Qingsong Wang,2016
Zhe Chen,2016
Pablo Gutierrez Peon,2016
Elisabeth Uhlemann,2016
Wilfried Steiner,2016
Mats Björkman,2016
Pavol Spanik,2016
Michal Frivaldsky,2016
Marek Piri,2016
Vladimir Kindl,2016
M. C. Di Piazza,2016
M. Barrio Luna,2016
Gianpaolo Vitale,2016
Guido Ala,2016
Giuseppe Costantino Giaconia,2016
G. Giglia,2016
Pericle Zanchetta,2016
Hyoung-Suk Kim,2016
Hong-Je Ryoo,2016
Sung-Roc Jang,2016
Guang-Hoon Kim,2016
Hong-Je Ryoo,2016
Noreddine Ghaffour,2016
Pugalenthi Karkulali,2016
Abhisek Ukil,2016
Justin Dauwels,2016
B.P. Jeppesen,2016
A Crosland,2016
Thomas C. P. Chau,2016
Denis Lebedev,2016
Argo Rosin,2016
Lauri Kutt,2016
Dominik Kaserer,2016
Hubert Gattringer,2016
Andreas Muller,2016
Panagiotis Kakosimos,2016
Sertac Bayhan,2016
Haitham Abu-Rub,2016
Marcin Wolkiewicz,2016
Grzegorz Tarchala,2016
Teresa Orlowska-Kowalska,2016
Czeslaw T. Kowalski,2016
Michael Masselot,2016
Sandeep P. Patil,2016
Gulnara Zhabelova,2016
Valeriy Vyatkin,2016
Siavash Beheshtaein,2017
Mehdi Savaghebi,2017
Josep M. Guerrero,2017
Robert Cuzner,2017
Juan C. Vasquez,2017
Francisco Gonzalez,2017
Marta Bestué Laguna,2017
Abraham Marquez,2017
Jose I. Leon,2017
R. Portillo,2017
Leopoldo G. Franquelo,2017
Dmitri Vinnikov,2017
Andrii Chub,2017
Elizaveta Liivik,2017
Frede Blaabjerg,2017
Ujjal Manandhar,2017
Benfei Wang,2017
Abhisek Ukil,2017
Hoay Beng Gooi,2017
Narsa Reddy Tummuru,2017
Sathish Kumar Kollimalla,2017
Bo Liang,2017
Li Yuren,2017
Wei Zequn,2017
Zhu YuQing,2017
Zhang Wenjing,2017
Wenbo Yang,2017
Qiang Song,2017
Hong Rao,2017
Shukai Xu,2017
Zhe Zhu,2017
Maxim Lashkevich,2017
Alecksey Anuchin,2017
Dmitry Aliamkin,2017
Fernando Briz,2017
Xinglin Liao,2017
Hui Li,2017
Yaogang Hu,2017
Zhangjian Huang,2017
Erbing Song,2017
Hong-Wei Xiao,2017
Lina Wang,2017
Xiangcai Zhang,2017
Jie Deng,2017
Junyi Yang,2017
Olanrewaju Kabir Oladele,2017
Yue Zhao,2017
Haoyuan Li,2017
Xing Zhang,2017
Shuying Yang,2017
Fei Li,2017
Mingyao Ma,2017
Qiong Wang,2017
Victor Turriate,2017
Rolando Burgos,2017
Dushan Boroyevich,2017
Sagona John Duward,2017
Mustansir Kheraluwala,2017
K I Nirsha,2017
P. P. Rajeevan,2017
Jung Im Jung,2017
Jae Wook Jeon,2017
Alessandro Soldati,2017
Francesco Iannuzzo,2017
Frede Blaabjerg,2017
Cong Liu,2017
Yuqing He,2017
Ke Dai,2017
Yong Soo Kang,2017
Jianjun Ma,2017
Qiong Li,2017
Xu Cai,2017
Muyang Liu,2017
Ioannis Dassios,2017
Federico Milano,2017
E. Trancho,2017
Edorta Ibarra,2017
Antoni Arias,2017
Inigo Kortabarria,2017
Pedro Prieto,2017
Dzmitry Savitski,2017
Dmitrij Schleinin,2017
Valentin D. Ivanov,2017
Klaus Augsburg,2017
Jiantao Zhang,2017
Rene Barrera-Cardenas,2017
Takanori Isobe,2017
Tadano Hiroshi,2017
Battu Prakash Reddy,2017
Ashwin Murali,2017
K. Siva Kumar,2017
Zhang Chenyu,2017
He Huachun,2017
Huang Di,2017
Yuan Xiaodong,2017
Zheng Jianyong,2017
Miao Hui,2017
Caterina Calderon,2017
Andres Barrado,2017
A. Brea Rodriguez,2017
Antonio Manuel Lazaro,2017
Miguel A. Sanz,2017
E. Olias,2017
Ming Lei,2017
Yaohua Li,2017
Zixin Li,2017
Fei Xu,2017
Ping Wang,2017
Cong Zhao,2017
Francesco Brugnano,2017
Carlo Concari,2017
Emir Imamovic,2017
Filippo Savi,2017
A. Toscani,2017
Roberto Zanichelli,2017
Tingting He,2017
Jianguo Zhu,2017
Dylan Dah-Chuan Lu,2017
Linfeng Zheng,2017
Mahlagha Mahdavi Aghdam,2017
Jianwei Zhang,2017
Wanqi Huang,2017
Wenbin Dai,2017
Peng Wang,2017
Valeriy Vyatkin,2017
Stefano Pastore,2017
Daniele Bosich,2017
Giorgio Sulligoi,2017
Kawther Ezzeddine,2017
Mahmoud Hamouda,2017
Kamal Al-Haddad,2017
Jingang Lai,2017
Xiaoqing Lu,2017
Xinghuo Yu,2017
Wei Yao,2017
Jinyu Wen,2017
Shijie Cheng,2017
Jan-Kaspar Muller,2017
Axel Mertens,2017
Bin Zhao,2017
Ziwei Ouyang,2017
Michael W. Anderson,2017
Maeve Duffy,2017
William Gerard Hurley,2017
Tao Zhaojun,2017
Lei Li,2017
Shota Yamada,2017
Hiroshi Fujimoto,2017
Ilya Petrov,2017
Yujing Liu,2017
Valerii Abramenko,2017
Pia Lindh,2017
Juha Pyrhonen,2017
Seyed Hamid,2017
M Montazeri Hedesh,2017
Mohammad Reza Zolghadri,2017
B. V. Subba Reddy,2017
K. Sivakumar,2017
Jun Tao,2017
Tianqi Zhai,2017
Haotian Wu,2017
Yifan Xu,2017
Yongqiang Dong,2017
M. Ghasemian,2017
Farzad Tahami,2017
Ghasem Rezazadeh,2017
Angelo Chiarenza,2017
Angelo Raciti,2017
Rosario Scollo,2017
Alfio Scuto,2017
Jonas Queiroz,2017
Jose Barbosa,2017
Jose Antonio Siqueira Dias,2017
Paulo Leitão,2017
Eugénio Oliveira,2017
Zheng Fan,2017
Guangfu Ning,2017
Wu Chen,2017
Ping Qiu,2017
Long Zhao,2017
Xiangjun Dong,2017
Diego Bellan,2017
Zhengfei Di,2017
Marco Rivera,2017
Hanbing Dan,2017
Luca Tarisciotti,2017
Kehan Zhang,2017
Demin Xu,2017
Patrick Wheeler,2017
Zhenbang Nie,2017
Peng Wang,2017
Peng Zeng,2017
Haibin Yu,2017
Yao Xuliang,2017
Jiang Xiao-Ming,2017
Zhang Yan,2017
Bita Arabsalmanabadi,2017
Alireza Javadi,2017
Kamal Al-Haddad,2017
Xiaoping Zhou,2017
An Luo,2017
Yandong Chen,2017
Leming Zhou,2017
Wenhua Wu,2017
Ling Yang,2017
Haoqi Yu,2017
Xie Zhiwei,2017
Wenjuan Tan,2017
Jinsong Jiang,2017
Lidong Guo,2017
Mingyu Lei,2017
Zilong Yang,2017
Yibo Wang,2017
Honghua Xu,2017
Yuanyuan Chen,2017
Leela Krishna Vedulla,2017
Mahesh K. Mishra,2017
Wei Liu,2017
Jiaxuan Xu,2017
Jing-kun Tang,2017
Rajib Kumar Goswami,2017
Shuo Wang,2017
Rongwu Zhu,2017
Holger Jedtberg,2017
Marco Liserre,2017
Annoy Kumar Das,2017
Zhongbao Wei,2017
Sriram Vaisambhayana,2017
Shuyu Cao,2017
Haonan Tian,2017
Anshuman Tripathi,2017
Philip Carne Kjar,2017
Mario Porru,2017
Alessandro Serpi,2017
Andrea Salimbeni,2017
Alfonso Damiano,2017
Tingting Guo,2017
Zhongping Yang,2017
Fei Lin,2017
Shi Hang Xiong,2017
Xiaoxiao Li,2017
Yan-Feng Chen,2017
Xi Chen,2017
Bo Zhang,2017
Dongyuan Qiu,2017
Zhen Wang,2017
Yougui Guo,2017
Yu Guo,2017
Wenlang Deng,2017
Xiao Wang,2017
Renhui Yan,2017
Shengpeng Tang,2017
Jianxiong Xi,2017
Lenian He,2017
Kexu Sun,2017
Johannes Schlatow,2017
Mischa Mostl,2017
Rolf Ernst,2017
Marcus Nolte,2017
Inga Jatzkowski,2017
Markus Maurer,2017
Lesedi Masisi,2017
Pragasen Pillay,2017
Maria Zuniga,2017
Kodjo Agbossou,2017
Alben Cardenas,2017
Loic Boulon,2017
Kangan Wang,2018
Markus Andresen,2018
Sante Pugliese,2018
Marco Liserre,2018
Jian Fei Chen,2018
Caisheng Wang,2018
Jian Li,2018
Michael Sollfrank,2018
Emanuel Trunzer,2018
Birgit Vogel-Heuser,2018
Yusuke Deguchi,2018
Kodai Yamamoto,2018
Kazuki Otomo,2018
Yuki Nagatsu,2018
Hideki Hashimoto,2018
Vivek Raveendran,2018
Markus Andresen,2018
Marco Liserre,2018
Sender Rocha dos Santos,2018
João Paulo Vicentini Fracarolli,2018
Alex Yuri Miyagusiku Narita,2018
Juliana C. M. S. Aranha,2018
Felipe de Souza Marques,2018
Juliano C. Sansao,2018
Paulo Vitor B. Hamacek,2018
Yini Ren,2018
Zhan Li,2018
Borong Wang,2018
Zhihong Bai,2018
Hao Ma,2018
Mengye Li,2018
Erik Moll,2018
Claudia-Melania Chituc,2018
Anushree Ramanath,2018
Jeyaram Durga Manian Deivanayagam,2018
Siddharth Raju,2018
Ned Mohan,2018
Thomas Strasser,2018
Filip Andren,2018
Pavel Vrba,2018
Robert Suhada,2018
Vaclav Moulis,2018
Amro M. Farid,2018
Sebastian Rohjans,2018
Luis C. Basaca-Preciado,2018
Néstor Aarón Orozco-García,2018
Juan M. Terrazas-Gaynor,2018
Alvaro S. Moreno-Partida,2018
Oscar A. Rosete-Beas,2018
Javier Rizzo-Aguirre,2018
Luis F. Martinez-Grijalva,2018
Miguel A. Ponce-Camacho,2018
Jian Fei Chen,2018
Caisheng Wang,2018
Guoliang Liu,2018
Hao Luo,2018
Kuan-Ching Li,2018
Huijun Gao,2018
Baoran An,2018
Sibasish Panda,2018
Ritesh Kumar Keshri,2018
Chimsom. I. Chukwuemeka,2018
Maki K. Habib,2018
Yuntian Liu,2018
Yigeng Huangfu,2018
Jiani Xu,2018
Dongdong Zhao,2018
Liangcai Xu,2018
Minchi Xie,2018
Jinqiu Gao,2018
Jing-Lin Liu,2018
Chao Gong,2018
Asal Zabetian-Hosseini,2018
Ali Mehrizi-Sani,2018
Chen-Ching Liu,2018
Derick Furquim Pereira,2018
Francisco da Costa Lopes,2018
Edson H. Watanabe,2018
Josh Lentz,2018
Skyler Hill,2018
Benjamin Schott,2018
Mert Bal,2018
Reza Abrishambaf,2018
Wilmar Hernandez,2018
Alfredo Mendez,2018
Francisco J. Ballesteros,2018
Bulent Ayhan,2018
Chiman Kwan,2018
Bence Budavari,2018
Jude Larkin,2018
David Gribben,2018
Yuchen Jiang,2018
Baoran An,2018
Mingyi Huo,2018
Huijun Gao,2018
Cephas Samende,2018
Ngoni Mugwisi,2018
Daniel J. Rogers,2018
Efstratios Chatzinikolaou,2018
Fei Gao,2018
Malcolm T. McCulloch,2018
Haoxiang Zong,2018
Jing Lyu,2018
Xu Cai,2018
Marta Molinas,2018
Chen Zhang,2018
Renxing Yang,2018
Fangquan Rao,2018
Saban Ozdemir,2018
Necmi Altin,2018
Hasan Komurcugil,2018
Necmi Altin,2018
Indrek Roasto,2018
Argo Rosin,2018
Tanel Jalakas,2018
Akiyuki Hasegawa,2018
Hiroshi Fujimoto,2018
Taro Takahashi,2018
Meghabriti Pramanik,2018
Agnimesh Ghosh,2018
Aurobinda Routray,2018
Pabitra Mitra,2018
Shahil Shah,2018
Przemyslaw Koralewicz,2018
Vahan Gevorgian,2018
Robb Wallen,2018
Francisco Gonzalez,2018
Abraham Marquez,2018
Jose I. Leon,2018
Sergio Vazquez,2018
Leopoldo G. Franquelo,2018
Jiapeng Yin,2018
Cosimo Spagnolo,2018
Sharmila Sumsurooah,2018
Christoper Ian Hill,2018
Serhiy Bozhko,2018
Adrian-Cornel Pop,2018
Florin Pop Piglesan,2018
Radu Martis,2018
Ioana Vintiloiu,2018
Claudia Martis,2018
Yongqiang Hao,2018
Li Zhang,2018
Fengkai Jiang,2018
Qian Chen,2018
V M Hrishikesan,2018
Chandan Kumar,2018
Marco Liserre,2018
Rasnl Tarvirdiln-Asl,2018
Mehdi Narimani,2018
Zahra Elmi,2018
Mehmet Önder Efe,2018
Yulia Berezovskaya,2018
Arash Mousavi,2018
Valeriy Vyatkin,2018
Xiao-Jing Zhang,2018
Bulent Ayhan,2018
Chiman Kwan,2018
Shahid Iqbal Awan,2018
Zubair Khan,2018
Muhammad Aslam,2018
Chunyang Gu,2018
He Zhang,2018
Giampaolo Buticchi,2018
Giacomo Sala,2018
Alessandro Galassini,2018
Savvas Papadopoulos,2018
Michele Degano,2018
Junki Sakiyama,2018
Naoki Motoi,2018
Praveen S Babu,2018
Bijnan Bandyopadhyay,2018
Maria Thomas,2018
Xiaofeng Yuan,2018
Chen Ou,2018
Yalin Wang,2018
Chunhua Yang,2018
Abdoul Karim Traore,2018
Alben Cardenas,2018
Mamadou Lamine Doumbia,2018
Kodjo Agbossou,2018
Alejandro G. Yepes,2018
Jesus Doval-Gandoy,2018
Hamid A. Toliyat,2018
Amira Ammar,2018
Hadi Y. Kanaan,2018
Nazih Moubayed,2018
Mahmoud Hamouda,2018
Kamal Al-Haddad,2018
Alejandro Bayo-Salas,2018
T. Roose,2018
Jef Beerten,2018
Navid Vafamand,2018
Shirin Yousefizadeh,2018
Frede Blaabjerg,2018
Jan Dimon Bendtsen,2018
Tomislav Dragicevic,2018
Luis Gomes,2018
Joao Barros,2018
Satarupa Bal,2018
Pradip K. Chatterjee,2018
Chandana Jayampathi Gajanayake,2018
Ali I. Maswood,2018
Amit Gupta,2018
Gennadiy Koltun,2018
Franziska Maurer,2018
Adrian Knoll,2018
Emanuel Trunzer,2018
Birgit Vogel-Heuser,2018
Nicholas J. Hawkins,2018
Michael L. McIntyre,2018
Joseph Latham,2018
Chandrasekhar Roy,2018
Dheeman Chatterjee,2018
Tanmoy Bhattarcharya,2018
Ahmad Khan,2018
Atif Iqbal,2018
Mohammad B. Shadmand,2018
Daniel R. Carter,2018
B J Silva,2018
Umair Mujtaba Qureshi,2018
Gerhard P. Hancke,2018
Motoki Mizusako,2018
Mitsuo Yasushi,2018
Hideki Hashimoto,2018
Peng Zhao,2019
Rong He,2019
Kang Yue,2019
Yu Liu,2019
Minfan Fu,2019
Kaikai Pan,2017
Andre F. Teixeira,2017
Milos Cvetkovic,2017
Peter Palensky,2017
Mohamed Kashef,2019
Richard Candell,2019
Yongkang Liu,2019
Gabriel Trujillo-Hernandez,2019
Julio C. Rodriguez-Quinonez,2019
Luis R. Ramirez-Hernandez,2019
Moises J. Castro-Toscano,2019
Daniel Hernandez-Balbuena,2019
Wendy Flores-Fuentes,2019
Oleg Sergiyenko,2019
Lars H. Lindner,2019
Paolo Mercorelli,2019
Andreas Armstorfer,2019
Helmuth Biechl,2019
Argo Rosin,2019
Imed Jlassi,2019
Antonio Ismael Inácio Cardoso,2019
Adla Ismail,2019
Lotfi Saidi,2019
Mounir Sayadi,2019
