Name,Year
Erdal Oruklu,2010
Jafar Saniie,2010
Martin Kumm,2013
Konrad Moller,2013
Peter Zipf,2013
Xiongkuo Min,2014
Guangtao Zhai,2014
Zhongpai Gao,2014
Ke Gu,2014
Chun-Hung Liu,2008
Oscar C. Au,2008
P.L. Wong,2008
Mayfair C. Kung,2008
Shen-Chang Chao,2008
Feng Chen,1998
Bosco Leung,1998
M.-Y. Chow,1989
R.J. Thomas,1989
Hyung Lee,2005
Dong Sam Ha,2005
Suyong Choi,2005
Hugo Hedberg,2007
Fredrik Kristensen,2007
Viktor Öwall,2007
Fumio Ueno,1991
Tsuyoshi Inoue,1991
Ichirou Oota,1991
Kong-Pang Pun,2000
José E. Franca,2000
Carlos Azeredo-Leme,2000
Chang-Su Kim,2000
Sang Uk Lee,2000
G. Tulunay,2004
Sina Balkir,2004
Liang Dai,2000
Ramesh Harjani,2000
Takeshi Morimoto,2005
Osamu Kiriyama,2005
Yuki Harada,2005
Hideaki Adachi,2005
Tetsushi Koide,2005
Hans Jurgen Mattausch,2005
V. Srinivasan,2004
Dong Sam Ha,2004
J.B. Sulistyo,2004
Jawaharlal Tangudu,2009
Sarma S. Gunturi,2009
Saket Jalan,2009
Jayawardan Janardhanan,2009
Raghu Ganesan,2009
Debapriya Sahu,2009
Khurram Waheed,2009
John Wallberg,2009
Robert Bogdan Staszewski,2009
J.L. Bauck,1989
W. K. Jenkins,1989
Huawen Jin,1997
E. Lee,1997
Michael Hassoun,1997
R. Settineri,1996
Mohamed Najim,1996
D. Ottaviani,1996
Enrico Dallago,2008
D. Miatton,2008
Giuseppe Venchi,2008
Valeria Bottarel,2008
Giovanni Frattini,2008
Giulio Ricotti,2008
M. Schipani,2008
C. Toumazou,1990
C.A. Makris,1990
C.M. Berrah,1990
Yingbo Hua,1991
Tapan K. Sarkar,1991
Andrew N. Fitch,2014
Herbert Ho-Ching Iu,2014
Yihua Hu,2014
Shuenn-Yuh Lee,2009
Chih-Jen Cheng,2009
Cheng-Pin Wang,2009
Shyh-Chyang Lee,2009
S.A. Tawfik,2008
Volkan Kursun,2008
Zhongfeng Wang,2005
Qing-Wei Jia,2005
Kuen-Jong Lee,2005
Chia-Yi Chu,2005
Yu-Ting Hong,2005
L.B. Goldgeisser,1998
Michael M. Green,1998
Yueh-Hong Chen,2005
Jun-Min Su,2005
Hongyan Fu,2005
Hsiang-Cheh Huang,2005
Hsiao-Tien Pao,2005
Chin-Teng Lin,2006
Yuan-Chu Yu,2006
Lan-Da Van,2006
Alfred Fettweis,1990
Gunnar Nitsche,1990
Mohamed Hassan Abu-Rahma,2007
Mohammad Anis,2007
Eugenio Culurciello,2005
Andreas G. Andreou,2005
Mladen Vučić,1998
Hrvoje Babić,1998
P. Bacchetta,2000
L. Daldoss,2000
Donatella Sciuto,2000
Cristina Silvano,2000
Lin Jia,2005
Jianguo Ma,2005
Kiat Seng Yeo,2005
Manh Anh Do,2005
Ramesh Harjani,2000
O. Birkenes,2000
Jung-Hyun Kim,2000
Joaquín Míguez,2002
Petar M. Djuric,2002
Jeongnam Youn,2000
Jun Xin,2000
Ming-Ting Sun,2000
Y. Poberezhskiy,2000
Gennady Y. Poberezhskiy,2000
Antonio Ortega,1992
Kannan Ramchandran,1992
Martin Vetterli,1992
Mark D. Skowronski,2003
J. W. Harris,2003
Wei Wang,2014
Zhilu Chen,2014
Xinming Huang,2014
S. Hein,1991
Avideh Zakhor,1991
Laleh Najafizadeh,2004
Igor M. Filanovsky,2004
Fan Yang,2007
Xuan Zeng,2007
Yangfeng Su,2007
Dian Zhou,2007
Enrico Dallago,2007
D. Miatton,2007
Giuseppe Venchi,2007
Giovanni Frattini,2007
Giulio Ricotti,2007
Thomas Wedi,2005
Steffen Wittmann,2005
Shujie Liu,2008
Ying Chen,2008
Ye-Kui Wang,2008
Moncef Gabbouj,2008
M.M. Hannuksela,2008
Houqiang Li,2008
Kang-woo Park,2009
In-Cheol Park,2009
Keshab K. Parhi,1990
Mahbub M. U. Chowdhury,2008
J. Gjanci,2008
P. Khaled,2008
Kuo-Huang Chang,2009
Yi-Cheng Chen,2009
Chung-Cheng Hsieh,2009
Chi-Wu Huang,2009
Chi-Jeng Chang,2009
In-Cheol Park,2005
Se-Hyeon Kang,2005
G. Villar,2005
Eduard Alarcon,2005
Jordi Madrenas,2005
F. Guinjoan,2005
Andres Poveda,2005
Z. J. Guo,2004
Peter M. Nilsson,2004
Guoping Qiu,2005
Jiang Duan,2005
H. Abdalla,2005
Timothy K. Horiuchi,2005
Holger Finger,2011
Shih-Chii Liu,2011
Akitoshi Itai,2008
Hiroshi Yasukawa,2008
Mohamed S. Yasein,2008
Panajotis Agathoklis,2008
Chua-Chin Wang,2005
Chingli Lee,2005
Liping Lin,2005
Yih-Long Tseng,2005
Liang Liu,2007
Junyan Ren,2007
Xuejing Wang,2007
Fan Ye,2007
Andreas G. Andreou,1990
Nasir Memon,1996
V. Sippy,1996
Xiaolin Wu,1996
S. Sengupta,2005
L. Carastro,2005
P.E. Allen,2005
Zimu Guo,2016
Nima Karimian,2016
Mark Tehranipoor,2016
Domenic Forte,2016
Keshab K. Parhi,1987
David G. Messerschmitt,1987
Debashis Dhar,2017
Paul van Zeijl,2017
Dusan Milosevic,2017
Haiyan Gao,2017
A.H.M. van Roermund,2017
Ali Jafari,2017
Sunil P. Gandhi,2017
Sri Harsha Konuru,2017
W. David Hairston,2017
Tim Oates,2017
Tinoosh Mohsenin,2017
Zuyuan He,2018
Dai Jiang,2018
Jifang Duan,2018
Xiao Liu,2018
Richard Bayford,2018
Andreas Demosthenous,2018
Ge Tong,2018
Zhou Jia,2018
Joseph Tung-Chieh Chang,2018
Stefan Mach,2018
Davide Rossi,2018
Giuseppe Tagliavini,2018
Andrea Marongiu,2018
Luca Benini,2018
Aminah Hina,2019
Hamza Nadeem,2019
Wala Saadeh,2019
Qi Yuan,2020
Baoying Huang,2020
Jie Zhang,2020
Jiajing Wu,2020
Haonan Zhang,2020
Xi Zhang,2020
Cornelia Grabbe,2003
M. Bednara,2003
Jürgen Teich,2003
Joachim von zur Gathen,2003
Jamshid Shokrollahi,2003
A. Vilas Boas,2004
Alfredo Olmos,2004
Chien-Cheng Tseng,2002
Shing-Chow Chan,2004
King-To Ng,2004
Zhi-Feng Gan,2004
Kin-Lok Chan,2004
Heung-Yeung Shum,2004
Chiu-Sing Choy,1995
Wing C. Chan,1995
M.H. Ku,1995
Feng Pan,2004
Z. B. Li,2004
K. E. Lim,2004
Xin Lin,2004
Susanto Rahardja,2004
Di Wu,2004
S. L. Wu,2004
Philipp Hafliger,2003
H. Kolle Riis,2003
Darius Jakonis,2002
C. E. Svensson,2002
M.H. Tehranipour,2004
Mehrdad Nourani,2004
K. Arabi,2004
Ali Afzali-Kusha,2004
Andreas Abel,1998
M. Gotz,1998
Wolfgang Schwarz,1998
E. Farquhar,2004
David Abramson,2004
Paul Hasler,2004
Moaaz Ahmed,2015
Ikramullah Shah,2015
Fang Tang,2015
Amine Bermak,2015
Takuhei Hashiguchi,2003
Masamichi Yoshimoto,2003
Yasunori Mitani,2003
Osamu Saeki,2003
Kimiyoshi Tsuji,2003
P. Prabhakaran,1998
P. Banerjee,1998
R.P. Matei,2004
S.S. Demirsoy,2003
Andrew G. Dempster,2003
Izzet Kale,2003
Hiroyoshi Mori,2006
Yusuke T. Maeda,2006
Ali Bilgin,2006
Michael W. Marcellin,2006
Lit-Wang Ngan,2003
Yanwen Wu,2003
Hing Cheung So,2003
P. C. Ching,2003
S. H. Lee,2003
G. Villar,2003
Eduard Alarcon,2003
F. Guinjoan,2003
Andres Poveda,2003
Linjia Hu,2015
Saeid Nooshabadi,2015
Majid Ahmadi,2015
Jinhui Pan,2002
Chia-Wen Lin,2002
Chuang Gu,2002
Ming-Ting Sun,2002
S. Bobba,1998
Ibrahim N. Hajj,1998
Naresh R. Shanbhag,1998
David Pala,2015
Giovanni Causapruno,2015
Marco Vacca,2015
Fabrizio Riente,2015
Giovanna Turvani,2015
Mariagrazia Graziano,2015
Mauro Zamboni,2015
Rolf Drechsler,2003
M.M. Amourah,2002
Randall L. Geiger,2002
Mohannad Y. Elsayed,2006
Shahriar Mirabbasi,2006
Shiqiong Tong,2005
Michael Kleinberg,2005
Karen Miu,2005
M. Joho,1999
Heinz Mathis,1999
George S. Moschytz,1999
H. S. Chen,1999
E. Lee,1999
Randall L. Geiger,1999
Tomo-Hiko Watanabe,1988
Arao Nakamura,1988
Richard Schreier,2002
Liang Hong,2003
K.C. Ho,2003
Heng-Yao Lin,2006
Yinghong Lu,2006
Bin-Da Liu,2006
Jar-Ferr Yang,2006
Dejan J. Sobajic,1989
Yoh-Han Pao,1989
James L. Dolce,1989
C.K. Chava,2002
Jose Silva-Martinez,2002
D.V. Chernov,2002
Marian K. Kazimierczuk,2002
Vladimir G. Krizhanovski,2002
Seth R. Sanders,1990
George C. Verghese,1990
T. Masuzaki,2002
Hiroaki Tsutsui,2002
Toru Izumi,2002
Takao Onoye,2002
Yusuke Nakamura,2002
Pietro Andreani,2001
Ka Nang Leung,2004
Philip K. T. Mok,2004
Sai-Ping Lau,2004
Ian Galton,1993
G. Zimmerman,1993
Ali Shokuhi Rad,2010
Martin Hasler,2010
Parham Moradi,2010
Ravinder Dahiya,2010
Davide Brunelli,2010
Giorgio Metta,2010
Maurizio Valle,2010
Wendi Yang,2014
Kai Yang,2014
Hanjun Jiang,2014
Zhihua Wang,2014
Qingliang Lin,2014
Wen Jia,2014
Shimeng Yu,2014
Duygu Kuzum,2014
H.-S. Philip Wong,2014
Elias S. Manolakos,2010
Ioannis Stamoulias,2010
Jin-Tai Yan,2010
Zhiwei Chen,2010
Tao Zeng,2010
Degang Chen,2010
Yi-Hsin Huang,2010
Tao-Sheng Ou,2010
Homer H. Chen,2010
Sebastian Hoppner,2012
Chenming Shao,2012
Holger Eisenreich,2012
Georg Ellguth,2012
Mario Ander,2012
Rene Schuffny,2012
Rodrigo Capobianco Guido,2008
Alessandro Ulrici,2008
L.S. Vieira,2008
Fabrício Lopes Sanchez,2008
Carlos Dias Maciel,2008
J. Pereira,2008
Paulo Rogério Scalassara,2008
Everthon Silva Fonseca,2008
Marko Noack,2014
Markus Krause,2014
Christian Mayr,2014
Johannes Partzsch,2014
Rene Schuffny,2014
Chun-Rong Huang,2012
Hsing-Cheng Chen,2012
Pau-Choo Chung,2012
Chengxin Liu,2004
John H. McNeill,2004
Kai M. Hynna,2007
Kwabena Boahen,2007
J. F. Chang,2001
Bah-Hwee Gwee,2001
Yong Seng Lon,2001
Meng How Tan,2001
Thiago Teixeira,2005
Andreas G. Andreou,2005
Eugenio Culurciello,2005
A. Shoval,1992
David A. Johns,1992
William Martin Snelgrove,1992
Abdelfattah Z.M. Salem,2002
Edward Y. Chang,1992
Avideh Zakhor,1992
B. Krishnamachari,1998
Dariusz Czarkowski,1998
D.M. Bland,1996
Timo Laakso,1996
Andrzej Tarczynski,1996
Didier Moulin,1989
Taeck-Geun Kwon,1998
Sook‐hyang Lee,1998
June-Kyung Rho,1998
Rahul Sarpeshkar,2007
Woradorn Wattanapanitch,2007
Bernardo Leon Rapoport,2007
Scott K. Arfin,2007
M.W. Baker,2007
S. K. Mandal,2007
Michale S. Fee,2007
Sam Musallam,2007
Raymond J. Andersen,2007
Guangyong Zhu,2000
Shiguo Luo,2000
C. Iannello,2000
Issa Batarseh,2000
J. Moskal,2007
Erdal Oruklu,2007
Jafar Saniie,2007
M. Tremblay,1989
Yu. Tamir,1989
Salim Lahmiri,2011
Mounir Boukadoum,2011
Xiang Xie,2005
Guolin Li,2005
Zhihua Wang,2005
Chun Zhang,2005
Dongmei Li,2005
Xiaowen Li,2005
Munkyo Seo,2007
Mark J. W. Rodwell,2007
Roy M. Harrison,1998
Paul Hasler,1998
Bradley A. Minch,1998
N.J. Bershad,1990
Stephen McLaughlin,1990
Colin F. N. Cowan,1990
Jason Cong,1992
Andrew B. Kahng,1992
Gabriel Robins,1992
Majid Sarrafzadeh,1992
Ching-Ping Wong,1992
Alexander Stocker,2002
Cesar Marcon,2007
Edson I. Moreno,2007
Ney Calazans,2007
Fabio Y. Moraes,2007
Dajiang Zhou,2007
Peilin Liu,2007
B. Zhou,2005
Abdelhakim Khouas,2005
A. Liberatore,1989
Stefano Manetti,1989
Yueming Jiang,2005
E.K.F. Lee,2005
Pietro Andreani,1999
Sven Mattisson,1999
Yanfeng Wang,2007
Qiang Zhou,2007
Xianlong Hong,2007
Yici Cai,2007
Ching-Lung Ti,2008
Yao-Hong Liu,2008
Tsung-Hsien Lin,2008
Y. Yankova,2007
Klm Bertels,2007
Stamatis Vassiliadis,2007
Roel Meeuws,2007
A. Virginia,2007
Yannis Tsividis,1996
Dandan Li,1996
Jinghong Chen,2000
Sung Kwon Kang,2000
A. Hegedus,2005
G.M. Maggio,2005
Ljupco Kocarev,2005
Cao Wei,2005
Mao Zhi Gang,2005
G.E. Muller,1990
Robert Chun,1990
L.P. McNamee,1990
K. F. Chen,1990
M. Afghani,1990
Per-Erik Danielsson,1990
Christer Svensson,1990
J. A. Beraldin,1998
Francois Blais,1998
Luc Cournoyer,1998
Marc Rioux,1998
François Bernier,1998
Nicholas M. Harrison,1998
D.R. Blum,2007
José G. Delgado-Frias,2007
K. T. Tang,2000
Eby G. Friedman,2000
Emmanouil Benetos,2006
M. Kotti,2006
Constantine Kotropoulos,2006
Pouya Kamalinejad,2011
Shahriar Mirabbasi,2011
Victor C. M. Leung,2011
Li Zhang,2013
Ying Chen,2013
Marta Karczewicz,2013
John A. McNeill,2007
S. Goluguri,2007
Abhilash C. Nair,2007
Kai-Kuang Ma,2003
Gang Qiu,2003
Tinku Acharya,1998
Po-Yueh Chen,1998
E. Iroaga,2005
B. Murmann,2005
L.Y. Nathawad,2005
Jiann-Shiun Yuan,1988
Christer Svensson,1988
G. Erten,1998
Fathi M. A. Salam,1998
Ediz Cetin,2001
Izzet Kale,2001
Richard C. S. Morling,2001
N. Hasan,1990
G. Vijayan,1990
Ching-Ping Wong,1990
Panos Nasiopoulos,2005
L. Coria-Mendozal,2005
Hassan Mansour,2005
Adarsh Golikeri,2005
P. Crawley,1993
Gordon W. Roberts,1993
Stéphane Badel,2007
Yusuf Leblebici,2007
Changsu Choi,1991
Tuneko Okazaki,1991
Hiroshi Harashima,1991
Tsuyoshi Takebe,1991
Haytham Elmiligi,2008
Ahmed A. Morgan,2008
M. Watheq El-Kharashi,2008
Fayez Gebali,2008
Henry Shu-Hung Chung,2000
A. Ioinovici,2000
Jian-Feng Chen,2005
Jian-Min Zhang,2005
A.H. Kam,2005
Louis Shue,2005
Guoqing Chen,2005
H. S. Chen,2005
Mikhail Haurylau,2005
Nathan Nelson,2005
David H. Albonesi,2005
Philippe M. Fauchet,2005
Eby G. Friedman,2005
Wentai Liu,2005
Wolfgang Fink,2005
M. A. Tarbell,2005
Mohanasankar Sivaprakasam,2005
Pasquale Corsonello,2006
Stefania Perri,2006
Martin Margala,2006
Shuiming Ye,2003
Xinggang Lin,2003
Qibin Sun,2003
Géza Kolumbán,2004
G. Kis,2004
Francis C. M. Lau,2004
Chi K. Tse,2004
K. Johansson,2011
Oscar Gustafsson,2011
Linda S. DeBrunner,2011
Lars Wanhammar,2011
Jiang Xu,2005
Wayne Wolf,2005
Jorg Henkel,2005
Srimat Chakradhar,2005
Angel Garcia,1999
Uwe Meyer-Bäse,1999
Antonio Lloris,1999
Fred J. Taylor,1999
Pai-Yu Chen,2016
Shimeng Yu,2016
Le Zheng,2016
Sangho Shin,2016
Scott Lloyd,2016
Maya Gokhale,2016
Kyung-Min Kim,2016
Sung-Mo Kang,2016
Hua Fan,2017
Hadi Heidari,2017
Franco Maloberti,2017
Dagang Li,2017
Hu Daqian,2017
Yuanjun Cen,2017
Suganthi Venkatachalam,2018
Hyuk-Jae Lee,2018
Seok-Bum Ko,2018
Raphaela Kreiser,2018
Matteo Cartiglia,2018
Julien N. P. Martel,2018
Jörg Conradt,2018
Yulia Sandamirskaya,2018
Anahita Shojaei-Hashemi,2018
Panos Nasiopoulos,2018
James J. Little,2018
Mahsa T. Pourazad,2018
Tingting Zhang,2018
Weiqiang Liu,2018
Emma McLarnon,2018
Maire O'Neill,2018
Fabrizio Lombardi,2018
Wei Sun,2019
Weike Luo,2019
Xiongkuo Min,2019
Guangtao Zhai,2019
Ming-Hsuan Yang,2019
Ke Gu,2019
Siwei Ma,2019
Ameya D. Patil,2019
Haocheng Hua,2019
Sujan K. Gonugondla,2019
Mingu Kang,2019
Naresh R. Shanbhag,2019
Yong Feng,2001
Xinghuo Yu,2001
Zhihong Man,2001
S. Jantzi,1996
K. A. Martin,1996
Adel S. Sedra,1996
C. H. Wang,1992
Keshab K. Parhi,1992
Yu-Wen Huang,2004
Bing-Yu Hsieh,2004
Tung-Chien Chen,2004
Liang-Gee Chen,2004
Earl W. McCune,2003
W. Sander,2003
Kai Shao,2015
J. Alhava,2015
Juha Yli-Kaakinen,2015
Markku Renfors,2015
M. Hotti,2004
Jussi Ryynanen,2004
K. Kivekas,2004
Kari Halonen,2004
Charayaphan Charoensak,2005
Farook Sattar,2005
V. Divi,2006
Gregory W. Wornell,2006
Qun Gao,2001
P. Forster,2001
K. Mobus,2001
George S. Moschytz,2001
Gian Carlo Cardarilli,2004
A. A. M. del Re,2004
Alberto Nannarelli,2004
Marco Re,2004
Angelo Brambilla,1989
G. Espinosa,1989
F. Montecchi,1989
E. Sanchez-Sinecio,1989
D.N. Pearson,1995
Keshab K. Parhi,1995
Bo Lu,1999
Brian L. Evans,1999
J. Pihl,2001
Kaare Christensen,2001
Erik Bruun,2001
Li Li,2015
Houqiang Li,2015
Lv Zhuoyi,2015
Haitao Yang,2015
Alfredo Olmos,1998
T. S. Miyashita,1998
M. Nihei,1998
Edgar Charry,1998
Y. Watanabe,1998
Jae-Seo Lee,2001
Jaewon Lim,2001
Sung-Jun Song,2001
Sung-Sik Song,2001
Wangjoo Lee,2001
Hoi-Jun Yoo,2001
Robert C. Qiu,2002
Wenwu Zhu,2002
Ya-Qin Zhang,2002
F.J. Lidgey,1993
Khaled Hayatleh,1993
C. Toumazou,1993
Alexey Lopich,2006
Piotr Dudek,2006
Johan Driesen,2002
Ronnie Belmans,2002
Francisco V. Fernández,1992
I.D. Martin,1992
Ángel Rodríguez-Vázquez,1992
José L. Huertas,1992
D. Frey,1993
Jameel Ahmed,2004
Chaitali Chakrabarti,2004
H.R. Srinivas,1994
Keshab K. Parhi,1994
Brett Wilson,1988
F.J. Lidgey,1988
C. Toumazou,1988
Frederic Dufaux,2006
Giuseppe Baruffa,2006
Fabrizio Frescura,2006
David Nicholson,2006
Thomas Popp,2006
Stefan Mangard,2006
Francisco V. Fernández,1994
P. Wambacq,1994
Georges Gielen,1994
Ángel Rodríguez-Vázquez,1994
Willy Sansen,1994
Bo Wang,2015
Leibo Liu,2015
Shiann-Shiun Jeng,2006
Hsing-Chen Lin,2006
Shu-Ming Chang,2006
A. Selvarathinam,2003
Jin-Young Choi,2003
Krishnan Narayanan,2003
Anil Prabhakar,2003
Eun-Cheol Kim,2003
Jason Cong,1995
Patrick H. Madden,1995
O. Ismail,1995
Bijnan Bandyopadhyay,1995
D. Babic,2003
Ville Lehtinen,2003
Markku Renfors,2003
Paola Tortori,2004
Davide Guermandi,2004
E. Franchi,2004
Antonio Gnudi,2004
Ali Al-Jumah,1998
Tughrul Arslan,1998
A. Celik,2004
Milutin Stanacevic,2004
Gert Cauwenberghs,2004
Omid Oliaei,2002
Yuwen He,2001
Bo Feng,2001
Shiqiang Yang,2001
Yichuo Zhong,2001
Jui-Cheng Yen,2002
Jiun-In Guo,2002
James M. Pitarresi,1990
Graham A. Jullien,1999
Vassil S. Dimitrov,1999
B. Li,1999
Warner A. Miller,1999
A. Lee,1999
Majid Ahmadi,1999
R. Rajendran,2002
M. van der Schaar,2002
Shih-Fu Chang,2002
Chi Wah Leung,2004
Ka Nang Leung,2004
Philip K. T. Mok,2004
Omid Oliaei,1999
Valtteri Lahtinen,2003
Eeva Salminen,2003
Kimmo Kuusilinna,2003
Timo Hämäläinen,2003
Pascal Acco,1999
Michael Peter Kennedy,1999
C. Mira,1999
B. Morley,1999
Bela A. Frigyik,1999
An Vo,2006
T. D. Nguyen,2006
Soontorn Oraintara,2006
K. Raju,2002
Tapani Ristaniemi,2002
Juha Karhunen,2002
A. Oja,2002
Y. Chang,1993
C. Y. Wu,1993
Tongxi Yu,1993
V. Milanovic,1999
M. Hopcroft,1999
C. Zincke,1999
Michael Gaitan,1999
Mona Zaghloul,1999
K. Maier,2003
Takashi Hisakado,2003
Ko Okumura,2003
Vladimir Vukadinovic,2003
Ljiljana Trajkovic,2003
Hung Yan Cheung,2001
Sau Wai Cheung,2001
Joseph Lau,2001
Ming-Dou Ker,2003
Chia-Sheng Tsai,2003
Hiroyuki Mori,1999
A. Yuihara,1999
Qiang Luo,2002
J. W. Harris,2002
Byunghoo Jung,2004
Ramesh Harjani,2004
David E. Goldberg,2001
Gert Cauwenberghs,2001
Andreas G. Andreou,2001
Antonio J. Lopez-Martin,2003
Jaime Ramirez-Angulo,2003
Ramon G. Carvajal,2003
Fathi M. A. Salam,1989
N.I. Khachab,1989
Mohammed Ismail,1989
Y. Wang,1989
D. Python,1999
M. Punzenberger,1999
Christian Enz,1999
Chung-Hyo Kim,2006
In-Cheol Park,2006
Changchun Shi,2004
Robert W. Brodersen,2004
Brian S. Leibowitz,2003
B. Cagdaser,2003
Atharv Jog,2003
L. P. Zhou,2003
Bernhard E. Boser,2003
Kristofer S. J. Pister,2003
G. Mandal,2004
P. C. Mandal,2004
J. Coulombe,2003
J.-F. Gervais,2003
Mohamad Sawan,2003
Massimo Alioto,2010
Bin Li,2013
Xu Jizheng,2013
Dong H. Zhang,2013
Houqiang Li,2013
Robert Giterman,2014
Adam Teman,2014
Pascal Meinerzhagen,2014
Andreas Burg,2014
Alexander Fish,2014
José A. Carrillo,2003
J.F. Duque-Carrillo,2003
Giuseppe Torelli,2003
Jose L. Ausin,2003
Shenghong Wang,2012
Wen-Ching Lin,2012
Jheng-Hao Ye,2012
Ming-Der Shieh,2012
Qiaoyan Yu,2010
Bo Zhang,2010
Yan Li,2010
Paul Ampadu,2010
Thian Fatt Tay,2014
Chip-Hong Chang,2014
Nasim Farahini,2013
Shuo Li,2013
Muhammad Adeel Tajammul,2013
Muhammad Ali Shami,2013
Guo Chen,2013
Ahmed Hemani,2013
Wei Ye,2013
Stefano Caviglia,2014
Maurizio Valle,2014
Chiara Bartolozzi,2014
Christoph Posch,2010
Daniel Matolin,2010
Rainer Wohlgenannt,2010
Hadi Heidari,2014
Edoardo Bonizzoni,2014
Umberto Gatti,2014
Franco Maloberti,2014
Zhangcai Huang,2010
Qin Luo,2010
Yasuaki Inoue,2010
Maheshwar Pd. Sah,2014
Ram Kaji Budhathoki,2014
Changju Yang,2014
Hyongsuk Kim,2014
Junwhan Ahn,2012
Kiyoung Choi,2012
Joshua Liang,2010
David G. Johns,2010
Stefano Dal Toso,2010
Andrea Bevilacqua,2010
Andrea Gerosa,2010
Andrea Neviani,2010
Mohamed Hassan,2010
Mohammed Benaissa,2010
Chongyan Gu,2014
Julian R. Murphy,2014
Maire O'Neill,2014
Gozen Koklu,2013
Ralph Etienne-Cummings,2013
Yusuf Leblebici,2013
Giovanni De Micheli,2013
Sandro Carrara,2013
Alon Ascoli,2013
Ronald Tetzlaff,2013
Fernando Corinto,2013
Marco Gilli,2013
Selcuk Kose,2010
Eby G. Friedman,2010
Alireza Saberkari,2013
Rasoul Fathipour,2013
Herminio Martinez-Garcia,2013
Alberto Poveda,2013
Eduard Alarcon,2013
Chihiro Ikuta,2010
Yoko Uwate,2010
Yoshifumi Nishio,2010
Wannaya Ngamkham,2010
Chutham Sawigun,2010
Senad Hiseni,2010
Wouter A. Serdijn,2010
André Sülflow,2010
Görschwin Fey,2010
Rolf Drechsler,2010
Pablo Ituero,2007
José L. Ayala,2007
Marisa Lopez-Vallejo,2007
P. Favrat,1997
P. Deval,1997
Michel Declercq,1997
Akimasa Hirata,1996
Hidetoshi Onodera,1996
Kenzi Tamaru,1996
M. Sriram,1990
Sung-Mo Kang,1990
N. El-Leithy,1988
Robert W. Newcomb,1988
Sagi Fisher,2009
Adam Teman,2009
Dmitry Vaysman,2009
Alexander Gertsman,2009
Orly Yadid-Pecht,2009
Alexander Fish,2009
B. Schell,2007
Yannis Tsividis,2007
Kyungtae Han,2001
Iksu Eo,2001
Kyung-Su Kim,2001
Hanjin Cho,2001
Michael V Berry,2009
Nicolas Gillis,2009
François Glineur,2009
L.E. Lucke,1991
Andrew J. Brown,1991
Keshab K. Parhi,1991
M. Rajashekharaiah,2005
Parag Upadhyaya,2005
Deukhyoun Heo,2005
E. Chen,2005
John C. Chan,1990
B.F. Womack,1990
Ivaylo Haratcherev,2005
Jacco R. Taal,2005
Koen Langendoen,2005
Reginald L. Lagendijk,2005
Henk Sips,2005
Levent Aksoy,2011
Cristiano Lazzari,2011
Eduardo Caldas Costa,2011
Paulo Flores,2011
José Monteiro,2011
Arjuna Madanayake,2004
L.T. Bruton,2004
C. Comis,2004
Masahiro Konda,1996
T. A. Shibata,1996
Tadahiro Ohmi,1996
Franco Bedeschi,2005
Edoardo Bonizzoni,2005
Giulio Casagrande,2005
Roberto Gastaldi,2005
Claudio Resta,2005
Guido Torelli,2005
Davide Zella,2005
A.J. Payne,1991
C. Toumazou,1991
B.W. Edwards,1998
J. Tschanz,2005
Siva G. Narendra,2005
Ali Keshavarzi,2005
Vivek De,2005
Guoxing Wang,2004
Wentai Liu,2004
Rizwan Bashirullah,2004
Mohanasankar Sivaprakasam,2004
G.A. Kendir,2004
Ying Ji,2004
Mark S. Humayun,2004
James D. Weiland,2004
Reza Molavi,2005
Shahriar Mirabbasi,2005
M. Hashemi,2005
Vasily Moshnyaga,1996
Kenzi Tamaru,1996
Oscar Gustafsson,2001
Henrik Ohlsson,2001
Lars Wanhammar,2001
Yannis Tsividis,1998
Meysam Azin,2008
Pedram Mohseni,2008
Jon Guerber,2012
Hariprasath Venkatram,2012
Taehwan Oh,2012
Un-Ku Moon,2012
A. Fard,2005
Y. W. Liu,2007
Yeng Chai Soh,2007
Z. B. Li,2007
Daniel Chai,2003
Son Lam Phung,2003
Abdesselam Bouzerdoum,2003
P.P. Vaidyanathan,1991
Christian Falconi,2007
Anthony V. D'Amico,2007
Giuseppe Scotti,2007
Alessandro Trifiletti,2007
M.J. Damborg,1990
Mohamed A. El-Sharkawi,1990
M.E. Aggoune,1990
Ronald Marks,1990
Seiichiro Moro,1994
Yoshifumi Nishio,1994
Shigeki Mori,1994
Chuohao Yeo,2011
Yih Han Tan,2011
Zhengguo Li,2011
Susanto Rahardja,2011
Robert J. Rutten,2008
Lucien Johannes Breems,2008
R.H.M. van Veldhoven,2008
W. Al-Hoor,2007
J.A. Abu-Qahouq,2007
L. Q. Huang,2007
Issa Batarseh,2007
R. Kaszynski,2001
Chi-Min Liu,1991
Chein-Wei Jen,1991
Eric D. Marsman,2005
Robert M. Senger,2005
Michael Shannon McCorquodale,2005
Matthew R. Guthaus,2005
Rajiv A. Ravindran,2005
Ganesh Dasika,2005
Scott Mahlke,2005
Richard J. C. Brown,2005
Amine Bermak,2002
Tung-Chien Chen,2009
Wentai Liu,2009
Liang-Gee Chen,2009
Michael A. Soderstrand,2003
Manfred Josef Aigner,2006
Stefan Mangard,2006
F. Menichelli,2006
Renato Menicocci,2006
Mauro Olivieri,2006
Thomas Popp,2006
Giuseppe Scotti,2006
Alessandro Trifiletti,2006
F. Medeiro-Hidalgo,1992
Rafael Domínguez-Castro,1992
Ángel Rodríguez-Vázquez,1992
José L. Huertas,1992
