Name,Year,Gender
Hans Skifter Andersen,2009,M
Thomas H. Bak,2009,M
Janne Haverinen,2009,F
Anssi Kemppainen,2009,M
Eris Chinellato,2003,F
Rebecca Fisher,2003,F
Alvaro Morales,2003,M
A.P. del Pobil,2003,M
Richard Colbaugh,1997,M
E. Barany,1997,F
Kristin Glass,1997,F
Songhwai Oh,2005,M
S. Shankar Sastry,2005,M
Luca Schenato,2005,M
Paolo Dario,1997,M
Cristiano Paggetti,1997,M
N. Troisfontaine,1997,M
E. Papa,1997,M
T. Ciucci,1997,M
Maria Chiara Carrozza,1997,F
M. Marcacci,1997,M
Stephen R. Lindemann,2003,M
Steven M. LaValle,2003,M
P. Sears,2007,M
Pierre E. Dupont,2007,M
Florent Lamiraux,2004,M
E. Ferre,2004,F
E. Vallee,2004,F
Sylvain Calinon,2006,M
F. Guenter,2006,M
Aude Billard,2006,M
Jienan Ding,2010,M
Kai Xu,2010,M
Roger E. Goldman,2010,M
Peter J. Allen,2010,M
Dennis Fowler,2010,M
Nabil Simaan,2010,M
Justin Werfel,2006,M
Yaneer Bar-Yam,2006,M
Daniela Rus,2006,M
Radhika Nagpal,2006,F
Baoquan Yao,1993,M
Masayoshi Tomizuka,1993,F
B.J. McCarragher,1994,M
Gordon T. Wilfong,1988,M
K.S. Roberts,1990,M
Zvi Shiller,2001,M
Kenichi Yamane,2001,M
Yusuke Nakamura,2001,M
John S. Hu,2011,M
Aaron Edsinger,2011,M
Yi-Je Lim,2011,F
Nick Donaldson,2011,M
Mario Solano,2011,M
Aaron Solochek,2011,M
Ronald Marchessault,2011,M
A. De Luca,2004,F
R. Mattone,2004,M
Jinkun Wang,2016,M
Brendan Englot,2016,M
Athanasios Krontiris,2016,M
Kostas E. Bekris,2016,M
Galen E. Mullins,2017,M
Paul G. Stankiewicz,2017,M
Satyandra K. Gupta,2017,F
Sahba Aghajani Pedram,2017,F
Peter C. Ferguson,2017,M
Ji Ma,2017,F
Erik Dutson,2017,M
Jacob Rosen,2017,M
Ali Harakeh,2020,M
Michael Smart,2020,M
Steven L. Waslander,2020,M
Saha,2006,F
Isto,2006,M
Jordi Artigas,2015,M
Marco De Stefano,2015,M
Wolfgang Rackl,2015,M
Roberto Lampariello,2015,M
Bernhard Brunner,2015,M
Wieland Bertleff,2015,M
Robert A. Burger,2015,M
Oliver Porges,2015,M
Alessandro Giordano,2015,M
Christoph W. Borst,2015,M
Alin Albu-Schaffer,2015,M
Christopher Xie,2015,M
Jur van den Berg,2015,M
Sachin Patil,2015,M
Pieter Abbeel,2015,M
Giuseppe Loianno,2015,M
Justin Thomas,2015,M
Vijay Kumar,2015,M
Valentin Falkenhahn,2015,M
Alexander Hildebrandt,2015,M
Rüdiger Neumann,2015,M
Oliver Sawodny,2015,M
Christian D. Ott,2003,M
Alin Albu-Schaffer,2003,M
Andreas Kugi,2003,M
Gerd Hirzinger,2003,M
Mamoru Mitsuishi,2003,M
Jumpei Arata,2003,M
Kenji Tanaka,2003,F
Mitsutaka Miyamoto,2003,M
T. Yoshidome,2003,M
Satoshi Iwata,2003,F
Makoto Hashizume,2003,F
Shin'ichi Warisawa,2003,F
Sebastian Schröer,2015,M
Ingo Killmann,2015,M
Barbara E. Frank,2015,F
Martin A. Volker,2015,M
Lukas D. J. Fiederer,2015,M
Tonio Ball,2015,M
Wolfram Burgard,2015,M
Howie Choset,1995,M
Joel W. Burdick,1995,M
Hyun-Sik Shim,1995,M
Jong-Hwan Kim,1995,M
Kwangill Koh,1995,M
Kristina A. Lynch,1995,F
Malcolm David Mason,1995,M
Brian Armstrong-Hélouvry,1990,M
Hidefumi Wakamatsu,1995,M
Shunsaku Hirai,1995,F
Kakuya Iwata,1995,M
Roman Kuc,1989,M
Billur Barshan,1989,M
David Held,2013,M
Jesse Levinson,2013,M
Sebastian Thrun,2013,M
Nawid Jamali,2010,M
Claude Sammut,2010,M
Sachin Chitta,2010,F
Matthew Piccoli,2010,M
Jürgen Sturm,2010,M
Nikolaus Vahrenkamp,2010,M
Martin Do,2010,M
Tamim Asfour,2010,M
Rüdiger Dillmann,2010,M
Yusuke Nakamura,1995,M
A. Matsui,1995,F
Tomoki Saito,1995,M
Keiko Yoshimoto,1995,M
M. Berna-Koes,2004,F
Illah Nourbakhsh,2004,F
Katia Sycara,2004,F
Hugh Cover,2013,M
Sanjiban Choudhury,2013,M
Sebastian Scherer,2013,M
Sanjiv Singh,2013,M
Megha Gupta,2012,F
Gaurav S. Sukhatme,2012,M
Sébastien Krut,2010,M
Michel Benoit,2010,M
Etienne Dombre,2010,M
François Pierrot,2010,M
Andrew W. Howard,2001,M
Homayoun Seraji,2001,M
Edward Tunstel,2001,M
S. Bhattacharya,2000,F
Shashi Bhushan Agrawal,2000,M
Ryo Kurazume,1996,F
S. Hirose,1996,F
Shigemi Nagata,1996,F
N. Sashida,1996,F
Y. Takeuchi,1993,M
Dongliang Ge,1993,M
Naoki Asakawa,1993,F
Ahmad A. Masoud,1994,M
S.A. Masoud,1994,F
M.M. Bayoumi,1994,F
John M. Hollerbach,2000,M
Isuru S. Godage,2012,M
David T. Branson,2012,M
Emanuele Guglielmino,2012,M
Darwin G. Caldwell,2012,M
Salah Sukkarieh,1998,M
Eduardo Nebot,1998,M
Hugh Durrant-Whyte,1998,M
Richard Washington,2000,M
Jung-Hoon Kim,2004,M
Jun-Ho Oh,2004,M
Gregory Dudek,1996,M
Chi Zhang,1996,F
Guillaume Champleboux,1992,M
Stephane Lavallee,1992,F
P. Sautot,1992,M
Philippe Cinquin,1992,M
Michael Magee,1984,M
Jake K. Aggarwal,1984,M
D.B. Westmore,1991,M
W.J. Wilson,1991,M
A. Russell,1994,F
David V. Thiel,1994,M
Alan Mackay-Sim,1994,M
Shane Farritor,1996,M
Steven Dubowsky,1996,M
Nathan Rutman,1996,M
J. Cole,1996,M
Kiyoshi Koyano,1996,M
Takafumi Sato,1996,M
John Crowley,1998,M
Frank Wallner,1998,M
Bernt Schiele,1998,M
Gunter Niemeyer,1997,M
Jean-Jacques E. Slotine,1997,F
Maxim A. Batalin,2003,F
Gaurav S. Sukhatme,2003,M
Guanfeng Liu,2001,M
Yanwen Wu,2001,F
Xin Wu,2001,M
Y.Y. Kuen,2001,M
Z. B. Li,2001,M
Namiki A,1999,F
Yoshihiro Nakabo,1999,M
Idaku Ishii,1999,F
M. Ishikawa,1999,F
Rafael Murrieta-Cid,2002,F
Hector H. Gonzalez-Banos,2002,M
Benjamín Tovar,2002,M
A. De Luca,1992,F
Leonardo Lanari,1992,M
Giuseppe Oriolo,1992,M
Sara Fleury,1994,F
Matthieu Herrb,1994,M
Raja Chatila,1994,F
Tobias Ortmaier,2006,M
H. Weiss,2006,M
Ulrich Hagn,2006,M
Markus Grebenstein,2006,M
Matthias Nickl,2006,M
Alin Albu-Schaffer,2006,M
Christian D. Ott,2006,M
Stefan Jörg,2006,M
Rainer Konietschke,2006,M
Luc Le-Tien,2006,M
Gerd Hirzinger,2006,M
J.M. Cameron,1993,M
D.C. MacKenzie,1993,M
Keith Ronald Ward,1993,M
Ronald C. Arkin,1993,M
Wayne J. Book,1993,M
H. Olsen,1985,M
George A. Bekey,1985,F
Devin Balkcom,2004,M
Malcolm David Mason,2004,M
Olivier Chocron,1997,M
Philippe Bidaud,1997,M
Paula Dias,2006,F
R. A. Gomes,2006,M
João L. Pinto,2006,M
Hassan El Makssoud,2004,M
David Guiraud,2004,M
Philippe Poignet,2004,M
Satoshi Kagami,2001,M
Koichi Nishiwaki,2001,M
Takashi Sugihara,2001,F
James J. Kuffner,2001,M
Motoi Inaba,2001,F
Hiroshi Inoue,2001,M
Zachary Pezzementi,2011,M
Caitlin Reyda,2011,F
Gregory D. Hager,2011,M
Lillian Y. Chang,2006,F
Y. Matsuoka,2006,F
Peter Berkelman,2002,M
Philippe Cinquin,2002,M
Jocelyne Troccaz,2002,F
Jean-Marc Ayoubi,2002,M
Christian Letoublon,2002,M
Bouchard F,2002,M
Aseem Saxena,2017,F
Harit Pandya,2017,F
Gourav Kumar,2017,M
Ayush Gaud,2017,M
K. Madhava Krishna,2017,M
Andres Milioto,2019,M
Cyrill Stachniss,2019,M
Jet-Tsyn Lee,2019,F
Danushka Bollegala,2019,F
Shan Luo,2019,M
Nathan Bucki,2019,M
Mark W. Mueller,2019,M
Pedro F. Proença,2020,M
Yang Gao,2020,M
Allen M. Waxman,1985,M
J. Moigne,1985,M
B. Srinivasan,1985,M
Hanqi Zhuang,1999,F
S. Motaghedi,1999,M
Zvi S. Roth,1999,M
Lee E. Weiss,1985,M
Arthur C. Sanderson,1985,M
C.P. Neuman,1985,M
Kazuhiro Kosuge,1995,M
Hiroyuki Yoshida,1995,F
Toshio Fukuda,1995,M
Masahiko Sakai,1995,M
Kiyoshi Kanitani,1995,F
Noriyuki Inaba,2000,F
Migaku Oda,2000,F
Sukhan Lee,1992,M
Eric Huber,1995,M
David Kortenkamp,1995,M
Seyed Reza Ahmadzadeh,2015,M
Ali Paikan,2015,F
Fulvio Mastrogiovanni,2015,M
Lorenzo Natale,2015,M
Petar Kormushev,2015,M
Darwin G. Caldwell,2015,M
Pierre Payeur,1997,M
Patrick Hebert,1997,M
Denis Laurendeau,1997,F
Clément Gosselin,1997,M
Homayoon Kazerooni,1986,M
Paul K. Houpt,1986,M
Thomas B. Sheridan,1986,M
Kalin Gochev,2012,M
Alla Safonova,2012,F
Maxim Likhachev,2012,M
Marianna Madry,2012,F
Dan Song,2012,M
Danica Kragic,2012,F
Eleni Kelasidi,2014,F
Kristin Y. Pettersen,2014,F
Jan Tommy Gravdahl,2014,M
Pal Liljeback,2014,M
Stanimir Dragiev,2013,M
Marc Toussaint,2013,M
Michael Gienger,2013,M
Stefan S. Groothuis,2012,M
G. Rusticelli,2012,F
Andrea Zucchelli,2012,F
Stefano Stramigioli,2012,M
Raffaella Carloni,2012,F
Dominic Zeng Wang,2012,M
Ingmar Posner,2012,M
Paul Newman,2012,M
Carol Wellington,2004,M
Anthony Stentz,2004,M
David R. Thompson,2010,M
Steve Chien,2010,M
Yi Chao,2010,M
Peggy Li,2010,F
Bronwyn Cahill,2010,F
Julia Levin,2010,F
Oscar Schofield,2010,M
Arjuna Balasuriya,2010,F
Stephanie Petillo,2010,F
M. Arrott,2010,M
Michael Meisinger,2010,M
Rainer Kümmerle,2013,M
Michael Ruhnke,2013,M
Bastian Steder,2013,M
Cyrill Stachniss,2013,M
Wolfram Burgard,2013,M
Hyon Lim,2014,M
Jongwoo Lim,2014,M
Hyun-Chul Kim,2014,M
Jivko Sinapov,2014,M
Connor Schenck,2014,M
Alexander Stoytchev,2014,M
Valerio Digani,2014,M
Lorenzo Sabattini,2014,M
Cristian Secchi,2014,M
Cesare Fantuzzi,2014,M
Tsai-Yen Li,2002,F
Yang-Chuan Shie,2002,M
T. Suzuki,1996,F
M. Koinuma,1996,M
Yusuke Nakamura,1996,M
Pierre Lamon,2005,M
Roland Siegwart,2005,M
Jean-Pierre Merlet,2002,F
Christian Laugier,1989,M
Shoudong Huang,2005,M
Ngaiming Kwok,2005,M
Gamini Dissanayake,2005,F
Quang Phuc Ha,2005,M
Gu Fang,2005,M
Maxim A. Batalin,2004,F
Gaurav S. Sukhatme,2004,M
Arthur C. Sanderson,1984,M
Benjamin Huhle,2008,M
Martin Magnusson,2008,M
Wolfgang Strasser,2008,M
Achim J. Lilienthal,2008,M
Ou Ma,1993,F
Jorge Angeles,1993,F
J. Zico Kolter,2010,M
Christian Plagemann,2010,M
David A. Jackson,2010,M
Andrew Y. Ng,2010,M
Sebastian Thrun,2010,M
Ali Baghani,2005,F
Majid Nili Ahmadabadi,2005,M
Ahad Harati,2005,M
Nancy S. Pollard,1996,M
Mohan Sridharan,2005,M
Gregory Kuhlmann,2005,M
Peter Stone,2005,M
Yuji Yamakawa,2011,F
Akio Namiki,2011,M
Masatoshi Ishikawa,2011,M
Dimiter Zlatanov,1994,M
Robert G. Fenton,1994,M
Beno Benhabib,1994,M
Lisa Singh,1996,F
H. Stephanou,1996,M
John T. Wen,1996,M
Tetsuo Arakawa,1997,M
Toshio Fukuda,1997,M
Dmitri A. Dolgov,2009,M
Sebastian Thrun,2009,M
Jordan M. Croom,2010,M
D. Caleb Rucker,2010,M
Joseph P. Romano,2010,M
Robert G. Webster,2010,M
Tinne Tuytelaars,1999,F
L. Van Gool,1999,M
Laurence D'haene,1999,M
Roger H. Koch,1999,M
Alessandro De Luca,2009,M
Lorenzo Ferrajoli,2009,F
Kostas E. Bekris,2006,M
M. Glick,2006,M
Lydia E. Kavraki,2006,F
J. Burdick,1986,M
Marc Renaud,1997,M
Jean-Yves Fourquet,1997,M
Sang Gun Roh,2001,M
Sungmoo Ryew,2001,M
J.H. Yang,2001,M
H. H. F. Choi,2001,M
W. Kang,2000,M
N. Xi,2000,F
Andrew G. Sparks,2000,M
S.P. Parikh,2005,M
Valdir Grassi,2005,M
Vijaya B. Kumar,2005,M
Jun Okamoto,2005,F
Chunsheng Cai,1987,M
Bernard Roth,1987,M
David Baker,1987,M
Charles W. Wampler,1987,M
N. Viswanadham,1987,M
Yadati Narahari,1987,F
Aaron J. Johnson,2013,M
Daniel E. Koditschek,2013,M
Mohamed Benali-Khoudja,2004,M
M. Hafez,2004,M
Jean-Marc Alexandre,2004,M
Abderrahmane Kheddar,2004,M
V. Moreau,2004,M
B. Kluge,2004,M
Erwin Prassler,2004,M
Koichi Wada,2002,M
T. A. Shibata,2002,F
Tomoki Saito,2002,M
Kazuo Tanie,2002,F
Jivko Sinapov,2009,M
Mark Wiemer,2009,M
Alexander Stoytchev,2009,M
Peter Brook,2011,M
Matei Ciocarlie,2011,F
Kaijen Hsiao,2011,M
Gustaaf J. Vrooijink,2013,M
Momen Abayazid,2013,M
Sarthak Misra,2013,F
Bernt Schiele,1994,M
James L. Crowley,1994,M
Shin Kajita,2002,F
T. Nagasaki,2002,M
Kazuhito Yokoi,2002,F
Katsumi Kaneko,2002,M
Kazuo Tanie,2002,F
Jyh-Ming Lien,2003,F
Shawna Thomas,2003,F
Nancy M. Amato,2003,F
T. Iberall,1988,M
J. Jackson,1988,M
L. Labbe,1988,M
Robert C. Zampano,1988,M
J. Vaganay,1996,M
John J. Leonard,1996,M
James G. Bellingham,1996,M
Hidefumi Wakamatsu,1996,M
Shunsaku Hirai,1996,F
Kakuya Iwata,1996,M
Francesco Lotti,2004,F
Paolo Tiezzi,2004,F
Gabriele Vassura,2004,F
Luigi Biagiotti,2004,M
Claudio Melchiorri,2004,M
Oliver Weede,2011,M
Holger Mönnich,2011,M
Muller B,2011,M
Heinz Wörn,2011,M
Alejandro R. Mosteo,2008,M
Luis Montano,2008,M
Michail G. Lagoudakis,2008,M
Michael Kaess,2009,M
Kai Ni,2009,F
Frank Dellaert,2009,M
David W. Rosen,2016,M
J. Mason,2016,M
John P. Leonard,2016,M
Jennifer Y. King,2016,F
Marco Cognetti,2016,F
Siddhartha S. Srinivasa,2016,M
Marcin Odelga,2016,F
Paolo Stegagno,2016,M
Heinrich H. Bülthoff,2016,M
Aniket Bera,2016,F
Sung Kook Kim,2016,M
Tanmay Randhavane,2016,F
Srihari Pratapa,2016,M
Dinesh Manocha,2016,M
Kazuhiro Kosuge,1998,M
T. Oosumi,1998,F
Mamoru Satou,1998,F
Kenichi Chiba,1998,F
Kanji Takeo,1998,M
Abel Gawel,2017,M
Mina Kamel,2017,F
Tonci Novkovic,2017,M
Jakob Widauer,2017,M
Dominik Schindler,2017,M
Benjamin Pfyffer von Altishofen,2017,M
Roland Siegwart,2017,M
Juan J. Nieto,2017,M
Naresh Marturi,2016,M
Alireza Rastegarpanah,2016,F
Chie Takahashi,2016,M
Maxime Adjigble,2016,M
Rustam Stolkin,2016,M
Sebastian Zurek,2016,M
Marek Kopicki,2016,M
Mohammed Talha,2016,M
Jeffrey V. Kuo,2016,M
Yasemin Bekiroglu,2016,M
Zichao Zhang,2017,M
Christian Forster,2017,M
Davide Scaramuzza,2017,F
Ruben Mascaro,2018,M
Lucas Novaes Teixeira,2018,M
Timo Hinzmann,2018,M
Roland Siegwart,2018,M
Margarita Chli,2018,F
Marcus Gualtieri,2018,M
Andreas ten Pas,2018,M
Robert W. Platt,2018,M
Dan Barnes,2018,M
Will Maddern,2018,M
Geoffrey Pascoe,2018,M
Ingmar Posner,2018,M
Michael Kelly,2019,M
Chelsea Sidrane,2019,F
Katherine Driggs-Campbell,2019,F
Mykel J. Kochenderfer,2019,M
Dan Barnes,2020,M
Ingmar Posner,2020,M
V.C. Chen,1989,M
Yoh-Han Pao,1989,M
Seyed Mehdi Sadat,2015,M
Jens Wawerla,2015,M
Richard T. Vaughan,2015,M
Jeffrey Mahler,2015,M
Sachin Patil,2015,M
Ben Kehoe,2015,M
Jur van den Berg,2015,M
Matei Ciocarlie,2015,F
Pieter Abbeel,2015,M
Ken Goldberg,2015,M
H. Nakagaki,1996,M
K. Kitagi,1996,M
Tsukasa Ogasawara,1996,M
Hideo Tsukune,1996,M
Jessica K. Hodgins,1991,F
Hiromi Mochiyama,1999,F
Hiroshi Kobayashi,1999,M
Derek G.V. Mitchell,2015,M
Micah Corah,2015,F
Nilanjan Chakraborty,2015,M
Katia Sycara,2015,F
Nathan Michael,2015,M
Takeo Kanade,1991,M
Andrew Gruss,1991,M
L. Richard Carley,1991,M
Lucy Y. Pao,1989,F
Thomas H. Speeter,1989,M
Nazareth Bedrossian,1990,M
Alvaro Collet,2010,M
Siddhartha S. Srinivasa,2010,M
Ben Kehoe,2012,M
Dmitry Berenson,2012,M
Ken Goldberg,2012,M
Vishnu R. Desaraju,2011,M
Jonathan P. How,2011,M
Björn Browatzki,2012,M
Vadim Tikhanoff,2012,M
Giorgio Metta,2012,F
Heinrich H. Bülthoff,2012,M
Christian Wallraven,2012,M
Beobkyoon Kim,2014,M
Junhyoung Ha,2014,F
Frank C. Park,2014,M
Pierre Dupont,2014,M
Meng Guo,2013,M
Karl Henrik Johansson,2013,M
Dimos V. Dimarogonas,2013,M
Jeremy Ma,2012,M
Sara Susca,2012,F
Max Bajracharya,2012,M
Larry Matthies,2012,M
Matt Malchano,2012,M
David Wooden,2012,M
Minas Liarokapis,2012,M
Panagiotis Artemiadis,2012,M
Pantelis T. Katsiaris,2012,M
Kostas J. Kyriakopoulos,2012,M
Elias S. Manolakos,2012,M
Clément Gosselin,2012,M
Ping Ren,2012,M
Simon Foucault,2012,M
Alexander Winkler,2014,M
Ioannis Havoutis,2014,M
Stéphane Bazeille,2014,M
Darwin G. Caldwell,2014,M
Michele Focchi,2014,F
Rüdiger Dillmann,2014,M
Claudio Semini,2014,M
Shigeki Sugano,1996,M
T. Ogata,1996,M
Ge Yang,2001,M
James A. Gaines,2001,M
B.A. Nelson,2001,M
Jun Ueda,2005,F
Yukiaki Ishida,2005,F
Michio Kondo,2005,M
Tsukasa Ogasawara,2005,M
K.L. Hillsley,1991,M
Steve Yurkovich,1991,M
Andrew Drenner,2002,M
I. Burt,2002,M
T. Dahlin,2002,M
Bradley E. Kratochvil,2002,M
Colin D. McMillen,2002,M
B.A. Nelson,2002,M
Nikolaos Papanikolopoulos,2002,M
Paul E. Rybski,2002,M
Kristen Stubbs,2002,M
David Waletzko,2002,M
K.B. Yesin,2002,M
Keiji Nagatani,1996,F
S. Yuta,1996,M
Koichi Osuka,2000,M
K. Kirihara,2000,F
Keizo Ishii,1998,M
Toshiyuki Fujii,1998,M
Tamaki Ura,1998,F
Heping Chen,2002,M
Weihua Sheng,2002,M
Ning Xi,2002,F
Mumin Song,2002,M
Yifan Chen,2002,M
Todor Stoyanov,2012,M
Martin Magnusson,2012,M
Achim J. Lilienthal,2012,M
Roland Geraerts,2004,M
Mark H. Overmars,2004,M
Abraham Bachrach,2010,M
Anton J. de Winter,2010,M
Ruijie He,2010,F
Garrett Hemann,2010,M
Samuel Prentice,2010,M
Nicholas Roy,2010,M
Steve Scheding,1997,M
Gamini Dissanayake,1997,F
Eduardo Nebot,1997,M
Hugh Durrant-Whyte,1997,M
Stephen M. Smith,2011,M
Mac Schwager,2011,M
Daniela Rus,2011,M
Michael Sfakiotakis,2001,M
D.M. Laue,2001,M
B.C. Davies,2001,M
Sarah Osentoski,2011,F
Graylin Jay,2011,M
David Brus,2011,M
Benjamin Pitzer,2011,M
Charles DuHadway,2011,M
Odest Chadwicke Jenkins,2011,M
Suk-Hwan Suh,1991,F
I.-K. Woo,1991,M
S.-K. Noh,1991,M
Paul Backes,2000,M
Kam S. Tso,2000,M
J.S. Norris,2000,M
G.K. Tharp,2000,M
J.T. Slostad,2000,M
R.G. Bonitz,2000,M
Khaled Ali,2000,M
C.A. Ramos,1996,M
Peter Staritz,2001,M
Sarjoun Skaff,2001,M
Chris Urmson,2001,M
William Whittaker,2001,M
Jacopo Aleotti,2011,M
Stefano Caselli,2011,M
Septimiu E. Salcudean,1994,F
Jun Yan,1994,M
John J. Oh,1997,M
Jin S. Lee,1997,M
Shigeyuki Sakane,1991,M
Takafumi Sato,1991,M
Robin Andrew Russell,1999,M
Ohmi Fuchiwaki,2008,F
A. Ito,2008,F
Daigo Misaki,2008,F
Hidefumi Aoyama,2008,F
David B. Camarillo,2008,M
Kevin E. Loewke,2008,M
Christopher R. Carlson,2008,M
J.K. Salisbury,2008,M
J. A. McKenna,2008,F
D.J. Anhalt,2008,M
F.M. Bronson,2008,M
H.B. Brown,2008,M
Michael J. Schwerin,2008,M
Elie Shammas,2008,M
Howie Choset,2008,M
Gunther Heidemann,2004,M
Matthias Schöpfer,2004,M
Nicholas R. J. Lawrance,2009,M
Salah Sukkarieh,2009,M
Ananth Ranganathan,2009,M
Frank Dellaert,2009,M
Karim Bouyarmane,2011,M
Abderrahmane Kheddar,2011,M
Sinisa Todorovic,2003,M
M.C. Nechyba,2003,F
Peter Ifju,2003,M
Leo Stocco,1998,M
Septimiu E. Salcudean,1998,F
Farrokh Sassani,1998,M
R. Culley,1986,M
K. Kempf,1986,M
Amanda Prorok,2012,F
Alexander Bahr,2012,M
Alcherio Martinoli,2012,M
C.D. Kopf,1988,M
Tetsuro Yabuta,1988,M
Yuichi Koga,1992,M
Jean-Claude Latombe,1992,F
S. S. Parikh,2004,M
Valdir Grassi,2004,M
Vineet Kumar,2004,M
Jun Okamoto,2004,F
Fredrik Viksten,2009,M
Per-Erik Forssén,2009,M
Björn Johansson,2009,M
Anders Moe,2009,M
N. Tomatis,2001,M
Illah Nourbakhsh,2001,F
Kai O. Arras,2001,M
Roland Siegwart,2001,M
Chris McCool,2016,M
Inkyu Sa,2016,F
Feras Dayoub,2016,M
Christopher Lehnert,2016,M
Tristan Perez,2016,M
Ben Upcroft,2016,M
David Whitney,2016,M
Miles Eldon,2016,M
John Oberlin,2016,M
Stefanie Tellex,2016,F
Giuseppe Loianno,2016,M
Michael Watterson,2016,M
Vijay Kumar,2016,M
Alireza Ramezani,2016,M
Xichen Shi,2016,F
Soon-Jo Chung,2016,F
Seth Hutchinson,2016,M
Zhi Li,2017,F
Peter Moran,2017,M
Dong Qingyuan,2017,M
Ryan J. Shaw,2017,M
Kris Hauser,2017,M
Hangxin Liu,2018,F
Yaofang Zhang,2018,F
Wenwen Si,2018,F
Xu Xie,2018,F
Yixin Zhu,2018,F
Song-Chun Zhu,2018,F
Preston Culbertson,2018,M
Mac Schwager,2018,M
Hyemin Ahn,2018,F
Timothy Ha,2018,F
Yunho Choi,2018,F
Hwiyeon Yoo,2018,F
Songhwai Oh,2018,M
Siyuan Dong,2019,M
Daolin Ma,2019,F
Elliott Donlon,2019,M
Alberto Rodriguez,2019,M
Rakesh Shrestha,2019,F
Fei-Peng Tian,2019,M
Wei Feng,2019,M
Ping Tan,2019,M
Richard T. Vaughan,2019,M
Mihir Dharmadhikari,2020,F
Tung Dang,2020,M
Lukas Solanka,2020,M
Johannes Loje,2020,M
Huan X. Nguyen,2020,M
Nikhil Khedekar,2020,M
Kostas Alexis,2020,M
Ayhan Bozkurt,2020,M
Yu Wang,2020,M
Michael M. Zavlanos,2020,M
Miroslav Pajic,2020,M
Ankur Handa,2020,F
Karl Van Wyk,2020,M
Wei Yang,2020,M
Jacky Liang,2020,F
Yu-Wei Chao,2020,M
Qian Wan,2020,M
Stan Birchfield,2020,M
Nathan Ratliff,2020,M
Dieter Fox,2020,M
Petr Zaytsev,2015,M
S. Javad Hasaneini,2015,M
Andy Ruina,2015,F
Maria Chiara Carrozza,2003,F
F. Vecchi,2003,M
F. Sebastiani,2003,M
G. Cappiello,2003,M
Stefano Roccella,2003,F
Marco Zecca,2003,M
R. Lazzarini,2003,F
Paolo Dario,2003,M
Mehmet R. Dogar,2015,M
Andrew Spielberg,2015,M
Stuart N. Baker,2015,M
Daniela Rus,2015,M
Gregory C. Sharp,1999,M
S. H. Lee,1999,M
David K. Wehe,1999,M
M.R. Sirouspour,2000,M
Simon P. DiMaio,2000,M
Septimiu E. Salcudean,2000,F
Purang Abolmaesumi,2000,F
C. R. Jones,2000,M
T. Cao,1992,M
Arthur C. Sanderson,1992,M
Jean-Claude Piedboeuf,1999,F
J. de Carufel,1999,M
Farhad Aghili,1999,M
Erick Dupuis,1999,M
Chun Che Fung,2002,M
Imad H. Elhajj,2002,M
Wei Li,2002,F
Ning Xi,2002,F
F. Boustany,1992,M
Brigitte d'Andréa-Novel,1992,F
Dayong Wang,1990,M
Mathukumalli Vidyasagar,1990,M
Graham G. Ryland,2010,M
Harry H. Cheng,2010,M
Nikolay Atanasov,2012,M
Jerome Le Ny,2012,M
Nathan Michael,2012,M
George J. Pappas,2012,M
Niko Sünderhauf,2013,M
Peter Protzel,2013,M
Azad Shademan,2010,M
Amir-massoud Farahmand,2010,M
Martin Jagersand,2010,M
Daniel Althoff,2010,M
Matthias Althoff,2010,M
Dirk Wollherr,2010,M
Martin Buss,2010,M
Korbinian Schmid,2013,M
Heiko Hirschmüller,2013,M
Salman Faraji,2014,M
Soha Pouya,2014,M
Christopher G. Atkeson,2014,M
Auke Jan Ijspeert,2014,M
Dan Song,2013,M
Nikolaos Kyriazis,2013,M
Iason Oikonomidis,2013,M
Chavdar Papazov,2013,M
Antonis A. Argyros,2013,F
Darius Burschka,2013,M
Danica Kragic,2013,F
Yun Lin,2012,F
Shaogang Ren,2012,M
Matthew Clevenger,2012,M
Yu Sun,2012,F
Mehmet Ergin,2012,M
Volkan Patoglu,2012,M
Alphan Ulusoy,2012,M
Stephen M. Smith,2012,M
Xu Ding,2012,M
Calin Belta,2012,F
Maurice Fallon,2010,M
Georgios Z. Papadopoulos,2010,M
John P. Leonard,2010,M
Pierre Dupont,2009,M
Jesse Lock,2009,M
Evan J. Butler,2009,M
Robert Mahony,2009,M
Felix Schill,2009,M
Peter Corke,2009,M
Yoong Siang Oh,2009,F
Joachim von Zitzewitz,2009,M
Georg Rauter,2009,M
Reto Steiner,2009,M
Andreas Brunschweiler,2009,M
Robert Riener,2009,M
Cesare Castellini,2008,F
Patrick van der Smagt,2008,M
Giulio Sandini,2008,M
Gerd Hirzinger,2008,M
Fumio Kanehiro,2005,M
Takashi Yoshimi,2005,M
Shin Kajita,2005,F
Mitsuharu Morisawa,2005,F
Koji Fujiwara,2005,F
Kensuke Harada,2005,M
Katsumi Kaneko,2005,M
Hirohisa Hirukawa,2005,M
Fujio Tomita,2005,F
Steven A. Abrams,1993,M
Peter K. Allen,1993,M
Konstantinos Tarabanis,1993,M
Claude Pegard,1996,F
El Mustapha Mouaddib,1996,M
Seng Neon Gan,2011,M
Salah Sukkarieh,2011,M
M. De Rosa,2008,F
Steven L. Goldstein,2008,M
Peter D. Lee,2008,M
Padmanabhan Pillai,2008,M
Jason Campbell,2008,M
P. Aigner,1997,F
B.J. McCarragher,1997,M
Maja J. Matarić,1990,F
P. C. Taylor,1996,M
