Name,Year,Gender
Sriram Ganapathy,2019,M
Mark Liberman,2019,M
Gerhard Doblinger,1995,M
Jasha Droppo,2001,M
Li Deng,2001,M
Alex Acero,2001,M
João Amato Neto,1995,M
Luis Almeida,1995,F
Mike Hochberg,1995,M
Ciro R. Martins,1995,M
Luís Nunes,1995,M
Steve Renals,1995,M
Tony Robinson,1995,M
Genichiro Kikui,2003,M
Eiichiro Sumita,2003,M
Toshiyuki Takezawa,2003,M
Seiichi Yamamoto,2003,M
Stefan Kombrink,2011,M
Tomas Mikolov,2011,M
Martin Karafiat,2011,F
Lukas Burget,2011,M
Jean-Luc Gauvain,1998,M
Lori Lamel,1998,F
Gilles Adda,1998,M
Andreas Stolcke,1998,M
Elizabeth Shriberg,1998,F
Rebecca Bates,1998,F
Mari Ostendorf,1998,F
Dilek Zeynep Hakkani,1998,F
Madelaine Plauché,1998,F
Gokhan Tur,1998,M
Yu Lu,1998,F
Kallirroi Georgila,2006,F
James Henderson,2006,M
Oliver Lemon,2006,M
Steve Young,2002,M
Aren Jansen,2010,M
Kenneth Church,2010,M
Hynek Hermansky,2010,M
Stephen Shum,2011,M
Najim Dehak,2011,M
Ekapol Chuangsuwanich,2011,M
Douglas A. Reynolds,2011,M
James Glass,2011,M
Matthias Sperber,2018,M
Jan Niehues,2018,M
Graham Neubig,2018,M
Sebastian Stüker,2018,M
Alex Waibel,2018,M
Mattia Antonino Di Gangi,2019,F
Matteo Negri,2019,F
Marco Turchi,2019,M
Alexandre Défossez,2020,M
Gabriel Synnaeve,2020,F
Yossi Adi,2020,M
Stephen Sutton,1998,M
Ronald A. Cole,1998,M
Jacques de Villiers,1998,M
Johan Schalkwyk,1998,M
Pieter Vermeulen,1998,F
Michael W. Macon,1998,M
Yonghong Yan,1998,M
Edward J. Kaiser,1998,M
Brian K. Rundle,1998,M
Khaldoun Shobaki,1998,M
John-Paul Hosom,1998,M
Alexander Kain,1998,M
Johan Wouters,1998,M
Dominic W. Massaro,1998,M
Michael B. Cohen,1998,M
