Name,Year
Hyo-Sung Ahn,2016
Andrea Simonetto,2012
Tamas Keviczky,2012
Mikael Johansson,2012
Ian R. Petersen,2012
Valery Ugrinovskii,2012
Matthew T. James,2012
Mohammad Deghat,2016
Valery Ugrinovskii,2016
Iman Shames,2016
Cedric Langbort,2016
Jin Yong Lee,2019
Stephan Trenn,2019
Mohammad Reza Khosravi,2019
Roy G. Smith,2019
Shivam Bajaj,2019
Shaunak D. Bopardikar,2019
Dian Gadjov,2019
Lacra Pavel,2019
Sayan Basu Roy,2019
Shubhendu Bhasin,2019
Amr Alanwar,2019
Hazem Said,2019
Matthias Althoff,2019
Andrew Moorman,2019
Christian Cuba Samaniego,2019
Carlo C. Maley,2019
Ron Weiss,2019
Thomas Gurriet,2019
Mark Mote,2019
Andrew Singletary,2019
Eric Feron,2019
Aaron D. Ames,2019
Steven Weinberg,1997
Anastasios Tsiamis,2020
Dionysios S. Kalogerias,2020
Luiz Carlos Chamon,2020
Alejandro Ribeiro,2020
George J. Pappas,2020
Anuj S. Vora,2020
Ankur A. Kulkarni,2020
Carmen Alonso,2020
Nikolai Matni,2020
Kristoffer Bergman,2020
Oskar Ljungqvist,2020
Jonas Linder,2020
Daniel Axehill,2020
Andrea Pozzi,2020
Sangjae Bae,2020
Yong-Keun Choi,2020
Francesco Borrelli,2020
Davide M. Raimondo,2020
Scott J. Moura,2020
Andreea B. Alexandru,2020
Anastasios Tsiamis,2020
George J. Pappas,2020
Stefani,2004
Moore,1975
Lin,1976
Pradeep Chathuranga Weeraddana,2013
Georgios Athanasiou,2013
Carlo Fischione,2013
John S. Baras,2013
Andrzej Banaszuk,2003
P. Mehta,2003
Gregory Hagen,2003
Jesper Oppelstrup,2003
Lin Lin,1993
Le Yi Wang,1993
Min-Shin Chen,1989
Masayoshi Tomizuka,1989
Y. Kawaida,2003
Shigeki Nakaura,2003
Ryusuke Ohata,2003
Mitsuji Sampei,2003
Dimitrios Karagiannis,2002
Alessandro Astolfi,2002
Romeo Ortega,2002
Francesco Bullo,1998
Milos Zefran,1998
Xiaoyi Wu,2005
Christos G. Cassandras,2005
P. Pledel,1995
Yasmina Bestaoui,1995
Yaguang Yang,1999
J.J. Carroll,1994
Darren M. Dawson,1994
P. Vedagarbha,1994
Shiro Terashima,2003
Masanori Iwase,2003
Katsuhisa Furuta,2003
S. Y. Suzuki,2003
Shingo Hatakeyama,2003
Olivier Adrot,2003
Jean-Marie Flaus,2003
Elias B. Kosmatopoulos,1991
Anastasios Chassiakos,1991
Manolis A. Christodoulou,1991
Dimitri P. Bertsekas,2005
A. Mahajan,2002
Jae-Hyeon Ko,2002
Raja Sengupta,2002
Pierre Apkarian,1994
Pascal Gahinet,1994
Jean-Marc Biannic,1994
Mustafa Khammash,2005
H.E. Samad,2005
Kim Q. Do,2002
Zhong-Ping Jiang,2002
Jinjin Pan,2002
Osvaldo Batista Rojas,2002
Guy M. Goodwin,2002
André Desbiens,2002
Jialing Chen,2005
Constantino Lagoa,2005
Yen-Fang Li,1999
Chee-Fai Yung,1999
Hsin-Teng Sheu,1999
Guisheng Zhai,1993
Masazumi Ikeda,1993
Jan Bontsema,1988
S.A. de Vries,1988
Urszula Ledzewicz,2003
Heinz Schättler,2003
Serkan Gugercin,2003
Athanasios C. Antoulas,2003
Michael A. Demetriou,2002
Kazufumi Ito,2002
Dimitry Gorinevsky,2002
Emmanuel Obiesie Nwadiogbu,2002
Dinkar Mylaraswamy,2002
G.I. Bara,2001
Jamal Daafouz,2001
Kai-Ten Feng,1999
Han-Shue Tan,1999
Masayoshi Tomizuka,1999
Yuzhong Liu,2003
Haibin Yu,2003
J. W. Curtis,2003
P. Lucibello,1993
Raffaello D'Andrea,1995
Monique Chyba,2003
J. Mohseni,1998
Engin Yaz,1998
K. Olejniczak,1998
P. Banerjee,1992
S.L. Shah,1992
Albert Benveniste,2003
Stefan Haar,2003
Eric Fabre,2003
Claude Jard,2003
Fei Hao,2003
Tianguang Chu,2003
Long Wang,2003
Lin Huang,2003
Chia-Ling Chien,1994
Y. Zhang,1994
A. Stotsky,1994
Pavlos Ioannou,1994
Mauro Boccadoro,2003
Paolo Valigi,2003
Yin Wang,1993
Dennis S. Bernstein,1993
Robert A. Schlueter,1988
M.W. Chang,1988
A.G. Costi,1988
A.D. Polpitaya,2003
Bijoy K. Ghosh,2003
M.C. Mickle,1997
Ji Zhu,1997
Claes Fransson,2003
Bengt Lennartson,2003
F. Ito,2002
Maiko Takahashi,2003
K. Osuka,1999
F. Matsuno,1999
Steven X. Ding,2005
S. Schneider,2005
E.L. Ding,2005
A. Rehm,2005
Robert Mahony,1993
Uwe Helmke,1993
Jeffrey M. Moore,1993
Liangiun Xie,2002
Long Wang,2002
Wensheng Yu,2002
Yung-Shan Chou,2003
Tai-Zu Wu,2003
Jiunn-Liang Leu,2003
Jean-Michel Coron,2002
J. de Halleux,2002
Georges Bastin,2002
Brigitte d'Andréa-Novel,2002
I. Belmouhoub,2003
Mohamed Djemai,2003
J-P. Barbot,2003
Mehdi Neshat,2009
Mehdi Yaghobi,2009
Lothar Litz,2005
Oliver Gabel,2005
I. Solihin,2005
Charalambos D. Charalambous,2005
Alireza Farhadi,2005
Mario Sznaier,1998
Octavia Camps,1998
Bill Diong,1993
Mihaly Petreczky,2005
Steven X. Ding,2003
Peng Zhang,2003
Paul M. Frank,2003
E.L. Ding,2003
Laurent Praly,2002
Murat Arcak,2002
Dimitris Boskos,2015
Dimos V. Dimarogonas,2015
Ivan Sekaj,2005
Miloš Šrámek,2005
Eun-Jeong Lee,1996
Kenneth A. Loparo,1996
Roger D. Quinn,1996
Khac Duc Do,2003
Jie Pan,2003
Alessandro Bemporad,2003
N. Denis,2003
E Y Jones,2003
Hebertt Sira-Ramírez,2002
Michel Fliess,2002
Haidong Zhou,2000
K. G. Tan,2000
T. Randall Lee,2000
Luis Angel,2005
Javier Sebastian,2005
Roque Saltaren,2005
Rafael Aracil,2005
N.V.Q. Hung,2002
Hoang Duong Tuan,2002
Tatsuo Narikiyo,2002
Pierre Apkarian,2002
Laura Giarre,1996
Mario Milanese,1996
S. Y. Suzuki,2003
Katsuhisa Furuta,2003
Y. B. Pan,2003
Saverio Mascolo,2005
F. Vacirca,2005
Andrey V. Savkin,2003
Mohamed Djemai,2002
J-P. Barbot,2002
Lubomír Bakule,2005
José Rodellar,2005
Josep M. Rossell,2005
Rene L. Cruz,1997
C.M. Okino,1997
Mehmet Itik,2005
Metin U. Salamci,2005
F. Demet Ulker,2005
Yavuz Yaman,2005
Marc Bodson,2003
J.S. Sato,2003
Simon Silver,2003
Todd D. Murphey,2002
J.W. Burdick,2002
Xiuyan Guo,2003
Marc Bodson,2003
Atsushi Kojima,2001
S. Ishijima,2001
Mustafa Khammash,1996
Daniel Liberzon,2000
Joao P. Hespanha,2000
A.S. Morse,2000
E.P. Johannessen,1993
Olav Egeland,1993
Dragan Nesic,1997
Efstratios Skafidas,1997
Iven Mareels,1997
Robin J. Evans,1997
Enrique Barbieri,1988
Umit Ozguner,1988
Sonny Yuliar,1996
M.N. James,1996
Lucy Y. Pao,1992
Gene F. Franklin,1992
Anna Soffía Hauksdóttir,1999
Tae-Young Kuc,1989
Kwanghee Nam,1989
R.W. Bass,1991
Navin Khaneja,1999
Roger W. Brockett,1999
Victor Alcaraz-Gonzalez,2000
Abdelmalek Maloum,2000
Jérôme Harmand,2000
Alain Rapaport,2000
Jean-Philippe Steyer,2000
Víctor González-Álvarez,2000
Carlos Pelayo-Ortiz,2000
Alireza Yazdizadeh,1996
K. Khorasani,1996
P. Djavdan,1989
H.J.A.F. Tulleken,1989
M.H. Voetter,1989
H.B. Verbruggen,1989
G.J. Olsder,1989
Yang Xiao,1999
Rolf Unbehauen,1999
Xiyu Du,1999
L.H. McWilliams,1989
M.K. Sain,1989
Dragan Nesic,2000
Andrew R. Teel,2000
Christopher I. Byrnes,1988
Alberto Isidori,1988
S. M. Swei,1991
Martin Corless,1991
Agamirza E. Bashirov,1996
Adrian Gambier,1993
Heinz Unbehauen,1993
Frans M. J. Willems,1999
M. Heemels,1999
B. de Jager,1999
Anton A. Stoorvogel,1999
Victor Solo,1999
Bassam Bamieh,1999
Edward W. Kamen,1988
Yuandan Lin,1994
Eduardo D. Sontag,1994
Krishna Busawon,1997
Mehrdad Saif,1997
Mondher Farza,1997
K. Komatsu,1996
H. Takata,1996
Erik I. Verriest,1999
Alexander L. Fradkov,1991
Sergei V. Gusev,1991
I.A. Makarov,1991
Q. Tham,1997
J.H. Ly,1997
R.Y. Chiang,1997
D. Bender,1997
B.N. Eyerly,1997
Chi Lin,1991
Chih-Chung Yang,1991
J.R. Cloutier,1991
Jörg Evers,1991
R. Zachery,1991
Sebastian Engell,1996
Ingo Hoffmann,1996
Frédéric Mazenc,1999
Alessandro Astolfi,1999
Rogelio Lozano,1999
Jan Dimon Bendtsen,2003
Klaus Trangbaek,2003
Jianwu Li,1998
Tsu-Chin Tsao,1998
H. Kameda,1999
E. Altman,1999
T. Kozawa,1999
Satoshi Masuda,1993
Valeri T. Kroumov,1993
Akihisa Inoue,1993
Kenzo Sugimoto,1993
M.J. Moorman,1992
T. E. Bullock,1992
Mustafa Khammash,1999
L. Zou,1999
J.A. Almquist,1999
Courtney M. van der Linden,1999
J. William Helton,1994
M.N. James,1994
S.-Y. Chiang,1999
C.-T. Kuo,1999
Semyon M. Meerkov,1999
László Gerencsér,1998
Steven R. LeClair,1988
Frances L. Abrams,1988
Edward W. Kamen,1992
John J. Oh,1998
J.S. Lee,1998
A. Varga,2002
P. Hagerty,1999
Alexandre Bloch,1999
Maxine Weinstein,1999
A. Stotsky,1997
X. Hu,1997
Xavier Litrico,1997
Didier Georges,1997
Robert L. Kosut,1998
D. de Roover,1998
Abbas Emami-Naeini,1998
J.L. Ebert,1998
M. Maini,1999
Pierre Morin,1999
Jean-Baptiste Pomet,1999
Claude Samson,1999
I.Ch. Paschalidis,2000
Y. W. Liu,2000
R. Ghanadan,1994
Andrzej Banaszuk,1994
A. Swiech,1994
Jay Hauser,1994
Matthias Kawski,1999
Jean-Pierre Aubin,2001
John Lygeros,2001
Marc Quincampoix,2001
S. Shankar Sastry,2001
Nicolas Seube,2001
Phillip Chandler,1994
M. Mears,1994
Meir Pachter,1994
P.D. Sparaggis,1991
Don Towsley,1991
Christos G. Cassandras,1991
Anna Soffía Hauksdóttir,1999
A.M. Fayaz,1999
Alexander L. Fradkov,2011
Grigoriy Grigoriev,2011
Anton Selivanov,2011
Mohammad Rahimian,2011
Amir G. Aghdam,2011
Aaron D. Ames,2014
James Holley,2014
Roger W. Brockett,1979
Christopher I. Byrnes,1979
Alain Bensoussan,1976
Michel C. Delfour,1976
Sanjoy K. Mitter,1976
Ioan Doré Landau,1970
Guoyan Zheng,2011
J-P. Barbot,2011
Driss Boutat,2011
Lars Jelstrup Petersen,2014
Niels Kjølstad Poulsen,2014
Hans Henrik Niemann,2014
Christer Utzen,2014
John Alexander Jorgensen,2014
Rainer Goebel,2006
Christophe Prieur,2006
Andrew R. Teel,2006
Gorka Galdos,2007
Alireza Karimi,2007
Roland Longchamp,2007
Charles F. Price,1970
Michael G. Safonov,1986
R. D. Kennedy,1990
Brian J. Anderson,1990
Zhiguo Ding,1990
Catherine L. Johnson,1990
Rafael Kelly,2006
Eusebio Bugarin,2006
Victor Sanchez,2006
Hassan Zargarzadeh,2012
Travis Dierks,2012
Sarangapani Jagannathan,2012
Xiao Wu,2011
Jiong Shen,2011
Yiguo Li,2011
Kwang Y. Lee,2011
A. Hasanzadeh,2011
Chris S. Edrington,2011
B. Maghsoudlou,2011
Hossein Mokhtari,2011
Robert D. Gregg,2011
Heikki N. Koivo,1985
J. Sorvari,1985
Karen Bobinyec,2011
Stephen Campbell,2011
Peter Kunkel,2011
Gerald Bierman,1976
Catherine A. Thornton,1976
Aneel Tanwani,2013
Stephan Trenn,2013
Abbas Chamseddine,2014
Guillaume Charland-Arcand,2014
Ouassima Akhrif,2014
Samuel Gagne,2014
Francois Gagnon,2014
Denis Couillard,2014
J. Abramatic,1979
Leonard M. Silverman,1979
Pascal Hauroigne,2012
Pierre Riedinger,2012
Claude Iung,2012
Nesrine Ben Khalifa,2014
Rachid El-Azouzi,2014
Yezekael Hayel,2014
Zak Costello,2014
Magnus Egerstedt,2014
Leon A. Luxemburg,1987
Garng M. Huang,1987
Demetrios G. Lainiotis,1975
Rafael Kelly,2004
J. Moreno,2004
Ricardo Campa,2004
Carles Batlle,2011
Imma Massana,2011
Ester Simó,2011
Philipp Rapp,2012
Mario Klünder,2012
Oliver Sawodny,2012
Cristina Tarin,2012
Annika Eichler,2013
C. Hoffmann,2013
Herbert Werner,2013
Wisama Khalil,1987
Christine Chevallereau,1987
Nitin Sydney,2011
Derek A. Paley,2011
Romain Jobredeaux,2012
Heber Herencia-Zapana,2012
Natasha A. Neogi,2012
Eric Feron,2012
Dave W. Oyler,2014
Pierre T. Kabamba,2014
Anouck Girard,2014
Sanjoy K. Mitter,1979
D. Ocone,1979
Ji Liu,2014
Angelia Nedic,2014
Tamer Basar,2014
Julie Qiaojin Lin,1980
Christopher I. Byrnes,1982
Peter D. Stevens,1982
Didier Dubois,1979
Henri Prade,1979
Dongxu Li,2006
Jose B. Cruz,2006
Borhan M. Sanandaji,2012
Tyrone L. Vincent,2012
Kameshwar Poolla,2012
Michael B. Wakin,2012
Roberto Cordone,2012
Ahmed Nazeem,2012
Luigi Piroddi,2012
Spyros Reveliotis,2012
Hosein Mahjoubi,2011
Katie Byl,2011
Andrew L. Lewis,2012
Mostafa H. Ammar,1980
Stanley B. Gershwin,1980
Isak Nielsen,2013
Daniel Ankelhed,2013
Daniel Axehill,2013
Lotfi A. Zadeh,1977
David L. Porter,1983
Malcolm D. Shuster,1983
Bruce P. Gibbs,1983
William S. Levine,1983
Yasuhiko Mutoh,2011
Naoto Kimura,2011
Patrick Walters,2014
Rushikesh Kamalapurkar,2014
Lindsey Andrews,2014
Warren E. Dixon,2014
Jean-Michel Dion,1985
Christian Commault,1985
John Douglas Birdwell,1977
Michael Athans,1977
Tae-Yong Doh,2011
Jung Rae Ryoo,2011
Gabriel Hulko,2012
Boris Rohal’-Ilkiv,2012
Pavol Noga,2012
Slavomir Lipar,2012
Sun-Yuan Kung,1987
J. Hwang,1987
Davide M. Raimondo,2011
Nikolaos Kariotoglou,2011
Sean Summers,2011
John Lygeros,2011
Wenjie Lu,2013
Silvia Ferrari,2013
Rafael Wisniewski,2006
Soura Dasgupta,1985
Y. Huang,1985
Bernard Hanzon,1982
Steven C. Marcus,1982
Bart De Moor,1986
Joos Vandewalle,1986
Keith R. Santarelli,2006
Munther A. Dahleh,2006
Alexandre Megretski,2006
Naoki Takahashi,2012
Kenichiro Nonaka,2012
Jia Cai,2014
Hasan Ferdowsi,2014
Sarangapani Jagannathan,2014
Liyan Jia,2013
Lang Tong,2013
Nikolai Matni,2014
Emrah Akyol,2013
Kenneth Rose,2013
Tamer Basar,2013
Daniele Piano Rosa,2013
Alessandro Giua,2013
Justin Barton,2013
Karim Besseghir,2013
J.B. Lister,2013
Eugenio Schuster,2013
Mark J. Balas,1981
J.H. Lilly,1981
Arnoldo Castro,2013
Christopher M. Adams,2013
William Singhose,2013
Utsaw Kumar,2011
Vijay Gupta,2011
J. Nicholas Laneman,2011
H. Wabgaonkar,1990
Allen R. Stubberud,1990
Francois Guerin,2013
Simon G. Fabri,2013
Marvin K. Bugeja,2013
E. Satorius,1980
M. J. Shensa,1980
James M. Anderson,2011
Andre F. Teixeira,2011
Henrik Sandberg,2011
Antonis Papachristodoulou,2011
Christian Pieter Hoffmann,2012
Christian Radisch,2012
Herbert Werner,2012
Wolfgang Desch,1987
Kenneth B. Hannsgen,1987
Yuriko Renardy,1987
Robert L. Wheeler,1987
Petar V. Kokotovic,1981
Petros Ioannou,1981
Tyrone Fernando,2011
L. S. Jennings,2011
Hieu Trinh,2011
Saverio Bolognani,2013
Ruggero Carli,2013
Guido Cavraro,2013
Sandro Zampieri,2013
Milos S. Stankovic,2012
Srdjan Stankovic,2012
Karl Henrik Johansson,2012
Baoquan Li,2014
Yongchun Fang,2014
Tomoaki Hashimoto,2012
Yusuke Yoshioka,2012
Toshiyuki Ohtsuka,2012
Ziyang Meng,2014
Tao Yang,2014
Guodong Shi,2014
Dimos V. Dimarogonas,2014
Yiguang Hong,2014
Karl Henrik Johansson,2014
P. Lopes dos Santos,2014
T-P Azevedo-Perdicoulis,2014
J. P. Fernández Ramos,2014
Sunil Deshpande,2014
Daniel E. Rivera,2014
J. A. R. Pacheco de Carvalho,2014
Sami Haddadin,2012
Mehmet Can Ozparpucu,2012
Alin Albu-Schaffer,2012
Sandira Gayadeen,2012
Stephen R. Duncan,2012
Gokhan M. Atinc,2013
Martin Guay,2013
C. Champetier,1985
Philippe Mouyon,1985
J.-F. Magni,1985
Geoff Stacey,2013
Robert Mahony,2013
Ruggero Carli,2012
Enrico Lovisari,2012
Kumpati S. Narendra,1981
R. Singh,1981
Thomas Fortmann,1978
Sheldon Baron,1978
Sahjendra N. Singh,1978
Albert A. Schy,1978
Fabrizio Sossan,2012
Henrik W. Bindner,2012
Michael M. Zavlanos,2006
George J. Pappas,2006
Donald M. Wiberg,2004
Claire E. Max,2004
Donald T. Gavel,2004
Carlos S. Kubrusly,1973
J. Gravier,1973
Miroslav Krstic,2012
Nikolaos Bekiaris-Liberis,2012
Olov Rosen,2011
Alexander Medvedev,2011
Sergio Bittanti,1986
Patrizio Colaneri,1986
Giuseppe De Nicolao,1986
Enrico Lovisari,2011
Ulf Jonsson,2011
Bowen Zhang,2013
John Baillieul,2013
Rainer Blind,2012
Frank Allgöwer,2012
Hitoshi Katayama,2013
Hirotaka Aoki,2013
Eric Chu,2012
Arezou Keshavarz,2012
Dimitry Gorinevsky,2012
Stephen Boyd,2012
Alexander L. Fradkov,2011
Kyle Treleaven,2011
Marco Pavone,2011
Emilio Frazzoli,2011
Makan Fardad,2014
Amit Diwadkar,2014
Umesh Vaidya,2014
C. Harvey,1978
Gunter Stein,1978
H. Melouah,1982
P. Andre,1982
Aneel Tanwani,2012
Stephan Trenn,2012
Charalampos P. Bechlioulis,2014
Dimos V. Dimarogonas,2014
Kostas J. Kyriakopoulos,2014
Karla Kvaternik,2011
Lacra Pavel,2011
Tomas Tuma,2012
Walter Haeberle,2012
Hugo E. Rothuizen,2012
John Lygeros,2012
Angeliki Pantazi,2012
Abu Sebastian,2012
Lars Grüne,2013
Manuela Sigurani,2013
Luca F. Bertuccelli,2011
Mary L. Cummings,2011
Yongxin Chen,2013
Mihailo R. Jovanovic,2013
Tryphon T. Georgiou,2013
Ji Qi,2013
Jr-Shin Li,2013
Chunyu Yang,2009
Qingling Zhang,2009
Tianyou Chai,2009
Mircea Lazar,2011
Alina I. Doban,2011
Marijan Vukosavljev,2014
Mireille E. Broucke,2014
Alexander Lanzon,2008
Zhuoyue Song,2008
Ian R. Petersen,2008
J. Tsimbinos,2002
W. Marwood,2002
A. Beaumont-Smith,2002
C.W. Lim,2002
Faris A. Badawi,1979
Anders Lindquist,1979
Michele Pavon,1979
Kenji Fujimoto,2011
Akinori Satoh,2011
Shuichi Fukunaga,2011
Se Yong Park,2011
Anant Sahai,2011
Matthew L. Elwin,2013
Randy A. Freeman,2013
Kevin G. Lynch,2013
Somayeh Bahrami,2014
Mehrzad Namvar,2014
Jing Zhongliang,1990
Zhang Hongren,1990
Wang Peide,1990
Ines Zaidi,2013
Fernando Tadeo,2013
Mohamed Chaabane,2013
Xiaoyu Huang,2012
Junmin Wang,2012
Stanley B. Gershwin,1984
Ramakrishna Akella,1984
Yong F. Choong,1984
Frank Noble Permenter,2012
Pablo A. Parrilo,2012
Ying Luo,2011
YangQuan Chen,2011
Zhan Shu,2012
Junlin Xiong,2012
James Lam,2012
Peter E. Crouch,1990
J.W. Jackson,1990
James Saunderson,2014
Pablo A. Parrilo,2014
Alan S. Willsky,2014
P. Falugi,2013
David Q. Mayne,2013
Giuseppe Belgioioso,2014
Angelo Cenedese,2014
Giuseppe Ilario Cirillo,2014
Francesco Fraccaroli,2014
Gian Antonio Susto,2014
David H. StJohn,2012
Uday V. Shanbhag,2012
Sean P. Meyn,2012
D.G. Galati,2004
Marwan A. Simaan,2004
Ouassim Bara,2013
Judy Day,2013
Seddik M. Djouadi,2013
Claudia Califano,2011
Claude H. Moog,2011
Emil Laftchiev,2012
Constantino Lagoa,2012
Sean Brennan,2012
Wei Wang,2012
Andrew R. Teel,2012
Dragan Nesic,2012
José Rivera,2014
Hans-Arno Jacobsen,2014
Andres Ferragut,2011
Fabián Kozynski,2011
Fernando Paganini,2011
Miguel A. Davó,2013
Alfonso Baños,2013
Corrado Possieri,2014
Antonio Tornambè,2014
Jiongmin Yong,1987
Shiping Yang,2012
Jian-Xin Xu,2012
Deqing Huang,2012
Yuri B. Shtessel,2011
David M. Foreman,2011
C. H. Tournes,2011
Yinqiu Wang,2012
Qinghe Wu,2012
Yao Wang,2012
Mirza Tariq Hamayun,2012
Halim Alwi,2012
Christopher Edwards,2012
D. Fodor,2004
R. Toth,2004
Vito Cerone,2012
Dario Piga,2012
Diego Regruto,2012
Roland Tóth,2012
Chris Phelps,2012
Qi Gong,2012
Johannes O. Royset,2012
Isaac Kaminer,2012
Levente Kovács,2011
Péter G. Szalay,2011
Balázs Benyó,2011
J. Geoffrey Chase,2011
Dmitry Gromov,2011
Peter E. Caines,2011
Florentina Nicolau,2013
Witold Respondek,2013
J.J. Chao,1987
E. Drakopoulos,1987
Chung Chieh Lee,1987
Michael Zargham,2012
Alejandro Ribeiro,2012
Ali Jadbabaie,2012
Peng Lin,2012
Wei Ren,2012
Edmond A. Jonckheere,1981
Leonard M. Silverman,1981
Joe Imae,2004
Youhei Kikuchi,2004
N. Ohtsuki,2004
T. Kobayashi,2004
Guisheng Zhai,2004
Panos J. Antsaklis,1986
Adam C. Sniderman,2013
Mireille E. Broucke,2013
Gabriele M. T. D'Eleuterio,2013
Peter Hokayem,2013
Debasish Chatterjee,2013
John Lygeros,2013
David A. Kendrick,1970
H. S. Rao,1970
C. Wells,1970
Ian W. Dall,1999
Sanad Al-Areqi,2011
Daniel Gorges,2011
Steven Liu,2011
Henk J. Blom,2012
Stefano Di Cairano,2013
Francesco Borrelli,2013
Reza Banirazi,2010
Edmond A. Jonckheere,2010
Peter S. Maybeck,1990
R.D. Stevens,1990
Valentin Nedelcu,2012
Ion Necoara,2012
José Carlos Aleixo,2011
Paula Rocha,2011
Jan C. Willems,2011
Chang Boon Low,2012
Ugur Zengin,2006
Atilla Dogan,2006
Yoshiaki Kuwata,2012
Marco Pavone,2012
J. Balaram,2012
Jason L. Speyer,1981
Taek Lyul Song,1981
Mojtaba Nourian,2012
Peter E. Caines,2012
Sean Whitsitt,2012
Jonathan Sprinkle,2012
Ikuro Mizumoto,2012
Yotaro Fujimoto,2012
Bruce A. Francis,1978
Mathukumalli Vidyasagar,1978
K. Ozcaldiran,1987
Uros Kalabic,2011
Ilya Kolmanovsky,2011
Elmer G. Gilbert,2011
Daniel Graupe,1982
A. Kralj,1982
S. Basseas,1982
Kate H. Kohn,1982
Leopoldo Jetto,2013
Valentina Orsini,2013
Raffaele Romagnoli,2013
Nathan van de Wouw,2012
Mark Haring,2012
Dragan Nesic,2012
David J. Hill,1986
Chong Chi Nai,1986
Daniel J. Klein,2007
Phillip Lee,2007
Kristi A. Morgansen,2007
Tara Javidi,2007
Moustapha Doumiati,2010
Olivier Sename,2010
J. Alfredo Martínez,2010
Luc Dugard,2010
Charles Poussot-Vassal,2010
Juan Diego Sanchez-Torres,2011
Alexander G. Loukianov,2011
Javier Ruiz-León,2011
Jorge Rivera,2011
Frank L. Lewis,1984
Luca Schenato,2006
Sandro Zampieri,2006
Michalis Smyrnakis,2009
David M. Leslie,2009
H. Aksikas,2004
Joseph J. Winkin,2004
Denis Dochain,2004
Sudhendu Rai,1998
Warren B. Jackson,1998
Thomas Besselmann,2009
Johan Löfberg,2009
Manfred Morari,2009
Ray Eaton,2009
Hemanshu R. Pota,2009
Jayantha Katupitiya,2009
Changyan Zhou,2007
Rajesh Kumar,2007
Ramavarapu S. Sreenivas,2007
Anthony M. Bloch,1992
Peter E. Crouch,1992
Arthur J. Krener,1998
Xiaoping Liu,1997
Wing Shing Wong,1997
Alejandro Rodriguez-Angeles,2003
Henk Nijmeijer,2003
N. Bougatef,2010
Mohamed Chaabane,2010
Olivier Bachelier,2010
Driss Mehdi,2010
Sebastien Cauet,2010
Michael Cantoni,2009
Ulf Jonsson,2009
Chung-Yao Kao,2009
Panayiotis Papadopoulos,1991
Alan J. Laub,1991
Charles Kenney,1991
Prem C. Pandey,1991
G. Ianculescu,1991
Jima Lv,1991
Claudio De Persis,2010
Hui Liu,2010
Ming Cao,2010
Marcos I. Galicia,2010
Alexander G. Loukianov,2010
Jorge Rivera,2010
J. Joe Ford,1999
Mike Evans,1999
James M. Anderson,2010
Antonis Papachristodoulou,2010
Georgios Kotsalis,2006
Alexandre Megretski,2006
Munther A. Dahleh,2006
Hiroki Kawakami,2008
Toru Namerikawa,2008
Guodong Shi,2010
Yiguang Hong,2010
Joris Vankerschaver,2010
Hiroaki Yoshimura,2010
Melvin Leok,2010
Jerrold E. Marsden,2010
John Hauer,1993
Yang Tian,2009
Thierry Floquet,2009
Lotfi Belkoura,2009
Wilfrid Perruquetti,2009
Allon Guez,1986
Faming Li,2006
Robert E. Skelton,2006
Victor Solo,1996
Andrew R. Teel,2000
Chin Wang Hsu,1983
Uday B. Desai,1983
Randall Darden,1983
Farzad Rezaei,2007
Charalambos D. Charalambous,2007
N. U. Ahmed,2007
Bernard Delyon,1997
Albert Benveniste,1997
Chen-Ching Liu,1984
Felix F. Wu,1984
Sa A. Wang,2006
Vikram Krishnamurthy,2006
F. A. Dilkes,2006
N. Visnevski,2006
H. Eric Tseng,2003
Li Xu,2003
Hugo Rodriguez,1999
Romeo Ortega,1999
Gerardo Escobar,1999
Philippe Vanheeghe,2001
Emmanuel Duflos,2001
P.E. Dumont,2001
Vincent Nimier,2001
Ferdinand Svaricek,1990
William S. Oates,2006
R. J. E. Smith,2006
Pamela Lockwood-Cooke,1999
Christopher Martin,1999
Lawrence Schovanec,1999
Woo Suk Chang,1996
Il Hong Suh,1996
G. Balakrish Nair,1999
Robin J. Evans,1999
N. Harris McClamroch,1997
Chunlei Rui,1997
I. Kolmanobsky,1997
Mahmut Reyhanoglu,1997
Winfried Lohmiller,1996
Jean-Jacques E. Slotine,1996
Giuseppe Carlo Calafiore,2004
Marco C. Campi,2004
Hana El Samad,2004
M. Khammash,2004
Dimitar Baronov,2008
John Baillieul,2008
John J. Moskwa,1995
Chung-Hung Pan,1995
Ion Matei,2013
John S. Baras,2013
Yanxing Song,2000
Xin Yu,2000
Sette Diop,2001
Tingshu Hu,2004
Zongli Lin,2004
Rafal Goebel,2004
Andrew R. Teel,2004
Stavros Tripakis,2005
Kang G. Shin,1984
Neil G. McKay,1984
Xinyan Deng,2001
Luca Schenato,2001
S. Shankar Sastry,2001
Yun Li,1995
Kay Chen Tan,1995
Kim Choon Ng,1995
David J. Murray-Smith,1995
N. Harris McClamroch,1996
I.V. Kolmanovsky,1996
Alfredo Germani,2001
Costanzo Manes,2001
Young Min Cho,2000
Wook Hyun Kwon,2000
Mehran Mehrandezh,1995
Brian Surgenor,1995
S.R.H. Dean,1995
Martin Bergmann,1989
Richard W. Longman,1989
Jenh-Yih Juang,1989
Dennis D. Sourlas,1998
V. Manousiouthakis,1998
B. Song,2001
Anthony Howell,2001
Karl Hedrick,2001
Martin I. Reiman,1995
Jing Wang,1995
Debasis Mitra,1995
Hassan Hammouri,1989
J. C. Gauthier,1989
