Name,Year,Gender
Tamer Basar,2015,M
Sergey E. Parsegov,2015,M
Anton V. Proskurnikov,2015,M
Roberto Tempo,2015,M
Noah E. Friedkin,2015,M
Daniele Fontanelli,2015,F
Antonio Giannitrapani,2015,M
Luigi Palopoli,2015,M
Domenico Prattichizzo,2015,M
Thivaharan Albin,2015,M
Dennis Ritter,2015,M
Dirk Abel,2015,M
Norman Liberda,2015,F
Rien Quirynen,2015,M
Moritz Diehl,2015,M
Joel Ferguson,2015,M
Richard H. Middleton,2015,M
Alejandro Donaire,2015,M
Qin Ba,2015,F
Ketan Savla,2015,F
Giacomo Como,2015,M
Maojiao Ye,2015,F
Guoqiang Hu,2015,M
Dario Paccagnan,2015,M
Maryam Kamgarpour,2015,F
John Lygeros,2015,M
Rainer Blind,2015,M
Frank Allgöwer,2015,M
Dena Firoozi,2015,F
Peter E. Caines,2015,M
A.W. Divelbiss,1993,F
John T. Wen,1993,M
Antonio Vicino,1991,M
Alberto Tesi,1991,M
Alessandro Giordano,2016,M
Gianluca Garofalo,2016,M
Marco De Stefano,2016,M
Christian Ott,2016,M
Alin Albu-Schaffer,2016,M
A. Zhang,1994,F
Manfred Morari,1994,M
J. S. Perkins,1988,M
P. Senthil Kumar,1988,M
Bharani P. Malladi,2016,F
Ricardo G. Sanfelice,2016,M
Eric A. Butcher,2016,M
Jingwei Wang,2016,M
Arne Wahrburg,2016,M
Kim D. Listmann,2016,M
Harm H.M. Weerts,2016,M
Paul M.J. Van den Hof,2016,M
Arne Dankers,2016,M
Reza Arastoo,2016,F
MirSaleh Bahavarnia,2016,F
Mayuresh V. Kothare,2016,M
Nader Motee,2016,M
Ayonga Hereid,2016,F
Shishir Kolathaya,2016,M
Aaron D. Ames,2016,M
Daniel Fullmer,2016,M
Ji Liu,2016,F
A.S. Morse,2016,F
Lu Bai,2016,F
Maojiao Ye,2016,F
Chao Sun,2016,M
Guoqiang Hu,2016,M
Konstantinos Gatsis,2016,M
Alejandro Ribeiro,2016,M
George J. Pappas,2016,M
Angelia Nedich,2016,F
Alex Olshevsky,2016,M
Wei Shi,2016,F
Maria Elena Valcher,2016,F
Irene Zorzan,2016,F
Masayuki Fujita,1990,F
Fumio Matsumura,1990,F
Kenko Uchida,1990,F
L. Y. Wang,1989,M
George Zames,1989,M
Peicho Petkov,1984,M
N.D. Christov,1984,M
Mihail M. Konstantinov,1984,M
John N. Tsitsiklis,1984,M
Michael Athans,1984,M
Hans P. Geering,1985,M
Lino Guzzella,1985,F
Stephan A. R. Hepner,1985,M
Christopher Onder,1985,M
Huibing Yin,2009,M
Uday V. Shanbhag,2009,M
Prashant G. Mehta,2009,M
Matthias A. Müller,2017,M
Na Li,2017,F
Frank Allgöwer,2017,M
Yaohua Liu,2017,M
Cameron Nowzari,2017,M
Zhi Tian,2017,M
Qing Ling,2017,F
Anatoly Khina,2017,F
Yorie Nakahira,2017,F
Yu T. Su,2017,M
Babak Hassibi,2017,M
Amit Surana,2017,F
Matthew Leighton Williams,2017,M
Manfred Morari,2017,M
Andrzej Banaszuk,2017,M
Yuqing Zhang,2017,F
Tong Zhou,2017,M
Joseph Lorenzetti,2018,M
Mo Chen,2018,M
Benoit Landry,2018,M
Marco Pavone,2018,M
Guosong Yang,2018,M
A. James Schmidt,2018,M
Daniel Liberzon,2018,M
Emmanuel Cruz-Zavala,2018,M
Tonametl Sanchez,2018,M
Jaime A. Moreno,2018,F
Emmanuel Nufio,2018,M
Ankush Chakrabarty,2018,M
Arvind U. Raghunathan,2018,M
Stefano Di Cairano,2018,M
Claus Danielson,2018,M
Xichen Shi,2018,F
Kyung Soo Kim,2018,M
Salar Rahili,2018,F
Soon-Jo Chung,2018,F
Guner D. Celik,2010,M
Eytan Modiano,2010,M
Giuseppe Belgioioso,2018,M
Sergio Grammatico,2018,M
Suresh Ramasamy,2016,M
Ross A. Hatton,2016,M
Mohammad Javad Khojasteh,2017,M
Pavankumar Tallapragada,2017,M
Jorge E. Cortes,2017,M
Massimo Franceschetti,2017,F
Mihaly Petreczky,2011,M
Laurent Bako,2011,M
Iasson Karafyllis,2009,M
Zhong-Ping Jiang,2009,M
Daniel Kasenberg,2017,M
Matthias Scheutz,2017,M
Yashwanth Kumar Nakka,2019,M
Soon-Jo Chung,2019,F
Carlo Cenedese,2019,F
Filippo Fabiani,2019,F
Michele Cucuzzella,2019,F
Jacquelien M.A. Scherpen,2019,F
Ming Cao,2019,M
Sergio Grammatico,2019,M
Anne Koch,2020,F
Julian Berberich,2020,M
Frank Allgöwer,2020,M
Andrew Singletary,2020,M
Yuxiao Chen,2020,F
Aaron D. Ames,2020,M
Wei Xiao,2020,M
Calin Belta,2020,F
Christos G. Cassandras,2020,M
Marco Signoretto,2013,M
Volkan Cevher,2013,M
Johan A. K. Suykens,2013,M
George Stefopoulos,2005,M
Pavlos S. Georgilakis,2005,M
Nikos Hatziargyriou,2005,M
A. P. Sakis Meliopoulos,2005,M
Lianming Sun,1997,M
Wenjiang Liu,1997,M
Akira Sano,1997,F
F.J.V. Abad,2003,M
Vikram Krishnamurthy,2003,M
M.D. Di Benedetto,2005,M
S. Di Gennaro,2005,M
Alessandro D'Innocenzo,2005,M
Murad Abu-Khalaf,2002,M
Frank L. Lewis,2002,M
Luis Rodrigues,2003,M
Jonathan P. How,2003,M
Joao P. Hespanha,2002,F
Daniel Liberzon,2002,M
Eduardo D. Sontag,2002,M
Masaaki Nagahara,2003,F
Yoshihisa Yamamoto,2003,M
Jean-Marc Sabatier,2005,M
Mathieu Moze,2005,M
Alain Oustaloup,2005,F
Daniel Limon,2003,M
Teodoro Alamo,2003,M
Eduardo F. Camacho,2003,M
C. Horn,1993,M
Peter J. Ramadge,1993,M
YangQuan Chen,2001,M
Kathleen N. Moore,2001,F
A. Kawamoto,1997,F
Takashi Katayama,1997,F
Rakesh K. Jain,2002,M
T. Simsek,2002,M
Pravin Varaiya,2002,F
S.S. Sharif,1996,M
James Taylor,1996,M
E.F. Hill,1996,M
Yuzo Ohta,2001,F
Paulo Tabuada,2003,F
George J. Pappas,2003,M
Wassim M. Haddad,2002,M
T. Hayakawa,2002,F
James E. Bailey,2002,M
Horng-Jyh Lin,1993,F
Derek P. Atherton,1993,M
Hisamichi Kimura,1988,F
R. Kawatani,1988,M
M. E. Meda-Campaña,2003,F
Ernesto López-Mellado,2003,M
En Tao Wang,2003,M
Xiao Qing Ma,2003,F
Subhash Rakheja,2003,F
Chunlei Su,2003,F
C.-S. Chow,1988,M
John N. Tsitsiklis,1988,M
Carlos A. Silva,2005,F
J.M. Faria,2005,F
P. Abrantes,2005,M
J. Eduardo Sousa,2005,M
Michele Surico,2005,M
Di Naso,2005,M
Minyi Huang,2003,F
Roland P. Malhamé,2003,M
Peter E. Caines,2003,M
Fabricio Bandeira Cabral,2003,M
Michael G. Safonov,2003,M
Enrico Canuto,2002,M
Basilio Bona,2002,M
Giuseppe Carlo Calafiore,2002,M
Marina Indri,2002,F
Antonio Loria,2002,F
Elena Panteley,2002,F
D. S. Popovic,2002,M
Andrew R. Teel,2002,M
A. Pedro Aguiar,2002,M
Antonio M. Pascoal,2002,M
Antonio Bicchi,2003,M
A. Marigo,2003,F
Benedetto Piccoli,2003,M
R.M. Hirschorn,2002,M
Andrew D. Lewis,2002,M
Yuri B. Shtessel,2002,F
Alan S. I. Zinober,2002,M
I.A. Shkolnikov,2002,F
Sergey V. Drakunov,1994,M
Umit Ozguner,1994,M
Peter J. Dix,1994,M
B. Ashrafi,1994,M
Federico Barbagli,2002,M
Domenico Prattichizzo,2002,M
Kenneth Salisbury,2002,M
Vinicius F. Montagner,2003,M
Valter J. S. Leite,2003,M
Pedro L. D. Peres,2003,M
C.A. De Souza,1996,F
Marcelo D. Fragoso,1996,M
Graziano Chesi,2003,M
Raffaello D'Andrea,2002,M
R.S. Chandra,2002,M
Naomi Ehrich Leonard,1996,M
Atsushi Kojima,1995,M
S. Ishijima,1995,M
John Chiasson,2003,M
Leon M. Tolbert,2003,M
K.J. McKenzie,2003,M
Zhong Du,2003,M
David J. Hill,1993,M
Ian A. Hiskens,1993,F
Yu Wang,1993,M
K.C. Wong,1995,M
J. G. Thistle,1995,M
H.-H. Hoang,1995,M
Roland P. Malhamé,1995,M
Yoshifumi Okuyama,1998,F
Fumiaki Takemori,1998,M
A. Lecchini,2002,F
Michel Gevers,2002,M
A. Geary,1999,F
Dimitri P. Bertsekas,1999,M
R. Blauwkamp,1999,M
Tamer Basar,1999,M
Izumi Masubuchi,1997,F
Etsujiro Shimemura,1997,F
Daniel J. Stilwell,1998,M
Wilson J. Rugh,1998,M
J.B. McKay,1997,M
M. Pachter,1997,M
Alexandros Soumelidis,1997,M
Jeffrey Bokor,1997,M
Ferenc Schipp,1997,M
David J. Hill,1992,M
Ian A. Hiskens,1992,F
James Hall,2000,M
Meir Pachter,2000,F
Vikram Kapila,1999,M
Haizhou Pan,1999,F
Marcio de Queiroz,1999,M
O. Markusson,2001,M
Håkan Hjalmarsson,2001,M
Mikael Norrlöf,2001,M
Anders Stenman,1999,M
N. Hemati,1993,F
Harry G. Kwatny,1993,M
J. Mareczek,2000,M
Martin Buss,2000,M
Georg Schmidt,2000,M
S.L. de Oliveira,1994,F
Manfred Morari,1994,M
Mario Milanese,1997,F
Michele Taragna,1997,F
P.M.J. Van den Hof,1997,M
Mohamed Zribi,1992,M
Shaheen Ahmad,1992,F
Kevin L. Moore,1999,M
Wendell H. Fleming,1992,M
William M. McEneaney,1992,F
Yan Wang,2014,M
Rajesh Rajamani,2014,M
David M. Bevly,2014,M
Arash Komaee,2011,M
Benjamin Shapiro,2011,M
Adrian Ramirez,2013,M
Sabine Mondié,2013,F
Ruben Garrido,2013,M
Dragan Kostic,2009,M
Sisdarmanto Adinandra,2009,F
J Jurjen Caarls,2009,M
Nathan van de Wouw,2009,M
Henk Nijmeijer,2009,M
Carsten Völcker,2011,M
John Alexander Jorgensen,2011,M
Erling Halfdan Stenby,2011,M
C. Hoffmann,2013,M
Seyed Mahdi Hashemi,2013,M
Hossam S. Abbas,2013,M
Herbert Werner,2013,M
J. B. Liu,2011,M
A.S. Morse,2011,F
Brian J. Anderson,2011,M
C. X. Yu,2011,M
José Ángel Acosta,2009,M
A. Astol,2009,F
Raman K. Mehra,1974,F
Soonkyum Kim,2012,F
Koushil Sreenath,2012,M
Subhrajit Bhattacharya,2012,M
Vijay Kumar,2012,M
Vahid Mardanlou,2014,M
Claire H. Tran,2014,F
Elisa Franco,2014,F
Luis Alvergue,2013,M
Abhishek Pandey,2013,M
Guoxiang Gu,2013,M
Xiang Chen,2013,M
Huiyu Jin,2011,F
Michael C. Chang,2011,M
Michael G. Safonov,2011,M
Mathias Bürger,2011,M
Daniel Zelazo,2011,M
Frank Allgöwer,2011,M
Lisa Fiorentini,2008,F
Andrea Serrani,2008,F
Michael A. Bolender,2008,F
David B. Doman,2008,M
Tzyh-Jong Tarn,1976,M
S. Nonoyama,1976,F
Jan Tommy Gravdahl,2004,M
Chaoyong Li,2011,F
Zhihua Qu,2011,M
M. A. Ingram,2011,F
Nan Xiao,2014,M
Emilio Frazzoli,2014,M
Yitong Li,2014,F
Yu Wang,2014,M
Danwei Wang,2014,M
Bengt Lennartson,2004,M
Richard H. Middleton,2004,M
Anna-Karin Christiansson,2004,F
T. McKelvey,2004,F
P. Mohajerin Esfahani,2012,F
Maria Vrakopoulou,2012,F
Göran Andersson,2012,M
John Lygeros,2012,M
Victor Solo,2010,M
Simon Michalowsky,2014,M
Christian Ebenbauer,2014,M
Jairo Giraldo,2013,M
Eduardo Mojica-Nava,2013,F
Nicanor Quijano,2013,M
Lisa Fiorentini,2009,F
Andrea Serrani,2009,F
A. Molero,2011,F
Ricardo Dunia,2011,F
José Cappelletto,2011,M
G. Fernandez,2011,M
J.F. Baldwin,1979,M
Dimitri P. Bertsekas,1972,M
Jorge I. Poveda,2012,F
Nicanor Quijano,2012,M
Anooshiravan Saboori,2010,F
Christoforos N. Hadjicostis,2010,M
Zhengtao Ding,2014,M
Zongli Lin,2014,F
Koen Tiels,2013,M
Johan Schoukens,2013,M
Thomas Meurer,2004,M
Michael Zeitz,2004,M
Saverio Bolognani,2012,M
Andrea Carron,2012,F
Alberto Di Vittorio,2012,M
Diego Romeres,2012,M
Luca Schenato,2012,M
Sandro Zampieri,2012,F
Kurt Schlacher,2013,M
Markus Schöberl,2013,M
Solmaz S. Kia,2014,F
Jorge E. Cortes,2014,M
Sonia Martinez,2014,F
Taeyoung Lee,2012,F
Melvin Leok,2012,M
N. Harris McClamroch,2012,M
Cenk Oguz Saglam,2014,M
Andrew R. Teel,2014,M
Katie Byl,2014,F
X. Y. Zhang,2014,M
Maryam Kamgarpour,2014,F
Paul J. Goulart,2014,M
John Lygeros,2014,M
Brian P. Rigney,2006,M
Lucy Y. Pao,2006,F
Dale Lawrence,2006,M
Christoph Zechner,2011,M
Serge Pelet,2011,M
Martin Peter,2011,M
Heinz Koeppl,2011,M
Dimitri P. Bertsekas,1979,M
Andrea Schirru,2012,F
Gian Antonio Susto,2012,M
Simone Pampuri,2012,F
Seán McLoone,2012,F
Simon Baev,2007,M
Yuri B. Shtessel,2007,F
H. Biglari,2007,F
R. Adhami,2007,M
Milan Korda,2013,M
Didier Henrion,2013,M
Colin Jones,2013,M
Dimitra Panagou,2011,F
Herbert G. Tanner,2011,M
Kostas J. Kyriakopoulos,2011,M
Claudia Fischer,2011,F
Sebastien Mariethoz,2011,M
Manfred Morari,2011,M
Elmer G. Gilbert,1983,M
In Ha,1983,F
Quentin Rentmeesters,2011,M
T. W. Reddoch,1971,M
Paul M. Julich,1971,M
T. Tan,1971,M
E. Tacker,1971,M
Lipeng Ning,2011,M
Tryphon T. Georgiou,2011,M
Hou-Tsan Lee,2006,M
Li-Chen Fu,2006,F
Feng-Li Lian,2006,F
Matthew P. Harris,2013,M
Behcet Acikmese,2013,M
Nevroz Sen,2014,M
Peter E. Caines,2014,M
Todd W. Sands,2006,M
Jae Nyoung Kim,2006,M
Brij N. Agrawal,2006,M
Kathrin Flasskamp,2012,F
Todd D. Murphey,2012,M
Sina Ober-Blöbaum,2012,M
Esmaeil Najafi,2013,M
Gabriel Pereira Lopes,2013,F
Robert Babuska,2013,M
Amin Ramezanifar,2012,M
Javad Mohammadpour,2012,M
Karolos M. Grigoriadis,2012,M
William S. Price,1974,M
Fred C. Schweppe,1974,M
E. M. Gulachenski,1974,F
Robert F. Silva,1974,M
Filippo Cacace,2012,M
Alfredo Germani,2012,M
Costanzo Manes,2012,M
Christopher M. Kellett,2006,M
Robert Shorten,2006,M
Douglas J. Leith,2006,M
Vanessa D. Jonsson,2013,F
Nikolai Matni,2013,M
Richard M. Murray,2013,M
Samantha Stoneman,2014,F
Roberto Lampariello,2014,M
Imon Chakraborty,2011,M
Panagiotis Tsiotras,2011,M
Jianbo Lu,2011,M
Boris M. Miller,2011,M
Daniel McInnes,2011,M
Zdenek Hurak,2009,M
Martin Rezac,2009,M
Adeel Akhtar,2011,M
Christopher Sivert Nielsen,2011,M
John R. Dowdle,1982,M
Michael Athans,1982,M
Sol W. Gully,1982,F
Alan S. Willsky,1982,M
Chithrupa Ramesh,2011,M
Henrik Sandberg,2011,M
Karl Henrik Johansson,2011,M
Marzieh Nabi-Abdolyousefi,2011,F
Mehran Mesbahi,2011,M
Cristian R. Rojas,2011,M
Dimitrios Katselis,2011,M
Håkan Hjalmarsson,2011,M
Roland Hildebrand,2011,M
Mats Bengtsson,2011,M
C. J. Buxo Vazquez,2009,M
Manuel Silva,2009,M
Natalia Amelina,2013,F
Oleg Granichin,2013,M
Aleksandra Kornivetc,2013,M
Peter J Dickinson,2002,M
Horst Bunke,2002,M
Arek Dadej,2002,M
M Kraetzl,2002,M
Marcus Baum,2011,M
Benjamin Noack,2011,M
Uwe D. Hanebeck,2011,M
Bowen Zhang,2013,M
John Baillieul,2013,M
Pushkin Kachroo,2012,M
Unsik Lee,2012,F
Saghar Hosseini,2012,M
Mehran Mesbahi,2012,M
John T. Wen,2013,M
Sandipan Mishra,2013,F
Sumit Mukherjee,2013,M
Nicholas Tantisujjatham,2013,M
Matt Minakais,2013,M
Vahid Hassani,2013,M
Antonio M. Pascoal,2013,M
Asgeir J. Sørensen,2013,M
T. M. Caldwell,2013,M
Todd D. Murphey,2013,M
T. E. Passenbrunner,2011,M
Mario Sassano,2011,M
L. del Re,2011,M
Soichiro Kitamura,1990,F
Y. Kurematsu,1990,M
Makoto Iwata,1990,F
Panajotis Agathoklis,1985,M
E. I. Jury,1985,F
M. A. Mansour,1985,M
Young Soo Yoon,2013,F
Parinya Anantachaisilp,2013,F
Zongli Lin,2013,F
Tonametl Sanchez,2012,M
Jaime A. Moreno,2012,F
Arash Golabi,2014,M
Nader Meskin,2014,M
Roland Tóth,2014,M
Javad Mohammadpour,2014,M
Girish M. Nair,2012,M
K. Arun,1983,M
D.B. Rao,1983,M
Sun-Yuan Kung,1983,M
Efstathios Velenis,2011,F
Bo Yu,2014,M
C. David Remy,2014,M
James S. Freudenberg,2014,M
Jeffrey J. Cook,2014,M
Sze Zheng Yong,2013,M
Minghui Zhu,2013,M
Emilio Frazzoli,2013,M
Jiaqiang Yan,2003,F
Robert R. Bitmead,2003,M
N.A. Hickey,1997,F
Michael J. Grimble,1997,M
Marvin Johnson,1997,M
M.R. Katebi,1997,F
R Melville,1997,M
Luca Greco,2007,M
Daniele Fontanelli,2007,F
Antonio Bicchi,2007,M
Giuseppe Carlo Calafiore,2010,M
Luca Carlone,2010,M
Mingzhu Wei,2010,F
Gijs van der Veen,2010,M
Jan-Willem van Wingerden,2010,M
Michel Verhaegen,2010,M
Juan C. Agüero,2006,M
Guy M. Goodwin,2006,M
Kazuhiko Terashima,1996,F
M. Hamaguchi,1996,M
K. Yamaura,1996,F
Jose C. Geromel,1993,M
Pedro L. D. Peres,1993,M
Sérgio Ricardo de Souza,1993,M
Anton S. Shiriaev,2000,M
Olga Kolesnichenko,2000,M
Tingshu Hu,2001,F
Zongli Lin,2001,F
Wei Liu,2000,M
Victor Sreeram,2000,M
M.-S. Lan,1990,M
S. Chand,1990,M
William B. Dunbar,2007,M
Alessandro Casavola,1996,M
Edoardo Mosca,1996,M
M.B. Rudoy,2008,M
Charles E. Rohrs,2008,M
M.C. Readman,1990,M
Pierre R. Belanger,1990,M
George C. Verghese,1979,M
Thomas Kailath,1979,M
Mathukumalli Vidyasagar,2010,M
Nikolaos Athanasopoulos,2010,M
George Bitsoris,2010,M
A.M. Pertew,2006,F
Horacio J. Marquez,2006,M
Qing Zhao,2006,M
Young Soo Yoon,2010,F
Zongli Lin,2010,F
Christopher P. Goyne,2010,M
Paul E. Allaire,2010,M
Roozbeh Izadi-Zamanabadi,2000,M
Marcel Staroswiecki,2000,M
Ulf Jönsson,1994,M
Anders Rantzer,1994,M
V.M. Morgenstern,1988,M
Belle R. Upadhyaya,1988,F
Matteo Benedetti,1988,M
Christopher Beattie,2006,M
Serkan Gugercin,2006,M
Guillaume Baffet,2007,M
Ali Charara,2007,F
Daniel Lechner,2007,M
Arman C. Kizilkale,2010,M
Shie Mannor,2010,M
S. Kang,1992,M
Kazufumi Ito,1992,M
Shuyou Yu,2011,F
Hong Chen,2011,M
Frank Allgöwer,2011,M
S.L. Lacy,1998,F
Ravinder Venugopal,1998,M
Dennis S. Bernstein,1998,M
R. L. Wagner,2006,M
Véronique Delouille,2006,F
Richard G. Baraniuk,2006,M
John Baillieul,2009,M
W. C. Wong,2009,M
Christopher Nielsen,2008,M
Luca Consolini,2008,F
Manfredi Maggiore,2008,M
Mario Tosques,2008,M
Te-Jen Su,1991,F
Pin-Lin Liu,1991,M
Jin-Te Tsay,1991,M
A. Megretski,1995,F
Alessandro Astolfi,1996,M
W. Schaufelberger,1996,M
Shi-chung Chang,1987,M
Ronald James,1987,M
Jonh Shaw,1987,M
Peter Marbach,1998,M
O. Mihatsch,1998,M
John N. Tsitsiklis,1998,M
R. Jacques,1993,M
David W. Miller,1993,M
D. P. Connors,1987,M
P. Senthil Kumar,1987,M
Allon Guez,1990,M
Izhak Bar-Kana,1990,M
Elmer G. Gilbert,2009,M
Chong Jin Ong,2009,M
Dhruv Shah,2009,M
Romeo Ortega,2009,M
Alessandro Astolfi,2009,M
Luca Scardovi,2009,M
Murat Arcak,2009,M
Eduardo D. Sontag,2009,M
Vinicius F. Montagner,2006,M
Ricardo C. L. F. Oliveira,2006,M
Pedro L. D. Peres,2006,M
Raymond A. de Callafon,1993,F
P.M.J. Van den Hof,1993,M
M Maarten Steinbuch,1993,M
Peter Seiler,2010,M
Andrew Packard,2010,M
Gary J. Balas,2010,M
Gilles Ferreres,2005,M
C. Roos,2005,M
Bruce P. Gibbs,1991,M
D.S. Weber,1991,M
David Porter,1991,M
Nuno C. Martins,2004,M
Munther A. Dahleh,2004,F
Nicola Elia,2004,F
C.P. Bernard,1997,M
Jean-Jacques E. Slotine,1997,F
Maryam Moayedi,2010,F
Yung Kuan Foo,2010,M
Yeng C. Soh,2010,M
Christian Ebenbauer,2006,M
Frank Allgöwer,2006,M
Caleb C. Magruder,2010,M
Christopher Beattie,2010,M
Serkan Gugercin,2010,M
Shun Taguchi,2009,M
Tatsuya Suzuki,2009,F
Soichiro Hayakawa,2009,M
Shinkichi Inagaki,2009,F
Daniel Axehill,2004,M
Anders Rantzer,2004,M
Vu Duong,1997,M
Karim Zeghal,1997,M
B.A. Brandin,1992,F
W. M. Wonham,1992,M
William Leroquais,1995,M
Brigitte d'Andréa-Novel,1995,F
Gerardo Escobar,1998,M
Romeo Ortega,1998,M
H. Sira-Ramfrez,1998,F
Hanne Ludvigsen,1998,M
Christelle Pittet,1998,F
Sophie Tarbouriech,1998,F
C. Burgat,1998,M
Jiongmin Yong,1997,M
Andrea Collina,2005,F
Alan Facchinetti,2005,F
Fabio Vittorio Fossati,2005,M
Ferruccio Resta,2005,M
Benjamin Passenberg,2010,M
Marion Sobotka,2010,F
Olaf Stursberg,2010,M
Martin Buss,2010,M
Peter E. Caines,2010,M
Hebertt Sira-Ramírez,1998,M
Michel Fliess,1998,M
Lihua Xie,1993,F
Yeng Chai Soh,1993,M
Amir Hossein Jalali,1989,M
Mark Ferguson,1989,M
X. F. Wang,2000,M
Stephen S.-T. Yau,2000,M
J.C. Huang,2000,M
Yoshiharu Mori,1998,M
Takehiko Mori,1998,M
Yasuaki Kuroe,1998,M
Maarten Breckpot,2010,M
Toni Barjas Blanco,2010,M
Bart De Moor,2010,M
Haiyan Wang,1997,M
Dong Chen,1997,M
Linda Bushnell,1997,F
Zhiyong Chen,2009,M
Tetsuya Iwasaki,2009,M
Z.P. Jin,2004,M
Richard M. Murray,2004,M
A. Agung Julius,2006,F
George J. Pappas,2006,M
Athanasios C. Antoulas,2009,M
J. B. Aldrich,2006,M
Robert E. Skelton,2006,M
Antonio Franchi,2010,M
Giuseppe Oriolo,2010,M
Paolo Stegagno,2010,M
S.S. Chughtai,2005,M
Amin Nobakhti,2005,M
Hong Wang,2005,M
I. Alvarado,2007,M
Daniel Limon,2007,M
Teodoro Alamo,2007,M
Mirko Fiacchini,2007,F
Eduardo F. Camacho,2007,M
Jingxin Zhang,1994,F
Cishen Zhang,1994,M
Fatiha Nejjari,2009,F
Vicenç Puig,2009,M
Saúl Montes de Oca,2009,F
Atefeh Sadeghzadeh,2009,M
David C. Hyland,1991,M
John Selinsky,1989,F
Allon Guez,1989,M
Ruth F. Curtain,1997,M
Michael A. Demetriou,1997,M
Kazufumi Ito,1997,M
Ron J. Patton,1992,M
H.Y. Zhang,1992,M
J. Chen,1992,M
Fu-Cheng Wang,2008,M
Hsiang-An Chan,2008,M
A.G. Beccuti,2006,F
Georgios Papafotiou,2006,M
Manfred Morari,2006,M
Ricardo G. Sanfelice,2006,M
Andrew R. Teel,2006,M
Raghvendra V. Cowlagi,2007,M
Panagiotis Tsiotras,2007,M
Matthew M. Peet,2010,M
Antonis Papachristodoulou,2010,M
F. De Bruyne,1998,F
Brian J. Anderson,1998,M
N. Linard,1998,M
Damien Eberard,2005,M
Bernhard Maschke,2005,M
A.J. van der Schaft,2005,M
Jing Zhou,2008,F
Øyvind Nistad Stamnes,2008,M
Ole Morten Aamo,2008,M
Glenn-Ole Kaasa,2008,F
Francesca Albertini,2001,F
Domenico D'Alessandro,2001,M
Quan Quan,2009,M
Kai-Yuan Cai,2009,M
Dario Bauso,2005,M
Laura Giarre,2005,F
Raffaele Pesenti,2005,M
Arie Levant,2001,M
Alessandro Pisano,2001,M
Emanuele Usai,2001,M
Xiaodong Zhang,2009,M
Marios M. Polycarpou,2009,M
Thomas Parisini,2009,F
Reza Mahboobi Esfanjani,2009,F
Marcus Reble,2009,M
Ulrich Münz,2009,M
S.K.Y. Nikravesh,2009,M
Frank Allgöwer,2009,M
Alessandro di Gaeta,2009,F
Giovanni Fiengo,2009,M
Angelo Palladino,2009,M
Veniero Giglio,2009,M
Dietrich Brunn,2006,M
Felix Sawo,2006,M
Uwe D. Hanebeck,2006,M
Miroslav Krstic,2007,M
Bao-Zhu Guo,2007,M
Andrey Smyshlyaev,2007,F
Min Cao,2007,M
Varun Raghunathan,2007,M
Stephen V. Hanly,2007,M
Vinod Sharma,2007,M
P. Senthil Kumar,2007,M
Li Ning Peng,2009,M
Mao Wang,2009,M
Jiaping Du,2009,M
Gang Luo,2009,M
Bilal Ahmed,2010,M
Farid Kendoul,2010,M
Stefano Stramigioli,1999,M
Claudio Melchiorri,1999,M
S. Andreotti,1999,M
Chunlei Zhang,2006,F
Raul Ordonez,2006,M
Gisli Herjolfsson,2003,M
Anna Soffía Hauksdóttir,2003,F
Joannes Schoukens,1995,M
Tadeusz Dobrowiecki,1995,M
Rik Pintelon,1995,M
Xilin Yang,2008,F
Hemanshu R. Pota,2008,F
Matthew Garratt,2008,M
Valery Ugrinovskii,2008,M
Daniel Gorges,2009,M
Michal Izak,2009,M
Steven Liu,2009,M
Per Bodin,1994,M
Bo Wahlberg,1994,M
Christopher L. DeMarco,1988,M
Thomas J. Overbye,1988,M
Ioannis Lestas,2007,M
Glenn Vinnicombe,2007,F
Stefan Hillenbrand,1999,M
Madhukar Pandit,1999,M
Mohammad Al Janaideh,2009,M
Ying Feng,2009,M
Subhash Rakheja,2009,F
Yonghong Tan,2009,M
Chun-Yi Su,2009,M
D. Bianchi,2009,F
Alessandro Borri,2009,M
G. Burgio,2009,M
M.D. Di Benedetto,2009,M
S. Di Gennaro,2009,M
Øyvind Nistad Stamnes,2009,M
Jing Zhou,2009,F
Ole Morten Aamo,2009,M
Glenn-Ole Kaasa,2009,F
Sangbum Cho,2001,M
Jinglai Shen,2001,F
N.H. McClamroch,2001,M
Dennis S. Bernstein,2001,M
Ingeborg Goethals,2005,F
Kristiaan Pelckmans,2005,M
L. Hoegaerts,2005,M
Johan A. K. Suykens,2005,M
B. De Moor,2005,M
Jian Chen,2006,M
Darren M. Dawson,2006,M
Dye-Juan Ma,1988,F
Armand M. Makowski,1988,M
Vladimir J. Lumelsky,1989,M
S. Mukhopadhyay,1989,M
Kai Sun,1989,M
James Evans,1997,M
Robin J. Evans,1997,M
Jay A. Farrell,1990,M
B. Goldenthal,1990,M
K. Govindarajan,1990,M
Li-Xin Wang,1990,F
Jerry M. Mendel,1990,M
Yu-Chi Ho,2008,M
Joshua A. Marshall,2005,M
Mireille E. Broucke,2005,F
Ülle Kotta,2000,F
Le Yi Wang,1987,M
George Zames,1987,M
Yu Ru,2006,F
Christoforos N. Hadjicostis,2006,M
Masayuki Yokoyama,1998,F
Kenichi Shimizu,1998,M
Nobuaki Okamoto,1998,M
S.H. Rhee,1998,M
Takis Konstantopoulos,1998,M
R.R. Kohan,1994,M
Scott A. Bortoff,1994,M
