Name,Year
Hyun Lee,2000
Wook Hyun Kwon,2000
David Droeschel,2010
Dirk Holz,2010
Jörg Stückler,2010
Sven Behnke,2010
W.S. Howard,1993
Vijay Kumar,1993
Y. Huang,1986
Zizheng Cao,1986
E. D. Hall,1986
Thomas Schlegl,2001
Martin Buss,2001
Toru Omata,2001
Georg Schmidt,2001
Toshio Fukuda,1993
Susumu Hattori,1993
Fumihito Arai,1993
Hideaki Matsuura,1993
Hiramatsu T,1993
Y. Ikeda,1993
Akihiko Maekawa,1993
Giuseppe Maria Prisco,1998
Carlo Alberto Avizzano,1998
M. Calcara,1998
S. Ciancio,1998
S. Pinna,1998
Massimo Bergamasco,1998
Barbara M. Bakker,2006
Viktor Zhumatiy,2006
G. Gruener,2006
Jürgen Schmidhuber,2006
Hiroshi Ishiguro,1994
Tatsuro Maeda,1994
T. S. Miyashita,1994
Shoji Tsuji,1994
A. Gopalswamy,1992
P. Gupta,1992
M Vidyasagar,1992
Jagadeesan Jayender,2006
Rishi Patel,2006
Suwas Nikumb,2006
Johann Borenstein,1998
B. Shimano,1984
C. Geschke,1984
C. Spalding,1984
Dragomir N. Nenchev,1997
Kenichi Yoshida,1997
P. Vichitkulsawat,1997
Atsushi Konno,1997
Masaru Uchiyama,1997
Christopher I. Connolly,1994
P. van Turennout,1992
G. Honderd,1992
L.J. van Schelven,1992
Benedetto Allotta,2005
Duccio Fioravanti,2005
K. Okada,2005
Takashi Ogura,2005
A. Haneda,2005
Motoi Inaba,2005
Jianping Zheng,1990
Shoji Tsuji,1990
Bruce Davies,2000
Stephen Starkie,2000
Stephen E. Harris,2000
E. Agterhuis,2000
V. Paul,2000
Ludwig M. Auer,2000
Changhyun Choi,2011
Henrik Christensen,2011
Dongwei Cao,2004
Osama Masoud,2004
Daniel Boley,2004
Nikolaos Papanikolopoulos,2004
Rene V. Mayorga,1987
Andrew Wong,1987
Yan-Kuin Su,2005
Dong Sun,2005
Lu Ren,2005
Xiaoyun Wang,2005
John Mills,2005
H. Chochon,1986
Rachid Alami,1986
Shahin Sirouspour,2005
Kazuhiro Kosuge,1985
Katsuhisa Furuta,1985
E.W. Aboaf,1987
R. Paul,1987
David Daney,2001
Ioannis Z. Emiris,2001
L.G. Herrera-Bendezu,1988
Eduardo Mu,1988
J.T. Cain,1988
Ulf Larsson,1994
C. Zell,1994
Kalevi Hyyppä,1994
Åke Wernersson,1994
Patrick M. Ryan,2016
Eric Diller,2016
Noah T. Jafferis,2016
Moritz A. Graule,2016
Robert J. Wood,2016
Juil Sock,2016
Jun Suk Kim,2016
Jihong Min,2016
Kiho Kwak,2016
Federico Boniardi,2016
Abhinav Valada,2016
Wolfram Burgard,2016
Gian Diego Tipaldi,2016
Maksym Dzitsiuk,2017
Jürgen Sturm,2017
Robert R. J. Maier,2017
Lingni Ma,2017
Daniel Cremers,2017
Kai Berger,2017
Randolph Charles Voorhies,2017
Larry Matthies,2017
Ken-ichi Nakahara,2017
Koya Narumi,2017
Ryuma Niiyama,2017
Yoshihiro Kawahara,2017
Huihua Zhao,2017
Eric Ambrose,2017
Aaron D. Ames,2017
Carolina Raposo,2017
Joao P. Barreto,2017
Guiyang Xin,2018
Hsiu-Chin Lin,2018
Joshua R. Smith,2018
Oguzhan Cebe,2018
Michael Mistry,2018
Chao Yan,2018
Xiaojia Xiang,2018
Zhe Min,2018
Jiaole Wang,2018
Max Q.-H. Meng,2018
Bingyu Zhou,2018
Wilko Schwarting,2018
Daniela Rus,2018
Javier Alonso-Mora,2018
Takumi Kamioka,2018
Hiroyuki Kaneko,2018
Toru Takenaka,2018
Takahide Yoshiike,2018
Zijian Wang,2018
Sumeet Singh,2018
Marco Pavone,2018
Mac Schwager,2018
Stefano Mintchev,2018
Davide Zappetti,2018
J. Willemin,2018
Dario Floreano,2018
Venkatraman Narayanan,2016
Maxim Likhachev,2016
Feryal Behbahani,2019
Kyriacos Shiarlis,2019
Xi Chen,2019
Vitaly Kurin,2019
Sudhanshu Kasewa,2019
Ciprian Stirbu,2019
Joao Gomes,2019
Supratik Paul,2019
Frans A. Oliehoek,2019
João V. Messias,2019
Shimon Whiteson,2019
Xiangyun Meng,2019
Nathan Ratliff,2019
Yu-Tao Xiang,2019
Dieter Fox,2019
Kevin French,2019
S. M. Wu,2019
Tianyang Pan,2019
Zheming Zhou,2019
Odest Chadwicke Jenkins,2019
Bhoram Lee,2019
Clark Zhang,2019
Zonghao Huang,2019
Daniel J. Lee,2019
Ali Shafti,2019
Pavel Orlov,2019
A. Aldo Faisal,2019
Hang Su,2020
Salih Ertug Ovur,2020
Zhijun Li,2020
Yingbai Hu,2020
Jiehao Li,2020
Alois Knoll,2020
Giancarlo Ferrigno,2020
Elena De Momi,2020
Gerardo Bledt,2020
Sangbae Kim,2020
Tonci Novkovic,2020
Rémi Pautrat,2020
Fadri Furrer,2020
Michel Breyer,2020
Roland Siegwart,2020
Juan J. Nieto,2020
Bulat Abbyasov,2020
Roman Lavrenov,2020
Aufar Zakiev,2020
Konstantin Yakovlev,2020
Mikhail Svinin,2020
Evgeni Magid,2020
Guanya Shi,2020
Wolfgang Hönig,2020
Yisong Yue,2020
Soon-Jo Chung,2020
Nitin J. Sanket,2020
Chethan M. Parameshwara,2020
Chahat Deep Singh,2020
Ashwin V. Kuruttukulam,2020
Cornelia Fermüller,2020
Davide Scaramuzza,2020
Yiannis Aloimonos,2020
Ding Wendong,2020
Hou Shenhua,2020
Gao Hang,2020
Guowei Wan,2020
Shiyu Song,2020
Hsu-Kuang Chiu,2021
Jie Li,2021
Rares Ambrus,2021
Jeannette Bohg,2021
Tetsushi Kamegawa,2004
Tatsuhiro Yamasaki,2004
Hiroki Igarashi,2004
Fumitoshi Matsuno,2004
Geoff Taylor,2003
Lindsay Kleeman,2003
Hui Ying Yang,2015
Dongjun Lee,2015
Sanjiv Singh,1995
G. Heinzinger,1990
Peter Martin Jacobs,1990
John Canny,1990
Brad Paden,1990
Yasuhiko Yamada,1999
Y. Umetani,1999
H. Daitoh,1999
Takashi Sakai,1999
Vicente Feliu,1989
Kuldip S. Rattan,1989
H.B. Brown,1989
Aaron Pereira,2015
Matthias Althoff,2015
Ankush Roy,2015
Xi Zhang,2015
Nina Wolleb,2015
Camilo Perez Quintero,2015
Martin Jagersand,2015
Cenk Oguz Saglam,2015
Katie Byl,2015
Wei-Min Shen,2003
Peter Will,2003
Behrokh Khoshnevis,2003
Abdeslam Boularias,2015
Felix Duvallet,2015
Jean Oh,2015
Anthony Stentz,2015
Juan C. Hernandez,2015
Eduard Vidal,2015
Guillem Vallicrosa,2015
Enric Galceran,2015
Marc Carreras,2015
Kai Kruckel,2015
Florian Nolden,2015
Alexander Ferrein,2015
Ingrid Scholl,2015
Roy J. Roesthuis,2015
Nick J. van de Berg,2015
John J. van den Dobbelsteen,2015
Sarthak Misra,2015
Katsu Yamane,2003
Jessica K. Hodgins,2003
H.B. Brown,2003
Bilal Kartal,2015
Julio Godoy,2015
Ioannis Karamouzas,2015
Stephen J. Guy,2015
Siddharth Choudhary,2015
Vadim Indelman,2015
Henrik Christensen,2015
Frank Dellaert,2015
Mahesh Mohan,2015
Dorian Galvez-Lopez,2015
Claire Monteleoni,2015
Gabe Sibley,2015
Kumar Bipin,2015
Vishakh Duggal,2015
K. Madhava Krishna,2015
Jianping Zheng,1991
Quark Y. Chen,1991
Shoji Tsuji,1991
Attawith Sudsang,1999
J. M. Iturbe Ponce,1999
M. Hyman,1999
David J. Kriegman,1999
Koji Hashimoto,1995
Hisamichi Kimura,1995
Y. Wu,1995
Tzyh-Jong Tarn,1995
Ning Xi,1995
Danny A. Grant,1995
Vincent Hayward,1995
Marc H. Raibert,1984
Nicola Diolaiti,2005
Gunter Niemeyer,2005
Federico Barbagli,2005
Jonathan R. Salisbury,2005
Stanley A. Schneider,1995
V.W. Chen,1995
Gerardo Pardo-Castellote,1995
Shigeru Saito,1999
Hideo Miyazaki,1999
Takafumi Sato,1999
Haruhisa Kitano,1998
Masaki Fujita,1998
S. Zrehen,1998
K. Kageyama,1998
R.C. Brost,1996
R. F. Y. Peters,1996
Sulema Aranda,2004
Sonia Martinez,2004
Francesco Bullo,2004
N. Mitsumoto,1995
Toshio Fukuda,1995
Koji Shimojima,1995
A. Ogawa,1995
Erik Billing,2010
Thomas Hellström,2010
Lars-Erik Janlert,2010
Shen-Yang Lim,2004
Takeshi Furukawa,2004
Gamini Dissanayake,2004
Hugh Durrant-Whyte,2004
Joseph R. Durham,2010
Antonio Franchi,2010
Francesco Bullo,2010
Matei Ciocarlie,2013
Fernando M. Hicks,2013
Scott Stanford,2013
Keyu Lu,2014
Jian Li,2014
Xiangjing An,2014
Hangen He,2014
Michael Manz,2010
Felix von Hundelshausen,2010
Hans-Joachim Wuensche,2010
Hongliang Ren,2012
Pierre Dupont,2012
Guoxuan Zhang,2011
Il Hong Suh,2011
Brian G. Thomas,2012
Odest Chadwicke Jenkins,2012
Jean-Christophe Zufferey,2010
Antoine Beyeler,2010
Dario Floreano,2010
Michael Ruhnke,2012
Rainer Kümmerle,2012
Giorgio Grisetti,2012
Wolfram Burgard,2012
Jefferson R. Souza,2014
Roman Marchant,2014
Lionel Ott,2014
Denis F. Wolf,2014
Fabio Ramos,2014
Pramod Abichandani,2012
Gabriel Ford,2012
Hande Y. Benson,2012
Moshe Kam,2012
Ian O'Hara,2014
James Paulos,2014
Jay Davey,2014
Nick Eckenstein,2014
Neel Doshi,2014
Tarik Tosun,2014
Jonathan Greco,2014
Jung-Won Seo,2014
Matthew Turpin,2014
Vijay Kumar,2014
Mark Yim,2014
Todd Lupton,2008
Salah Sukkarieh,2008
Koji Noda,2010
Eiji Iwase,2010
Kunio Matsumoto,2010
Isao Shimoyama,2010
F. Schramm,2004
Guillaume Morel,2004
Alain Micaelli,2004
A. Lottin,2004
Yu Zhang,2013
Lynne E. Parker,2013
Alexander J. B. Trevor,2014
John A. Rogers,2014
Henrik Christensen,2014
Petter Ögren,2004
P. Bosscher,2004
Imme Ebert-Uphoff,2004
Cornelia Ferner,2013
Glenn J. Wagner,2013
Howie Choset,2013
Shigeru Sarata,2004
Hisashi Osumi,2004
Yoshinobu Kawai,2004
Fujio Tomita,2004
Xanthi S. Papageorgiou,2014
Georgia Chalvatzaki,2014
Costas S. Tzafestas,2014
Petros Maragos,2014
Alex Bewley,2014
Vitor Guizilini,2014
Fabio Ramos,2014
Ben Upcroft,2014
Mahta Khoshnam,2013
Rajni V. Patel,2013
Vasumathi Raman,2013
Nir Piterman,2013
Hadas Kress-Gazit,2013
Phillip Quin,2013
Gavin Paul,2013
Alen Alempijevic,2013
Dikai Liu,2013
Gamini Dissanayake,2013
C. Forney,2012
Esfandiar Manii,2012
Michael Farris,2012
Mark A. Moline,2012
Christopher G. Lowe,2012
C. Randall Clark,2012
Dongyang Chen,2014
Youngmok Yun,2014
Ashish D. Deshpande,2014
Tarun Podder,2004
M. Sibenac,2004
James G. Bellingham,2004
Mert Kaya,2014
Ozkan Bebek,2014
Marcel Bergerman,2012
Sanjiv Singh,2012
Bradley Hamner,2012
Mahya Shahbazi,2013
S. Farokh Atashzar,2013
Rajni V. Patel,2013
Karel Zimmermann,2014
Petr Zuzanek,2014
Michal Reinstein,2014
Václav Hlaváč,2014
Marek Doniec,2013
Anqi Xu,2013
Daniela Rus,2013
Jeff Johnson,2012
Kris Hauser,2012
Han-Pang Chiu,2014
Xun Yu Zhou,2014
Luca Carlone,2014
Frank Dellaert,2014
Supun Samarasekera,2014
Rakesh Kumar,2014
Freek Stulp,2006
M. Isik,2006
Michael Beetz,2006
Garratt Gallagher,2009
Siddhartha S. Srinivasa,2009
J. Andrew Bagnell,2009
Dave Ferguson,2009
Kai O. Arras,2003
Roland Philippsen,2003
N. Tomatis,2003
M. de Battista,2003
Schilt M,2003
Roland Siegwart,2003
Robert W. Platt,2011
Muhammad E. Abdallah,2011
Charles W. Wampler,2011
Kikuo Fujimura,1988
Hanan Samet,1988
Pankaj K. Agarwal,1997
Jean-Claude Latombe,1997
Rajeev Motwani,1997
Prabhakar Raghavan,1997
Joseph M. Schimmels,1993
Michael A. Peshkin,1993
Jian Zhang,2009
Samrat Bhattacharyya,2009
Nabil Simaan,2009
Michal Reinstein,2013
Vladimír Kubelka,2013
Karel Zimmermann,2013
Jiangbo Zhang,2005
Guangyong Li,2005
Ning Xi,2005
Fumiya Iida,2009
Russ Tedrake,2009
Robin Andrew Russell,1987
J. Basch,2001
Leonidas J. Guibas,2001
David Hsu,2001
An Nguyen,2001
F. Repoulias,2005
Evangelos Papadopoulos,2005
Jing Wang,1997
Geraint W. Jewell,1997
D. Howe,1997
Andrew Drenner,2006
Nikolaos Papanikolopoulos,2006
Homayoun Seraji,1988
Martin Udengaard,2008
Karl Iagnemma,2008
Dan O. Popa,2002
Byoung Heon Kang,2002
Jeongsik Sin,2002
Jie Zou,2002
Fernando Caballero,2005
Luis Merino,2005
J. Ferruz,2005
Anibal Ollero,2005
Bruno Hexsel,2011
Nilanjan Chakraborty,2011
Katia Sycara,2011
Dongheui Lee,2003
Woojin Chung,2003
Munsang Kim,2003
Arati S. Deo,1993
Ian D. Walker,1993
Dominik Henrich,1992
X. Cheng,1992
Paolo Fiorini,2000
Guangyong Li,2004
Ning Xi,2004
Heping Chen,2004
Ali Saeed,2004
Mengmeng Yu,2004
Jarvis Schultz,2012
Todd D. Murphey,2012
E Freund,1986
H. Hoyer,1986
J.M. Tao,1993
J.Y.S. Luh,1993
Florian Enner,2013
David Rollinson,2013
Howie Choset,2013
N. Egerstedt,2000
Xiaoming Hu,2000
J. Pages,2006
Christophe Collewet,2006
François Chaumette,2006
Joaquim Salvi,2006
Magnus Egerstedt,1998
X. Hu,1998
Alexander Stotsky,1998
Dirk Spenneberg,2004
K. Mccullough,2004
F. Kirchner,2004
R. Murrieta,2004
Alejandro Sarmiento,2004
Sourabh Bhattacharya,2004
Seth Hutchinson,2004
Abbas Fattah,2006
Shashi Bhushan Agrawal,2006
Yangming Xu,1994
John M. Hollerbach,1994
Donghai Ma,1994
Srinivas Akella,1997
Wesley H. Huang,1997
Kevin M. Lynch,1997
Malcolm David Mason,1997
L.L. Cai,2006
Andy J. Fong,2006
Yongqiang Liang,2006
J.W. Burdick,2006
V. R. Edgerton,2006
Kok-Meng Lee,2000
Efrain Lopez-Damian,2005
Daniel Sidobre,2005
Rachid Alami,2005
Dana R. Yoerger,1987
Jean-Jacques E. Slotine,1987
J. Wolter,1992
S. Chakrabarty,1992
J. Tsao,1992
Hugh Durrant-Whyte,1995
E. Bell,1995
P. Avery,1995
Pasquale Chiacchio,1996
Yann Bouffard-Vercelli,1996
François Pierrot,1996
Henry C. Lin,2006
K. Mills,2006
Peter Kazanzides,2006
Gregory D. Hager,2006
Panadda Marayong,2006
Allison M. Okamura,2006
R. Karam,2006
Li Chen,2004
Yuechao Wang,2004
Shugen Ma,2004
Bin Li,2004
Fumihito Arai,1996
Mitsune Tanimoto,1996
Toshio Fukuda,1996
Keiko Shimojima,1996
Hideaki Matsuura,1996
Makoto Negoro,1996
Pavel Kulchenko,2011
Emanuel Todorov,2011
Koichi Morishige,1997
Y. Takeuchi,1997
E.R. Dunn,1996
Robert D. Howe,1996
Ioannis Poulakakis,2004
James Smith,2004
Matthias Büchler,2004
Lixin Dong,2001
Fumihito Arai,2001
Toshio Fukuda,2001
Brett Browning,2004
Paul E. Rybski,2004
Jeremy Searock,2004
Manuela Veloso,2004
Piotr Rudol,2010
Mariusz Wzorek,2010
Patrick Doherty,2010
Nora Ayanian,2008
Vineet Kumar,2008
Lounell B. Gueta,2008
R. Chiba,2008
Jun Ota,2008
Tsuyoshi Ueyama,2008
Tamio Arai,2008
Fawzi Nashashibi,1992
Michel Devy,1992
Philippe Fillatreau,1992
X. Cindy,2001
F. Collange,2001
Frédéric Jurie,2001
Philippe Martinet,2001
Clément Gosselin,1998
Jiegao Wang,1998
Metin Sitti,1999
Hideki Hashimoto,1999
Yalin Xiong,2000
Larry Matthies,2000
R. J. E. Smith,1986
Maria Gini,1986
S. Shekhar,1986
Oussama Khatib,1986
Makoto Shimojo,1986
Carl A. Moore,1999
Michael A. Peshkin,1999
J. Edward Colgate,1999
Sebastien Voisembert,2011
Alain Riwan,2011
Nazih Mechbal,2011
A. Barraco,2011
Cyrille Lebosse,2008
Bernard Bayle,2008
Michel de Mathelin,2008
Pierre Renaud,2008
Pal Liljeback,2009
Kristin Y. Pettersen,2009
Øyvind Stavdahl,2009
Gonzalo López-Nicolás,2006
Carlos Sagues,2006
Josep M. Guerrero,2006
Danica Kragic,2006
Patric Jensfelt,2006
Tsai-Yen Li,1995
Jean-Claude Latombe,1995
M.R. Stein,1994
Richard P. Paul,1994
Evangelos Papadopoulos,2005
I. Tortopidis,2005
Kostas Nanos,2005
Richard Hurteau,1992
M. St-Amant,1992
Y. Laperriere,1992
Gislain Chevrette,1992
N. Gialias,2004
Yoky Matsuoka,2004
Jesse Roll,2013
Bo Cheng,2013
Xinyan Deng,2013
Jirô Arata,2006
Hiromitsu Takahashi,2006
P. Pitakwatchara,2006
Shin'ichi Warisawa,2006
Koji Konishi,2006
Kazuo Tanoue,2006
Satoshi Ieiri,2006
Shinichi Shimizu,2006
Nobuo Nakashima,2006
Kunihiro Okamura,2006
Young Ho Kim,2006
Sung Wan Kim,2006
Joon-Soo Hahm,2006
Makoto Hashizume,2006
Mamoru Mitsuishi,2006
Maria Gini,1985
R. Doshi,1985
M. Gluch,1985
R. J. E. Smith,1985
Imran A. Zualkernan,1985
M. Hakozaki,2002
Hiroyuki Shinoda,2002
T. H. J. Collett,2006
B. A. MacDonald,2006
Djamila Ouelhadj,2000
Chihab Hanachi,2000
Brahim Bouzouia,2000
Feitian Zhang,2012
John Thon,2012
Cody Thon,2012
Xiaobo Tan,2012
W. Kim,1989
Lawrence Stark,1989
Richard Adams,2000
D. Klowden,2000
Blake Hannaford,2000
Hakan Elmali,1992
Nejat Olgac,1992
Nancy S. Pollard,2000
Fareed Behmaram-Mosavat,2000
D.A. Fresonke,1988
E. Hernandez,1988
D. Tesar,1988
N. Neville,2006
Martin Buehler,2006
Inna Sharf,2006
G.C. Causey,1998
Roger D. Quinn,1998
Y. Ting,1994
S. Tosunoglu,1994
Benito R. Fernandez,1994
Tae Gwan Park,2002
Jae Sung Lee,2002
Byung-Ju Yi,2002
Whee Kuk Kim,2002
Burn Jae You,2002
Sang-Rok Oh,2002
Taku Senoo,2009
Yuji Yamakawa,2009
Satoru Mizusawa,2009
Akio Namiki,2009
Masatoshi Ishikawa,2009
Makoto Shimojo,2009
David J. Kriegman,1985
David M. Siegel,1985
Sundar Narasimhan,1985
John M. Hollerbach,1985
G. Gerpheide,1985
Dong-Soo Kwon,2001
Gi-Hun Yang,2001
Chong-Won Lee,2001
Jae Cheol Shin,2001
Youngjin Park,2001
Byung-Bo Jung,2001
Doo Sung Lee,2001
Kyungno Lee,2001
Soonhung Han,2001
Byounghyun Yoo,2001
Kwangyun Wohn,2001
Junghyun Ahn,2001
John Mullane,2010
Ba-Ngu Vo,2010
Martin Adams,2010
Peter Kazanzides,1989
N.S. Bradley,1989
William A. Wolovich,1989
Raj Madhavan,2002
Hugh Durrant-Whyte,2002
Gamini Dissanayake,2002
V. Krunic,2009
Giampiero Salvi,2009
Alexandre Bernardino,2009
Luis Montesano,2009
José Santos-Victor,2009
Fumihiko Asano,2011
Yangsheng Xu,1993
J. Barraquand,1994
Pierre Ferbach,1994
Gary M. Bone,2001
Yonghui Du,2001
Petter Ögren,2000
N. Egerstedt,2000
X. Hu,2000
M. Sharir,1987
Satoshi Kagami,2001
James J. Kuffner,2001
Koichi Nishiwaki,2001
Takashi Sugihara,2001
T. Michikata,2001
Toyohiko Aoyama,2001
M. Inaha,2001
Hiroshi Inoue,2001
Ashley Tews,2004
Gaurav S. Sukhatme,2004
Maja J. Matarić,2004
Alexander Dietrich,2011
Thomas Wimbock,2011
Alin Albu-Schaffer,2011
Gerd Hirzinger,2011
Bart Lamiroy,2000
Bernard Espiau,2000
Nicolas Andreff,2000
Radu Horaud,2000
Axel Krieger,2006
Gregory J. Metzger,2006
Gabor Fichtinger,2006
Ergin Atalar,2006
Louis L. Whitcomb,2006
Takashi Kikuchi,2003
Junji Furusho,2003
Katsuya Oda,2003
Giorgio Buttazzo,1993
Benedetto Allotta,1993
F.P. Fanizza,1993
E. Schmitz,1989
Jessica K. Hodgins,1988
Yong Zhu,2005
Eric J. Barth,2005
Omar Tahri,2004
François Chaumette,2004
J.A. Fayman,2002
Oded Sudarsky,2002
Ehud Rivlin,2002
Barbara Arbanas,2016
Antun Ivanovic,2016
Marko Car,2016
Tomislav Haus,2016
Matko Orsag,2016
Tamara Petrovic,2016
Stjepan Bogdan,2016
Amanda Prorok,2016
M. Ani Hsieh,2016
Vijay Kumar,2016
Alex Bewley,2016
Lionel Ott,2016
Fabio Ramos,2016
Ben Upcroft,2016
Matteo Parigi Polverini,2016
Andrea Maria Zanchettin,2016
Sebastiano Castello,2016
Paolo Rocco,2016
Felix Widmaier,2016
Daniel Kappler,2016
Stefan Schaal,2016
Jeannette Bohg,2016
Hyongju Park,2016
Seth Hutchinson,2016
Jean-Philippe Roberge,2016
Samuel Rispal,2016
Tony Wong,2016
Vincent Duchaine,2016
Jesse Roll,2016
Dane T. Bardroff,2016
Xinyan Deng,2016
Eric M. Yoshida,1995
Masayuki Yamamoto,1995
Tamio Arai,1995
Jun Ota,1995
Daisuke Kurabayashi,1995
Pengpeng Liang,2018
Yifan Wu,2018
Hu Lu,2018
Liming Wang,2018
Chunyuan Liao,2018
Haibin Ling,2018
Matias Valdenegro-Toro,2016
Zackory Erickson,2017
Alexander Clegg,2017
Wen-Hao Yu,2017
Greg Turk,2017
C.T. Liu,2017
Charles C. Kemp,2017
Berk Calli,2017
Aaron M. Dollar,2017
Kyung Cheol Choi,2017
Aadeel Akhtar,2017
Timothy Bretl,2017
Joseph A. Greer,2018
Laura H. Blumenschein,2018
Allison M. Okamura,2018
Elliot W. Hawkes,2018
Bin Fang,2018
Fuchun Sun,2018
Chao Yang,2018
Hongxiang Xue,2018
Wendan Chen,2018
Chun Zhang,2018
Di Guo,2018
Huaping Liu,2018
Mingyu Wang,2018
Zijian Wang,2018
Shreyasha Paudel,2018
Mac Schwager,2018
Chin-Kai Chang,2018
Jiaping Zhao,2018
Laurent Itti,2018
Emanuele Palazzolo,2018
Cyrill Stachniss,2018
Nima Enayati,2018
Allison M. Okamura,2018
Andrea Mariani,2018
Edoardo Pellegrini,2018
Margaret M. Coad,2018
Giancarlo Ferrigno,2018
Elena De Momi,2018
Edgar Sucar,2018
Jean-Bernard Hayet,2018
Andrew Spielberg,2017
Brandon Araki,2017
Cynthia Sung,2017
Russ Tedrake,2017
Daniela Rus,2017
Hang Su,2019
Shuai Li,2019
Jagadesh Manivannan,2019
Luca Bascetta,2019
Giancarlo Ferrigno,2019
Elena De Momi,2019
Ramy Rashad,2019
Johan B. C. Engelen,2019
Stefano Stramigioli,2019
David V. Gealy,2019
Stephen McKinley,2019
Brent Yi,2019
Philipp Wu,2019
Phillip R. Downey,2019
Greg Balke,2019
Allan Z. Zhao,2019
Menglong Guo,2019
Rachel Thomasson,2019
Anthony Sinclair,2019
Peter Cuellar,2019
Zoe McCarthy,2019
Pieter Abbeel,2019
Robin Deits,2019
Twan Koolen,2019
Russ Tedrake,2019
Kapil Katyal,2019
Katie M. Popek,2019
Chris Paxton,2019
Phil Burlina,2019
Gregory D. Hager,2019
Fouad Sukkar,2019
Graeme Best,2019
Chanyeol Yoo,2019
Robert Fitch,2019
Hunter Goforth,2019
Simon Lucey,2019
Oliver Scheel,2019
Naveen Shankar Nagaraja,2019
Loren Schwarz,2019
Nassir Navab,2019
Federico Tombari,2019
Boris Ivanovic,2019
James Harrison,2019
Apoorva Sharma,2019
Mo Chen,2019
Marco Pavone,2019
Weikun Zhen,2019
Sebastian Scherer,2019
Rhiannon Michelmore,2020
Matthew Wicker,2020
Luca Laurenti,2020
Luca Cardelli,2020
Yarin Gal,2020
Marta Kwiatkowska,2020
Branden Romero,2020
Filipe Veiga,2020
Edward H. Adelson,2020
Rong Wang,2020
Nan Yang,2020
Jörg Stückler,2020
Daniel Cremers,2020
Danny Driess,2020
Ozgur S. Oguz,2020
Jung-Su Ha,2020
Marc Toussaint,2020
Brian Ichter,2020
Edward Schmerling,2020
Tsang-Wei Edward Lee,2020
Aleksandra Faust,2020
Zengyi Qin,2020
Kuan Fang,2020
Yuke Zhu,2020
Li Fei-Fei,2020
Silvio Savarese,2020
Daniel Seita,2021
Peter R. Florence,2021
Jonathan Tompson,2021
Erwin Coumans,2021
Vikas Sindhwani,2021
Ken Goldberg,2021
Andy Zeng,2021
Prabir K. Pal,1995
A. Kar,1995
Richard M. Voyles,1999
Pradeep K. Khosla,1999
Weiwei Wan,2015
Matthew T. Mason,2015
Rui Fukui,2015
Yasuo Kuniyoshi,2015
Jana Verboom,2015
Sjoerd Tijmons,2015
C. De Wagter,2015
Bart Remes,2015
Robert Babuska,2015
Guido C. H. E. de Croon,2015
Maura Power,2015
Hedyeh Rafii-Tari,2015
Christos Bergeles,2015
Valentina Vitiello,2015
Guang-Zhong Yang,2015
Hiroyuki Arai,1997
Kazuo Tanie,1997
Naoji Shiroma,1997
Masahiro Tomono,2003
Shin'ichi Yuta,2003
Nicolas Mouly,1992
Jean-Pierre Merlet,1992
Ryosuke Tasaki,2015
Michiteru Kitazaki,2015
Jun Miura,2015
Kazuhiko Terashima,2015
Shinichi Shimizu,1995
Y. Suematsu,1995
Yannick Aoustin,1993
Christine Chevallereau,1993
Ryan Williams,2015
Andrea Gasparri,2015
Gaurav S. Sukhatme,2015
Giovanni Ulivi,2015
Hannes Ovrén,2015
Per-Erik Forssén,2015
W.S. Howard,1994
Vineet Kumar,1994
K.C. Yang,1998
Junku Yuh,1998
Song K. Choi,1998
T. Hoshikawa,1990
A. Sudou,1990
F.D. Boyden,1994
S.A. Velinsky,1994
J. Wiegley,1996
Ken Goldberg,1996
Michael A. Peshkin,1996
Mike Brokowski,1996
Mehmet Serkan Apaydin,2001
Amit P. Singh,2001
Douglas L. Brutlag,2001
Jean-Claude Latombe,2001
Yuan F. Zheng,1990
Q. Yin,1990
G. Ramanathan,1985
Vangalur S. Alagar,1985
Vladimir J. Lumelsky,1986
Alain Delchambre,1990
Shoji Tsuji,1985
Yasushi Yagi,1985
Minoru Asada,1985
A. Pichler,2002
Markus Vincze,2002
Henning Andersen,2002
Ole D. Madsen,2002
Kathrin Häusler,2002
Richard Colbaugh,1995
Kristin Glass,1995
Boris Baginski,1996
In So Kweon,1992
Y. Kuno,1992
M. Watanabe,1992
Kazunori Onoguchi,1992
Pasi Kallio,1998
M. Lind,1998
Quan Zhou,1998
Heikki N. Koivo,1998
S.P. Chan,1989
Wei Gao,1989
Yunhui Liu,1995
Suguru Arimoto,1995
Kosei Kitagaki,1995
Jingfu Jin,2015
Yoon-Gu Kim,2015
Sung-Gil Wee,2015
Nicholas Gans,2015
Clark F. Olson,1999
Daniela Rus,1992
Michael J. Mcdonald,1997
D.E. Small,1997
C.C. Graves,1997
D.J. Cannon,1997
Kuk-Hyun Han,2001
Shin Kim,2001
Yong-Jae Kim,2001
Seung Eun Lee,2001
Jong-Hwan Kim,2001
Y.C. Park,1990
G.P. Starr,1990
Shaojie Shen,2011
Nathan Michael,2011
Vijay Kumar,2011
Hao Jiang,2014
Morgan T. Pope,2014
Elliot W. Hawkes,2014
David A. Christensen,2014
Matthew A. Estrada,2014
Andrew Parlier,2014
Richie Tran,2014
Mark R. Cutkosky,2014
Ross A. Knepper,2010
Siddhartha S. Srinivasa,2010
Matthew T. Mason,2010
